,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,class
1545,0.0,35,0,0.195701075,4000,9,0,0,0,4,NO
1546,0.288158053,38,0,0.49408858299999997,5666,5,0,2,0,1,NO
1547,0.484136932,46,0,0.144113613,12392,7,0,1,0,0,NO
1548,0.08464722599999999,70,0,0.224233283,5966,4,0,1,0,0,NO
1549,0.703167083,55,0,0.17480229100000003,11000,12,0,0,0,0,NO
1550,0.017639294,89,0,0.0072234759999999995,2214,6,0,0,0,0,NO
1551,0.00857712,49,0,0.14234306300000002,2500,10,0,0,0,0,NO
1552,0.8065227759999999,27,0,0.514185727,8000,11,0,0,0,0,NO
1553,0.009386388,71,0,0.010705922,2988,12,0,0,0,0,NO
1554,0.86234251,34,0,0.37025680299999997,5217,6,0,1,1,2,NO
1555,0.665173572,54,0,0.166102842,2955,3,0,0,0,0,NO
1556,0.02579742,75,0,0.005178402,15834,2,0,0,0,1,NO
1557,0.223677632,35,0,0.375291634,9000,7,0,1,0,0,NO
1558,0.0,42,0,0.0,5000,2,0,0,0,0,NO
1559,0.838060769,65,2,0.568128183,8050,15,0,1,0,0,NO
1560,0.10192376,63,0,0.327049414,3500,7,0,1,0,1,NO
1561,0.10189678,24,0,0.017257039,1100,7,0,0,0,0,NO
1562,0.891623721,37,0,0.564257446,4800,8,0,1,0,1,NO
1563,0.786357071,44,0,0.066129456,11416,7,0,0,0,0,NO
1564,0.339485947,31,0,0.5141248420000001,10300,15,0,2,0,0,NO
1565,0.611393314,51,0,0.401873049,9609,14,0,2,0,0,NO
1566,0.15184741300000001,56,1,0.291383601,14866,15,0,1,0,1,NO
1567,0.00729301,58,0,0.470048177,11000,10,0,1,0,0,NO
1568,0.004538163,82,0,0.002220577,2701,4,0,0,0,1,NO
1569,0.6150598389999999,47,0,2.777496839,790,7,0,0,0,0,NO
1570,0.239984263,33,0,0.553889222,5000,6,0,1,0,1,NO
1571,0.239735812,45,0,0.73225917,5833,9,0,1,0,0,NO
1572,0.08740938300000001,39,0,0.389115063,4666,6,0,2,0,1,NO
1573,0.02374947,59,0,0.090883991,21730,8,0,1,0,0,NO
1574,1.022703603,44,2,0.20047199100000002,8050,6,2,0,2,1,YES
1575,0.007329357,68,0,0.145237897,12000,20,0,1,0,0,NO
1576,0.9999998999999999,46,0,0.0011426939999999999,7000,0,0,0,0,3,NO
1577,0.0,60,0,0.624692034,3652,9,0,2,0,0,NO
1578,0.537109258,56,0,1.065304309,2250,3,0,1,0,0,NO
1579,0.319447649,55,1,0.13336409800000001,2166,6,0,0,0,1,NO
1580,0.073916921,44,0,0.1828594,7595,8,0,1,0,0,NO
1581,0.068063285,52,0,0.226804124,3200,12,0,2,0,0,NO
1582,0.335712013,41,0,0.648859731,3200,3,0,2,0,0,NO
1583,0.5044305339999999,25,0,0.18821647600000002,3750,13,0,0,0,0,NO
1584,0.271030817,49,0,3.214642263,600,12,0,2,0,2,NO
1585,0.159244895,50,0,0.410598234,6000,5,0,1,0,0,NO
1586,0.741639022,55,1,0.652793401,8000,7,0,1,0,0,NO
1587,0.456195677,65,0,0.39520159899999996,3000,6,0,0,0,0,NO
1588,0.004570993,28,0,0.008594983,5700,4,0,0,0,0,NO
1589,0.37334218399999997,48,2,3.45243805,1250,27,0,2,0,2,NO
1590,0.371401036,29,0,0.459297344,3500,8,0,1,0,2,NO
1591,0.9667774090000001,40,2,0.90261115,2833,5,3,1,1,2,YES
1592,0.9787335340000001,32,1,1.110963012,3000,16,0,1,0,0,NO
1593,0.909494725,23,0,0.149140344,2500,8,0,0,0,0,YES
1594,0.016422761,83,0,0.005982291999999999,4178,8,0,0,0,0,NO
1595,0.16536001,71,0,0.34983333299999997,5999,11,0,2,0,0,NO
1596,0.0,78,0,0.6885414000000001,3900,8,0,1,0,0,NO
1597,0.18838744100000002,56,0,0.07853892700000001,16042,3,0,1,0,3,NO
1598,0.904559865,36,0,0.358805885,7000,15,0,0,0,1,NO
1599,0.0,24,0,0.0,3100,1,0,0,0,0,NO
1600,0.024624807000000002,50,0,0.197565025,7227,6,0,1,0,0,NO
1601,0.161527545,77,0,0.073167863,8500,3,0,0,0,1,NO
1602,1143.0,44,2,0.547761883,6500,13,0,4,0,2,YES
1603,0.279617729,59,2,0.15028584,9095,6,0,1,0,1,NO
1604,0.34365756399999997,58,2,0.316710411,8000,14,0,1,0,0,NO
1605,0.9999998999999999,23,0,0.117033604,862,1,0,0,0,0,NO
1606,0.442308844,43,0,0.06349824700000001,5133,4,0,0,1,1,NO
1607,0.004222228,77,0,0.002671416,1122,5,0,0,0,0,NO
1608,0.11397067,35,0,0.667821846,7790,16,0,7,0,0,NO
1609,0.011946215,54,0,0.003653144,5200,5,0,0,0,0,NO
1610,0.425149701,30,0,0.396354014,3400,5,0,1,0,0,NO
1611,0.08628288,61,0,0.310054326,12700,10,0,3,0,0,NO
1612,0.282711455,63,0,0.393590148,6333,11,0,1,0,0,NO
1613,0.0059675859999999996,67,0,0.36909013,7000,24,0,2,0,0,NO
1614,0.047813534000000005,86,0,0.0037636429999999997,5313,4,0,0,0,0,NO
1615,0.015679373,73,0,0.182954261,4000,6,0,1,0,0,NO
1616,0.017289927,49,0,0.31778037,6000,13,0,1,0,1,NO
1617,0.07751379900000001,29,0,0.011997715,5250,4,0,0,0,1,NO
1618,0.243902439,29,0,0.248864668,1100,3,0,0,0,0,NO
1619,0.763049917,63,0,0.465546795,5833,10,0,2,0,1,NO
1620,0.159873773,42,0,0.413489736,3750,9,0,1,0,0,NO
1621,0.062146415999999996,90,0,1.41586138,3000,18,0,1,0,0,NO
1622,0.041683931,44,0,0.796093932,4300,10,0,4,0,1,NO
1623,0.013843316999999999,39,0,0.00259948,5000,2,0,0,0,0,NO
1624,0.093598023,62,0,0.226219025,5003,14,0,1,0,0,NO
1625,0.081286569,70,0,0.118515784,10833,14,0,1,0,0,NO
1626,0.314304201,51,0,0.44015995399999996,3500,13,0,0,0,1,NO
1627,0.062716294,69,0,0.03016164,6000,4,0,0,0,0,NO
1628,0.240375962,56,0,0.6780185759999999,1614,3,0,2,0,0,NO
1629,0.9999998999999999,46,0,0.42785493799999996,5183,4,1,1,0,7,YES
1630,0.6631336870000001,41,1,0.26649528699999997,4667,5,1,0,0,0,NO
1631,0.389992844,44,0,0.263589456,25000,16,0,3,0,1,NO
1632,0.28393059800000003,55,0,1.51545916,4333,14,0,2,0,2,NO
1633,0.016845408,64,0,0.04854831,2100,6,0,0,0,0,NO
1634,0.571987146,46,0,0.187713925,5550,9,0,0,0,1,NO
1635,0.5847176079999999,24,0,0.129642134,1480,3,0,0,0,0,NO
1636,0.752445768,55,2,0.30539568300000003,2779,5,2,0,1,0,YES
1637,0.170235836,57,0,0.130234791,25000,5,0,1,0,1,NO
1638,0.971792188,52,0,0.76123817,5071,15,0,1,0,1,NO
1639,0.17773046899999997,34,0,0.156888693,6800,8,0,0,0,0,NO
1640,0.0,88,0,0.0,3333,6,0,0,0,0,NO
1641,0.9501051229999999,46,0,0.52499494,4940,5,0,1,0,3,NO
1642,0.12122730699999999,34,0,0.38991138399999997,4400,7,0,1,0,0,NO
1643,0.9999998999999999,48,1,0.26296065,1600,1,0,0,0,0,YES
1644,0.000808265,54,1,0.255594705,10500,19,0,1,0,0,NO
1645,0.162063966,51,0,0.40009999399999996,16000,12,0,2,0,2,NO
1646,0.030960339,51,1,0.255676759,8983,22,0,1,0,0,NO
1647,0.9999998999999999,46,0,47.0,0,0,0,0,0,3,NO
1648,0.9999998999999999,53,1,0.21854170899999997,4950,3,3,1,0,2,NO
1649,0.7021366170000001,56,0,0.242281682,3400,8,0,1,0,0,NO
1650,0.036812806000000003,60,0,0.257091956,14593,9,0,1,0,3,NO
1651,0.01292519,54,0,0.00235248,5100,9,0,0,0,3,NO
1652,0.127202141,45,0,0.298644545,13500,7,0,2,0,3,NO
1653,0.0073632459999999995,75,0,0.002999,3000,5,0,0,0,0,NO
1654,0.46312428200000005,44,1,0.659090909,7083,11,0,1,1,0,NO
1655,0.285528031,27,0,0.208661417,2539,2,0,0,0,0,NO
1656,0.238829674,56,1,0.25994777399999996,16083,25,0,2,1,0,NO
1657,0.6598908410000001,41,0,0.37409409899999996,8692,11,0,2,0,4,NO
1658,0.0,40,0,0.0,4450,4,0,0,0,0,NO
1659,0.032570497999999996,48,2,0.35877129799999996,12500,21,0,2,1,0,NO
1660,0.757516147,43,2,0.9444222309999999,2500,9,0,1,0,5,NO
1661,0.000291949,60,0,0.518683579,2916,17,0,1,0,0,NO
1662,0.836666107,71,0,0.07396301799999999,2000,4,0,0,0,0,NO
1663,0.474404095,39,0,0.19995403399999997,4350,10,0,1,0,2,NO
1664,0.05079000400000001,57,0,0.375937344,6000,20,0,2,0,0,NO
1665,0.279609581,79,0,0.22529869100000002,5272,11,0,1,0,0,NO
1666,0.7697654209999999,37,6,1.433628319,3050,8,2,1,1,1,YES
1667,0.343209383,36,0,0.40870022799999994,5700,11,0,1,0,0,NO
1668,0.307692308,25,0,0.010463378,1337,2,0,0,1,0,NO
1669,0.377588854,34,0,0.11731291699999999,4048,5,0,0,0,0,NO
1670,0.611257459,50,0,0.45900365299999996,12866,10,0,4,0,3,NO
1671,0.857044762,62,1,0.365384615,8267,10,0,3,0,0,NO
1672,0.401824962,42,0,0.3843717,10416,7,0,2,0,4,NO
1673,0.0,51,0,0.073110285,4034,8,0,0,0,2,NO
1674,0.772891132,55,2,0.28672610600000004,12000,6,1,2,0,0,YES
1675,0.132159324,34,0,0.524502525,3366,6,0,2,0,0,NO
1676,0.402664316,51,0,0.088775273,4302,5,0,0,0,0,NO
1677,0.39751209200000004,52,0,0.179539773,15600,16,0,2,0,4,NO
1678,0.011629341999999999,64,0,0.20030397600000002,12500,10,0,1,0,1,NO
1679,0.20223306,70,2,0.657354741,41666,22,0,5,0,1,NO
1680,0.028005705,49,0,0.299329199,7900,16,0,2,0,0,NO
1681,0.042312909,35,0,0.41816650899999996,9500,8,0,2,0,1,NO
1682,0.0,50,0,1222.0,1,19,0,1,0,0,NO
1683,0.023248837999999997,36,0,0.088126389,4050,4,0,0,0,0,NO
1684,0.6278580979999999,54,0,0.16447531599999998,4030,6,0,0,0,1,YES
1685,0.030802321,51,0,0.751294548,6565,11,0,2,0,0,NO
1686,0.294370925,30,0,0.420086554,6700,10,0,1,0,1,NO
1687,0.207916833,48,0,0.180242067,3056,15,0,0,0,1,NO
1688,0.013609221000000001,73,1,0.340329835,2000,6,0,1,0,0,NO
1689,0.39831069700000005,65,0,0.43345090000000003,5386,16,0,0,0,0,NO
1690,1.016598893,63,0,0.07189620299999999,8400,3,1,0,0,0,NO
1691,0.118811275,57,0,0.117432215,16153,8,0,1,0,1,NO
1692,0.7186937520000001,54,1,0.626305265,4500,11,0,1,1,0,YES
1693,0.06400657,55,0,0.47924442100000003,13128,8,0,3,0,0,NO
1694,0.081280535,63,1,0.44125211700000005,15940,22,0,5,0,1,NO
1695,0.9999998999999999,27,0,0.077780358,4306,1,0,0,0,0,NO
1696,0.319693442,67,1,0.494706249,4816,16,0,1,0,0,NO
1697,0.15956134800000002,48,0,0.040845473,3500,2,0,0,0,0,NO
1698,0.58896167,51,0,1.424581006,2147,11,0,2,0,1,NO
1699,0.503660421,51,0,0.34637088899999996,15416,22,0,3,0,2,NO
1700,0.025362647999999998,29,0,0.191161768,5000,13,0,0,0,0,NO
1701,0.005643425,68,0,0.718816068,3783,4,0,1,0,0,NO
1702,0.295125487,33,0,0.426305809,5800,14,0,2,0,0,NO
1703,0.138347164,52,0,0.274721224,10850,3,0,1,0,1,NO
1704,0.6715172759999999,37,0,0.387526779,4200,12,0,0,0,0,NO
1705,0.085363988,42,0,0.653923068,8500,7,0,1,0,0,NO
1706,0.08685087699999999,62,0,0.43574164600000004,7570,22,0,1,0,0,NO
1707,0.808042698,52,0,0.561887622,5000,9,0,1,0,3,NO
1708,0.191958515,45,0,0.31883376399999996,8505,4,0,1,0,1,NO
1709,0.143608005,54,0,0.33601142700000003,5600,15,0,1,0,2,NO
1710,0.9302325579999999,74,2,0.32247662,3100,6,0,0,0,0,YES
1711,0.8682796070000001,63,0,0.310741037,13750,19,0,1,0,0,NO
1712,0.792013418,51,0,0.180496039,7700,7,1,0,0,2,NO
1713,0.287522654,39,2,0.634727545,6000,19,0,1,0,2,NO
1714,0.23459476,54,0,0.27887981300000003,4284,8,0,1,0,1,NO
1715,0.441839763,42,0,0.255421274,11666,7,0,2,0,2,NO
1716,0.003577191,60,0,0.48955495,1100,11,0,1,0,0,NO
1717,0.31361716,41,1,0.501231706,6900,13,0,2,0,2,NO
1718,0.0,43,0,0.333133373,5000,9,0,2,0,0,NO
1719,0.128049492,46,1,0.519285488,6325,12,0,3,0,4,NO
1720,0.020545155,51,0,0.074226451,11666,7,0,0,0,0,NO
1721,0.012767644,73,1,0.221833227,6283,19,0,1,0,0,NO
1722,0.01699306,73,0,0.269474638,4415,13,0,2,0,0,NO
1723,0.45929381399999997,53,0,0.637213763,8340,11,0,2,0,2,NO
1724,0.0009183489999999999,62,0,0.001690005,4141,5,0,0,0,0,NO
1725,0.00441198,58,0,0.19144132,18600,5,0,2,0,0,NO
1726,0.108532462,52,3,0.33855941799999995,4400,13,1,1,0,1,YES
1727,0.22849398699999998,56,0,0.306564342,7296,9,0,2,0,0,NO
1728,0.016777713,66,1,0.326134773,5000,13,0,3,0,0,NO
1729,0.147292635,40,0,0.067548418,6350,2,0,1,0,2,NO
1730,0.077708073,74,0,0.16712694,10500,14,0,1,0,0,NO
1731,0.00189109,51,0,0.44564657399999996,3881,10,0,1,0,3,NO
1732,0.247964787,59,0,0.32407510300000003,9000,4,0,2,0,0,NO
1733,0.070111885,56,0,0.220878049,10249,6,0,2,0,0,NO
1734,0.0,66,0,0.17158284199999999,10000,5,0,1,0,0,NO
1735,0.516420752,40,4,0.016135705,2416,7,1,0,0,2,NO
1736,0.03284384,57,0,0.247532417,10333,25,0,2,0,0,NO
1737,0.07288958400000001,57,0,0.09739049400000001,8583,6,0,1,0,0,NO
1738,0.714972501,41,0,0.42031080600000004,8300,6,0,2,0,0,NO
1739,0.933275834,48,0,0.827038942,6804,10,0,1,1,1,NO
1740,0.9999998999999999,35,3,0.353441093,6000,5,2,0,1,1,YES
1741,0.07082248299999999,31,0,0.085240726,3800,10,0,0,0,0,NO
1742,0.05778174,54,0,0.505247376,2000,9,0,1,0,0,NO
1743,0.020957257,63,0,0.405168436,4333,11,0,2,0,0,NO
1744,0.058047098,47,0,0.066564358,10425,3,0,0,0,3,NO
1745,0.18197221,60,0,0.407635245,16580,23,0,3,0,2,NO
1746,0.9999998999999999,36,0,0.48657089299999995,1600,3,0,2,0,3,NO
1747,0.576351207,65,0,0.301519757,6579,9,0,1,0,1,NO
1748,0.078958502,39,0,0.38380135,12000,11,0,1,0,6,NO
1749,0.229616088,49,1,0.43115721,4916,26,0,1,0,1,NO
1750,0.02355508,54,0,0.466629119,3550,8,0,2,0,0,NO
1751,0.890043982,58,0,0.07457402099999999,4518,6,0,0,0,0,NO
1752,0.007909158000000001,89,0,0.0007741439999999999,5166,2,0,0,0,0,NO
1753,0.414240261,61,0,0.136463194,10500,14,0,2,0,0,NO
1754,0.255829447,22,0,0.004005827,2745,2,0,0,0,0,NO
1755,0.032128341,55,0,0.018325698,2400,5,0,0,0,0,NO
1756,0.6744345009999999,63,0,0.505485087,5833,13,0,0,0,0,NO
1757,0.8751401059999999,38,1,0.8245598670000001,11416,8,0,3,0,1,NO
1758,0.049999219000000004,45,0,0.24047578,5800,12,0,2,0,3,NO
1759,0.571642103,41,0,0.31546056699999997,8000,7,0,0,0,2,NO
1760,0.5472687079999999,46,1,0.286611147,7804,9,0,1,0,2,NO
1761,0.05097687,49,0,0.175073233,21847,13,0,1,0,0,NO
1762,0.083189108,46,0,0.22239679999999998,7000,6,0,1,0,3,NO
1763,0.003799905,59,0,0.39880220299999997,18700,9,0,3,0,2,NO
1764,0.540729635,25,1,0.055347259,5600,3,0,0,0,1,NO
1765,0.677295454,49,0,0.149475738,4100,4,0,0,0,0,NO
1766,0.42843950700000005,59,0,0.434346035,7767,12,0,2,0,0,NO
1767,0.027700831000000002,66,0,0.635515265,7500,10,0,2,0,1,NO
1768,0.06137026,72,0,0.275938947,5830,6,0,1,0,1,NO
1769,0.009860883,87,0,0.103343465,6250,7,0,0,0,0,NO
1770,0.9999998999999999,46,0,0.44137814299999995,11812,5,0,2,0,0,NO
1771,0.546226887,26,0,0.071192375,5140,3,2,0,2,1,NO
1772,0.0,60,0,0.18893146,11744,13,0,2,0,0,NO
1773,0.25071331399999996,48,0,0.340207672,6933,7,0,1,0,1,NO
1774,0.9999998999999999,47,0,0.384359401,1201,3,0,0,0,0,NO
1775,0.946352367,30,3,886.0,0,9,0,0,0,1,NO
1776,0.030785947,32,0,0.561170696,5500,9,0,2,0,0,NO
1777,0.7085903509999999,48,0,0.277909927,12611,11,0,2,0,3,NO
1778,0.67083045,49,0,0.425211966,6250,7,0,1,0,3,NO
1779,0.8770764120000001,51,4,0.81300813,4550,15,0,1,0,2,YES
1780,0.007560791,65,0,0.57787377,4166,14,0,2,0,0,NO
1781,0.023907646,65,0,0.309335963,9125,14,0,2,0,0,NO
1782,0.40342791299999997,64,0,0.7372959090000001,5450,9,0,3,0,0,NO
1783,1.0429785109999998,25,1,0.176490865,2900,9,0,0,0,0,NO
1784,0.431177706,65,0,0.304904717,3200,3,0,0,0,0,NO
1785,0.9999998999999999,63,0,0.0,2390,1,0,0,0,1,NO
1786,0.0,43,1,0.260749173,13000,15,0,2,0,2,NO
1787,1.166079873,42,0,2.323169208,4000,16,0,6,0,2,NO
1788,0.638198235,55,0,0.376462354,10000,12,0,2,0,0,NO
1789,0.11308514300000001,87,0,0.051716769,7018,6,0,0,0,0,NO
1790,0.107365293,35,0,0.06699330099999999,10000,5,0,0,1,0,NO
1791,0.178084094,38,0,0.836036436,4500,13,0,2,0,2,NO
1792,0.055594440999999994,62,0,0.323684586,14025,5,0,2,0,1,NO
1793,0.065245571,78,0,0.180116959,2564,11,0,1,0,0,NO
1794,0.189053083,33,1,0.17356528699999998,5000,10,0,0,0,0,NO
1795,0.460986829,51,0,0.346860465,17199,6,0,1,0,1,NO
1796,0.346881093,34,0,0.846374544,3833,13,0,1,0,1,NO
1797,0.026800767000000003,56,0,0.250074993,10000,7,0,2,0,1,NO
1798,0.0,52,0,0.263558516,5254,14,0,2,0,0,NO
1799,0.184182617,73,0,0.355906118,5197,6,0,1,0,0,NO
1800,0.420629115,26,0,0.062189055,803,3,0,0,0,0,NO
1801,0.141188966,37,0,0.596839219,6200,22,0,2,0,1,NO
1802,0.016066131,85,0,0.135431062,9406,10,0,0,0,0,NO
1803,0.041681196000000004,47,0,0.051726629,6920,5,0,0,0,2,NO
1804,0.10868762800000001,70,0,0.33674189,2835,7,0,1,0,0,NO
1805,0.6946843140000001,62,0,0.55068124,6678,12,0,2,0,0,NO
1806,0.051976021,79,0,0.16443713599999998,22500,22,0,1,0,1,NO
1807,0.6590067789999999,50,0,0.564160685,7940,10,0,3,0,2,NO
1808,0.032604457999999996,66,0,0.641991925,5200,9,0,0,0,0,NO
1809,0.0,67,0,0.19585051899999997,8000,5,0,1,0,0,NO
1810,0.019760608,48,1,0.410928038,7100,25,0,2,0,0,NO
1811,0.038045505,56,0,0.240268552,14000,8,0,2,0,1,NO
1812,0.002115303,62,0,0.377098661,5300,4,0,1,0,1,NO
1813,0.44418392100000004,59,0,0.715381932,8600,22,0,3,0,2,NO
1814,0.102657816,75,0,0.40029985,2000,10,0,1,0,0,NO
1815,0.035763475,69,0,0.200508998,5500,9,0,0,0,1,NO
1816,0.749625037,61,1,0.233524355,5583,7,0,1,0,1,NO
1817,0.9999998999999999,35,1,0.0,4650,0,0,0,0,0,NO
1818,0.891824326,45,0,0.47309982799999994,9906,12,0,2,2,0,NO
1819,0.944044764,27,0,0.14089422,4584,7,0,0,0,1,NO
1820,0.117133186,31,0,0.263956007,6000,6,0,1,0,1,NO
1821,0.287482032,27,0,0.07881584,2600,2,0,0,0,0,NO
1822,0.0,45,0,0.403704026,11500,6,0,1,0,2,NO
1823,0.6918699909999999,50,0,1.082024842,4266,14,0,3,0,0,NO
1824,0.9999998999999999,54,1,0.147386461,3500,1,0,0,0,1,NO
1825,0.018401824,43,0,0.482294264,4009,7,0,1,0,0,NO
1826,0.93549709,55,0,0.4502933,6477,10,0,2,0,0,YES
1827,0.741505663,43,2,0.182833217,5731,11,0,0,1,1,YES
1828,0.9999998999999999,35,0,0.293916024,3500,6,0,0,0,0,NO
1829,1.388611389,27,0,0.036021023,7800,3,0,0,1,0,YES
1830,0.0,64,0,0.6257497,2500,3,0,2,0,0,NO
1831,0.001873829,44,0,0.02212687,55000,6,0,1,0,3,NO
1832,0.979246733,33,3,0.113866325,7016,8,0,0,0,2,NO
1833,0.045323859,57,0,0.709835788,5906,13,0,3,0,3,NO
1834,0.756949537,39,0,0.7556881759999999,2680,6,0,1,0,1,NO
1835,0.7377376390000001,34,0,0.363659085,4000,13,0,0,0,3,NO
1836,0.9999998999999999,26,0,0.0,2000,0,0,0,0,0,NO
1837,0.017845625,54,0,0.511686144,2395,12,0,0,0,0,NO
1838,0.013332445,93,0,0.00244798,2450,1,0,0,0,0,NO
1839,0.41750201200000003,53,0,0.415656243,4700,9,0,2,1,1,NO
1840,0.346073079,33,0,1.477128143,3300,10,0,3,0,0,NO
1841,0.074767296,47,0,0.20913047,12178,16,0,1,0,3,NO
1842,0.080634898,48,0,0.131345763,10833,5,0,2,0,4,NO
1843,0.9999998999999999,31,0,0.7258548290000001,3333,2,0,2,0,0,NO
1844,0.225189112,46,0,0.406138107,11729,9,0,3,0,3,NO
1845,0.000263155,59,0,0.23758568800000002,5980,11,0,2,0,1,NO
1846,0.027906891,76,0,0.006427653,7000,4,0,0,0,0,NO
1847,0.41522923899999997,55,1,0.236357659,3041,5,0,0,0,0,NO
1848,0.141228518,62,0,0.40633842700000006,5300,13,0,2,0,1,NO
1849,0.09938657599999999,59,0,0.531929282,10350,5,0,1,0,1,NO
1850,0.7595623159999999,54,0,0.479469885,8450,7,0,2,0,2,NO
1851,0.006046879000000001,60,0,0.008248969,5333,5,0,0,0,1,NO
1852,0.07224768200000001,58,0,0.361514127,9166,9,0,1,0,0,NO
1853,0.012689563000000001,83,1,0.010689354,4583,23,0,0,0,0,NO
1854,0.49552016200000004,55,1,0.7013770990000001,5300,12,0,1,1,2,YES
1855,0.0,26,0,0.219129193,1400,4,0,0,0,1,YES
1856,0.0,47,0,0.263133605,13000,8,0,1,0,0,NO
1857,0.7201901340000001,37,0,0.73364486,5563,6,0,1,0,2,NO
1858,0.016814976000000002,43,1,0.029509816,8098,6,0,0,1,0,YES
1859,0.9384602879999999,35,0,0.344655345,1000,3,0,0,0,0,NO
1860,0.8292682929999999,28,0,0.186750428,1750,3,0,0,0,0,NO
1861,0.094884325,68,0,0.644670051,2166,13,0,2,0,0,NO
1862,0.098532359,46,0,0.091918883,9812,6,0,0,0,0,YES
1863,0.0,62,0,0.589041096,2700,6,0,1,0,0,NO
1864,0.0,25,1,0.0,820,2,0,0,0,0,NO
1865,0.000583899,46,0,0.409908909,4500,4,0,0,0,0,NO
1866,0.9999998999999999,47,0,0.031665458,4136,1,0,0,0,3,NO
1867,0.000416655,80,0,0.0,6500,2,0,0,0,0,NO
1868,0.9999998999999999,52,0,0.7402862990000001,4400,3,1,1,0,0,NO
1869,6324.0,59,0,0.13667285099999998,11318,4,0,1,0,1,NO
1870,0.213039604,54,1,0.24167583199999998,10000,17,0,2,0,0,NO
1871,0.037915017,40,0,1.579545455,1583,14,0,3,0,0,NO
1872,0.9999998999999999,48,4,1.195921631,2500,5,1,3,1,0,YES
1873,0.222099822,53,0,0.21319670100000002,4000,4,0,1,0,0,NO
1874,0.105642895,71,0,0.220465601,11511,8,0,1,0,0,NO
1875,0.331931595,33,0,0.44818304200000003,5200,7,0,2,0,0,YES
1876,0.090761837,32,0,0.09596801099999999,3000,8,0,0,0,0,NO
1877,0.0,83,0,0.008377246,7400,7,0,0,0,0,NO
1878,0.21756487,24,0,0.0013630170000000002,2200,1,0,0,1,0,NO
1879,0.0,44,0,0.51697563,4800,11,0,2,0,0,NO
1880,0.389167582,53,0,0.697629415,4133,11,0,2,0,0,NO
1881,0.060837205,69,0,219.0,1,14,0,0,0,0,NO
1882,0.058720891,28,0,0.07430856400000001,3000,3,0,0,0,0,NO
1883,0.48166997,48,2,0.46735934100000004,5100,13,0,0,1,0,NO
1884,0.156709144,60,0,0.047498516,32000,15,0,1,0,2,NO
1885,0.9966671109999999,36,0,0.096717468,3411,3,0,0,0,2,NO
1886,0.005333172,91,0,0.000301495,16583,3,0,0,0,0,NO
1887,0.032188754,72,0,0.004176225,17000,4,0,0,0,1,NO
1888,0.798608056,62,0,0.43423725799999996,11320,7,0,2,0,0,NO
1889,0.276986151,45,0,0.759673094,7830,8,0,3,0,0,NO
1890,0.002086775,80,0,0.0,3925,3,0,0,0,1,NO
1891,0.000307164,93,0,0.150462384,4000,11,0,1,0,0,NO
1892,0.18508757399999998,57,0,0.35906303,15325,20,0,4,0,2,NO
1893,0.0,69,0,0.284428893,4000,9,0,1,0,1,NO
1894,0.695345414,61,0,0.536807899,8000,11,0,1,0,1,NO
1895,0.9999998999999999,23,0,0.18878400899999997,1800,2,0,0,0,0,NO
1896,0.006702441999999999,53,0,0.004881025,4916,6,0,0,0,0,NO
1897,0.788092262,50,0,0.764426536,6948,9,0,3,0,2,NO
1898,0.231796267,76,0,0.38652351,2700,8,0,2,0,1,NO
1899,0.393875435,65,0,0.329797446,20833,15,0,6,0,3,NO
1900,0.9999998999999999,45,1,1.094979352,4600,3,4,0,0,1,NO
1901,0.9999998999999999,89,0,0.0,6000,2,0,0,0,0,NO
1902,0.19812264100000002,58,0,0.598523304,4333,8,0,1,0,0,NO
1903,0.385384551,38,0,1.053037608,1036,4,0,1,0,0,NO
1904,0.023681717999999997,62,0,0.451478551,2400,7,0,3,0,0,NO
1905,0.9999998999999999,85,0,0.011247188,4000,5,0,0,0,0,NO
1906,0.166184038,50,0,0.203518593,2500,5,0,0,0,0,NO
1907,0.013204878,66,0,0.7168226540000001,4166,23,0,3,0,0,NO
1908,0.068726999,59,2,0.339263276,15120,16,0,1,0,4,NO
1909,1.042754026,59,6,0.22847208,14666,7,4,2,0,0,NO
1910,0.0,58,0,0.132574778,11600,10,0,3,0,1,NO
1911,0.24114835899999998,54,0,0.22225430699999998,10388,8,0,1,0,3,NO
1912,0.921179803,44,1,0.253757126,5788,5,1,0,0,2,NO
1913,0.87678673,59,0,1.438875306,1635,8,0,1,0,3,NO
1914,0.0,42,0,0.573151007,6800,10,0,2,0,3,NO
1915,0.268475704,51,3,1.693792384,1916,11,0,1,1,1,NO
1916,0.0036909340000000003,52,0,0.285994648,5604,9,0,1,0,2,NO
1917,0.771024905,50,1,0.350720659,8741,14,0,2,0,5,NO
1918,0.962037962,38,1,0.18257527199999998,1560,3,0,0,0,0,NO
1919,0.232223932,69,0,0.504614675,4333,15,0,1,0,0,NO
1920,0.22455508899999999,44,0,0.172716066,7300,3,0,1,0,3,NO
1921,0.005775151,61,0,0.281690141,5750,8,0,1,0,0,NO
1922,0.012361668999999999,74,2,0.010582011,1700,7,0,0,0,0,NO
1923,0.173592,41,0,0.452241195,3747,9,0,2,0,0,NO
1924,0.138716898,29,2,0.03276419,4333,3,0,0,0,0,NO
