,Unnamed: 0,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
651,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
652,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
653,564<x<846,17<x<35, Private,21174<x<274186, 11th,4<x<8, Never-married, Other-service, Other-relative, White, Male,x=0,x=0,1<x<25, United-States,LOW
654,564<x<846,17<x<35, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
655,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
656,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
657,564<x<846,35<x<53, Local-gov,274186<x<527198, Bachelors,x>12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, Honduras,LOW
658,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Separated, Other-service, Unmarried, Black, Female,x=0,x=0,25<x<50, United-States,LOW
659,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
660,564<x<846,17<x<35, State-gov,274186<x<527198, HS-grad,8<x<12, Never-married, Tech-support, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
661,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
662,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
663,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
664,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x>1811,50<x<74, United-States,LOW
665,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
666,564<x<846,35<x<53, Local-gov,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
667,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
668,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, United-States,LOW
669,564<x<846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
670,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
671,564<x<846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
672,564<x<846,53<x<71, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,x=0,x=0,25<x<50, United-States,LOW
673,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Adm-clerical, Husband, White, Male,x=0,x>1811,25<x<50, United-States,LOW
674,564<x<846,17<x<35, Private,274186<x<527198, Assoc-voc,8<x<12, Never-married, Other-service, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
675,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,LOW
676,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Never-married, Sales, Not-in-family, Black, Female,x=0,x=0,25<x<50, United-States,LOW
677,564<x<846,35<x<53, State-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
678,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Other-service, Unmarried, Black, Female,0<x<6309,x=0,1<x<25, United-States,LOW
679,564<x<846,35<x<53, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
680,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Other-relative, White, Female,x=0,x=0,1<x<25, United-States,LOW
681,564<x<846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
682,564<x<846,35<x<53, Private,21174<x<274186, Masters,x>12, Never-married, Exec-managerial, Not-in-family, White, Female,12618<x<18927,x=0,25<x<50, United-States,HIGH
683,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Tech-support, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
684,564<x<846,x<17, Private,274186<x<527198, 12th,4<x<8, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
685,564<x<846,35<x<53, Local-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
686,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
687,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, Black, Female,x=0,x=0,25<x<50, United-States,LOW
688,564<x<846,17<x<35, Private,21174<x<274186, 11th,4<x<8, Never-married, Craft-repair, Own-child, Black, Male,x=0,x=0,25<x<50, Haiti,LOW
689,564<x<846,35<x<53, State-gov,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
690,564<x<846,17<x<35, State-gov,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
691,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Unmarried, White, Male,x=0,x=0,1<x<25, United-States,LOW
692,564<x<846,53<x<71, Self-emp-not-inc,21174<x<274186, 10th,4<x<8, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
693,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Transport-moving, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
694,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
695,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Craft-repair, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
696,564<x<846,53<x<71, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
697,564<x<846,17<x<35, Local-gov,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
698,564<x<846,35<x<53, Federal-gov,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
699,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Farming-fishing, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
700,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
701,564<x<846,53<x<71, Local-gov,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,x=0,x=0,25<x<50, United-States,HIGH
702,564<x<846,17<x<35, Local-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Protective-serv, Unmarried, White, Male,x=0,x=0,25<x<50, Portugal,LOW
703,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, Doctorate,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
704,564<x<846,35<x<53, Private,274186<x<527198, Bachelors,x>12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,HIGH
705,564<x<846,17<x<35, Private,274186<x<527198, 10th,4<x<8, Separated, Other-service, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
706,564<x<846,17<x<35, State-gov,274186<x<527198, Some-college,8<x<12, Married-spouse-absent, Other-service, Other-relative, White, Male,x=0,x=0,25<x<50, United-States,LOW
707,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Sales, Wife, White, Female,x=0,x=0,25<x<50, Germany,LOW
708,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Divorced, Sales, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
709,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Machine-op-inspct, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
710,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Farming-fishing, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
711,564<x<846,35<x<53, Private,274186<x<527198, 5th-6th,1<x<4, Separated, Farming-fishing, Not-in-family, White, Male,x=0,x=0,25<x<50, Guatemala,LOW
712,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Craft-repair, Unmarried, White, Male,x=0,x=0,50<x<74, United-States,LOW
713,564<x<846,35<x<53, Private,274186<x<527198, Assoc-voc,8<x<12, Married-civ-spouse, Tech-support, Wife, White, Female,x=0,x=0,1<x<25, United-States,HIGH
714,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
715,564<x<846,17<x<35, Local-gov,274186<x<527198, Assoc-voc,8<x<12, Divorced, Tech-support, Not-in-family, White, Male,x=0,x=0,50<x<74, United-States,LOW
716,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
717,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
718,564<x<846,53<x<71, Private,274186<x<527198, Some-college,8<x<12, Never-married, Tech-support, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
719,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Machine-op-inspct, Not-in-family, White, Female,x=0,1207<x<1811,25<x<50, United-States,LOW
720,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
721,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
722,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Never-married, Sales, Not-in-family, Other, Female,x=0,x=0,50<x<74, United-States,HIGH
723,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Adm-clerical, Not-in-family, Black, Female,x=0,x=0,25<x<50, United-States,LOW
724,564<x<846,53<x<71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x>1811,25<x<50, United-States,LOW
725,564<x<846,17<x<35, Private,21174<x<274186, 12th,4<x<8, Never-married, Machine-op-inspct, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
726,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
727,564<x<846,35<x<53, Self-emp-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Tech-support, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
728,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Sales, Not-in-family, White, Female,0<x<6309,x=0,25<x<50, United-States,LOW
729,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
730,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Other-service, Other-relative, Black, Male,x=0,x=0,1<x<25, United-States,LOW
731,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
732,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Machine-op-inspct, Not-in-family, Black, Male,x=0,x=0,25<x<50, United-States,LOW
733,564<x<846,35<x<53, Private,21174<x<274186, Masters,x>12, Never-married, Tech-support, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,HIGH
734,564<x<846,35<x<53, Private,274186<x<527198, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x>1811,25<x<50, England,HIGH
735,564<x<846,35<x<53, Private,21174<x<274186, Assoc-acdm,8<x<12, Divorced, Craft-repair, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
736,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Other-service, Own-child, Black, Male,x=0,1207<x<1811,25<x<50, United-States,LOW
737,564<x<846,53<x<71, Self-emp-not-inc,274186<x<527198, 11th,4<x<8, Never-married, Farming-fishing, Unmarried, White, Male,x=0,x=0,1<x<25, United-States,LOW
738,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
739,564<x<846,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Sales, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
740,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
741,564<x<846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
742,564<x<846,53<x<71, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
743,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Transport-moving, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
744,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Separated, Other-service, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
745,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
746,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
747,564<x<846,x<17, Private,21174<x<274186, 10th,4<x<8, Never-married, Farming-fishing, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
748,564<x<846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Wife, White, Female,x=0,x=0,x>74, Italy,LOW
749,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
750,564<x<846,53<x<71, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
751,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
752,564<x<846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
753,564<x<846,35<x<53, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Adm-clerical, Unmarried, White, Male,x=0,x=0,25<x<50, United-States,LOW
754,564<x<846,17<x<35, Private,21174<x<274186, Masters,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
755,564<x<846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Never-married, Tech-support, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
756,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
757,564<x<846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,1207<x<1811,50<x<74, United-States,LOW
758,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Transport-moving, Unmarried, White, Male,x=0,603<x<1207,25<x<50, United-States,HIGH
759,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
760,564<x<846,35<x<53, Private,527198<x<780210, HS-grad,8<x<12, Separated, Machine-op-inspct, Unmarried, White, Female,x=0,x=0,1<x<25, United-States,LOW
761,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Male,x=0,x=0,1<x<25, United-States,LOW
762,564<x<846,17<x<35, Self-emp-inc,21174<x<274186, Bachelors,x>12, Never-married, Sales, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
763,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0<x<6309,x=0,25<x<50, United-States,HIGH
764,564<x<846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Handlers-cleaners, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
765,564<x<846,x>71, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
766,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
767,564<x<846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
768,564<x<846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Divorced, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,HIGH
769,564<x<846,17<x<35, Private,274186<x<527198, Bachelors,x>12, Never-married, Exec-managerial, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
770,564<x<846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Widowed, Farming-fishing, Not-in-family, White, Male,x=0,x=0,1<x<25, United-States,LOW
771,564<x<846,x<17, Private,21174<x<274186, 11th,4<x<8, Never-married, Sales, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
772,564<x<846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
773,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Prof-specialty, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
774,564<x<846,53<x<71, Local-gov,274186<x<527198, Bachelors,x>12, Widowed, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
775,564<x<846,53<x<71, Private,274186<x<527198, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,0<x<6309,x=0,25<x<50, United-States,HIGH
776,564<x<846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Divorced, Prof-specialty, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
777,564<x<846,35<x<53, Local-gov,21174<x<274186, HS-grad,8<x<12, Divorced, Other-service, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
778,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
779,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
780,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Craft-repair, Own-child, White, Male,x=0,x=0,1<x<25, United-States,LOW
781,x>846,53<x<71, Private,21174<x<274186, Masters,x>12, Widowed, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,HIGH
782,x>846,17<x<35, Private,21174<x<274186, Assoc-voc,8<x<12, Divorced, Adm-clerical, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,LOW
783,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
784,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
785,x>846,35<x<53, State-gov,274186<x<527198, Doctorate,x>12, Divorced, Prof-specialty, Own-child, White, Male,x=0,x=0,25<x<50, United-States,HIGH
786,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Transport-moving, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
787,x>846,17<x<35, Local-gov,21174<x<274186, HS-grad,8<x<12, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
788,x>846,53<x<71, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Other-service, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
789,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Never-married, Prof-specialty, Own-child, White, Female,x=0,x=0,25<x<50, United-States,LOW
790,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Never-married, Exec-managerial, Not-in-family, White, Female,x=0,x=0,50<x<74, United-States,HIGH
791,x>846,17<x<35, Private,21174<x<274186, 11th,4<x<8, Never-married, Adm-clerical, Own-child, White, Female,x=0,x=0,1<x<25, United-States,LOW
792,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,25<x<50, Mexico,LOW
793,x>846,35<x<53, Private,274186<x<527198, 11th,4<x<8, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
794,x>846,17<x<35, Self-emp-inc,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
795,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,x=0,x=0,25<x<50, United-States,LOW
796,x>846,17<x<35, Private,274186<x<527198, Some-college,8<x<12, Never-married, Sales, Not-in-family, White, Female,x=0,x=0,1<x<25, United-States,LOW
797,x>846,17<x<35, Private,21174<x<274186, 10th,4<x<8, Never-married, Handlers-cleaners, Not-in-family, White, Male,x=0,x=0,25<x<50, United-States,LOW
798,x>846,x<17, Private,274186<x<527198, 11th,4<x<8, Never-married, Sales, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
799,x>846,35<x<53, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Farming-fishing, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
800,x>846,17<x<35, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Separated, Prof-specialty, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
801,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
802,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Never-married, Transport-moving, Own-child, White, Male,x=0,x=0,25<x<50, United-States,LOW
803,x>846,53<x<71, Self-emp-not-inc,21174<x<274186, Masters,x>12, Married-civ-spouse, Sales, Husband, White, Male,6309<x<12618,x=0,25<x<50, United-States,HIGH
804,x>846,35<x<53, Self-emp-not-inc,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,x=0,x>1811,25<x<50, China,HIGH
805,x>846,53<x<71, Private,274186<x<527198, 5th-6th,1<x<4, Divorced, Other-service, Unmarried, Black, Male,x=0,x=0,1<x<25, United-States,LOW
806,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Exec-managerial, Husband, White, Male,x=0,x=0,50<x<74, United-States,HIGH
807,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Never-married, Handlers-cleaners, Unmarried, Black, Female,x=0,x=0,1<x<25, United-States,LOW
808,x>846,35<x<53, Private,274186<x<527198, Assoc-voc,8<x<12, Divorced, Adm-clerical, Unmarried, White, Female,x=0,x=0,25<x<50, United-States,LOW
809,x>846,35<x<53, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Transport-moving, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
810,x>846,17<x<35, Private,274186<x<527198, HS-grad,8<x<12, Never-married, Adm-clerical, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
811,x>846,35<x<53, Private,21174<x<274186, 9th,4<x<8, Divorced, Machine-op-inspct, Not-in-family, White, Female,x=0,x=0,25<x<50, United-States,LOW
812,x>846,17<x<35, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,x=0,x=0,25<x<50, Philippines,HIGH
813,x>846,17<x<35, Private,21174<x<274186, HS-grad,8<x<12, Married-civ-spouse, Craft-repair, Husband, White, Male,x=0,x=0,50<x<74, United-States,LOW
814,x>846,35<x<53, Private,21174<x<274186, Bachelors,x>12, Married-civ-spouse, Sales, Husband, White, Male,x=0,x=0,25<x<50, United-States,HIGH
815,x>846,17<x<35, Private,21174<x<274186, Some-college,8<x<12, Married-civ-spouse, Craft-repair, Wife, White, Female,x=0,x=0,50<x<74, United-States,LOW
