workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Private, HS_grad, Wife, Asian_Pac_Islander, Male, Taiwan,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Private, Doctorate, Wife, Other, Male, El_Salvador,17<x<35,394288<x<580845,8<x<12,1<x<25,1
 Self_emp_not_inc, 7th_8th, Not_in_family, Amer_Indian_Eskimo, Male, Jamaica,x>71,21174<x<207731,x>12,x>74,1
 Federal_gov, Prof_school, Husband, Other, Male, Cuba,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Private, 11th, Husband, Black, Female, Italy,35<x<53,21174<x<207731,x>12,25<x<50,1
 State_gov, 11th, Other_relative, Asian_Pac_Islander, Male, Haiti,x<17,21174<x<207731,4<x<8,1<x<25,1
 Federal_gov, 5th_6th, Not_in_family, White, Female, Taiwan,53<x<71,21174<x<207731,x>12,50<x<74,1
 Self_emp_not_inc, 11th, Own_child, Asian_Pac_Islander, Female, Japan,x>71,207731<x<394288,1<x<4,x>74,1
 Local_gov, 10th, Husband, White, Male, Dominican_Republic,35<x<53,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Masters, Unmarried, Amer_Indian_Eskimo, Female, Ecuador,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 10th, Not_in_family, White, Male, England,35<x<53,21174<x<207731,4<x<8,x>74,1
 Federal_gov, 7th_8th, Not_in_family, Black, Male, Philippines,53<x<71,207731<x<394288,8<x<12,50<x<74,1
 State_gov, Assoc_voc, Husband, White, Male, Yugoslavia,x>71,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, Assoc_acdm, Unmarried, Other, Male, El_Salvador,17<x<35,207731<x<394288,4<x<8,25<x<50,1
 Private, Assoc_voc, Unmarried, White, Female, Puerto_Rico,35<x<53,21174<x<207731,8<x<12,25<x<50,1
 State_gov, Assoc_voc, Not_in_family, Black, Female, Poland,53<x<71,207731<x<394288,x>12,25<x<50,1
 Local_gov, Masters, Unmarried, Amer_Indian_Eskimo, Female, Thailand,x>71,207731<x<394288,1<x<4,50<x<74,1
 Local_gov, Assoc_acdm, Unmarried, Black, Female, Italy,35<x<53,207731<x<394288,x>12,50<x<74,1
 Private, 5th_6th, Own_child, Black, Female, South,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Local_gov, 9th, Not_in_family, Amer_Indian_Eskimo, Male, Portugal,x<17,207731<x<394288,1<x<4,1<x<25,1
 State_gov, Prof_school, Unmarried, Amer_Indian_Eskimo, Male, Haiti,17<x<35,21174<x<207731,4<x<8,25<x<50,1
 Private, Some_college, Husband, Asian_Pac_Islander, Male, Mexico,35<x<53,207731<x<394288,x>12,25<x<50,1
 Local_gov, Preschool, Husband, Amer_Indian_Eskimo, Male, England,35<x<53,207731<x<394288,1<x<4,25<x<50,1
 Local_gov, Bachelors, Wife, Amer_Indian_Eskimo, Female, Jamaica,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Private, Preschool, Not_in_family, Black, Female, Honduras,53<x<71,21174<x<207731,x>12,1<x<25,1
 Federal_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Male, India,17<x<35,21174<x<207731,4<x<8,50<x<74,1
 State_gov, Masters, Husband, Black, Female, Italy,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Self_emp_inc, 12th, Own_child, Black, Female, Laos,35<x<53,21174<x<207731,4<x<8,1<x<25,1
 State_gov, 5th_6th, Wife, Amer_Indian_Eskimo, Male, Mexico,x>71,21174<x<207731,4<x<8,50<x<74,1
 State_gov, Prof_school, Unmarried, Other, Female, Taiwan,35<x<53,207731<x<394288,4<x<8,25<x<50,1
 Private, 9th, Own_child, White, Male, United_States,17<x<35,207731<x<394288,8<x<12,25<x<50,1
 Local_gov, 10th, Wife, White, Male, Dominican_Republic,53<x<71,207731<x<394288,1<x<4,x>74,1
 Federal_gov, Masters, Own_child, Asian_Pac_Islander, Female, France,53<x<71,21174<x<207731,x>12,1<x<25,1
 State_gov, Preschool, Not_in_family, Asian_Pac_Islander, Male, Dominican_Republic,53<x<71,x>580845,8<x<12,1<x<25,1
 Local_gov, Assoc_acdm, Not_in_family, Asian_Pac_Islander, Male, Philippines,53<x<71,21174<x<207731,x>12,25<x<50,1
 Self_emp_not_inc, 10th, Unmarried, Other, Female, Dominican_Republic,35<x<53,207731<x<394288,x>12,25<x<50,1
 State_gov, 7th_8th, Unmarried, Black, Female, Japan,17<x<35,21174<x<207731,1<x<4,1<x<25,1
 Private, 12th, Not_in_family, Asian_Pac_Islander, Female, Portugal,35<x<53,207731<x<394288,8<x<12,1<x<25,1
 Federal_gov, Assoc_voc, Not_in_family, Other, Female, Italy,x>71,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 1st_4th, Own_child, Asian_Pac_Islander, Male, Jamaica,17<x<35,207731<x<394288,4<x<8,1<x<25,1
 Private, Bachelors, Husband, Black, Female, Yugoslavia,35<x<53,21174<x<207731,x>12,1<x<25,0
 Self_emp_inc, Bachelors, Not_in_family, White, Male, Haiti,53<x<71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, 7th_8th, Wife, Other, Male, Yugoslavia,17<x<35,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, HS_grad, Wife, Amer_Indian_Eskimo, Female, Guatemala,35<x<53,207731<x<394288,8<x<12,25<x<50,1
 Self_emp_inc, 5th_6th, Unmarried, White, Male, China,17<x<35,207731<x<394288,x>12,1<x<25,1
 Federal_gov, 10th, Unmarried, Asian_Pac_Islander, Female, Thailand,17<x<35,21174<x<207731,x>12,25<x<50,1
 Local_gov, Doctorate, Husband, Asian_Pac_Islander, Male, Ecuador,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 State_gov, 1st_4th, Own_child, White, Female, United_States,17<x<35,21174<x<207731,x>12,1<x<25,1
 Federal_gov, Bachelors, Not_in_family, White, Female, France,35<x<53,21174<x<207731,x>12,1<x<25,1
 Federal_gov, Prof_school, Not_in_family, Amer_Indian_Eskimo, Female, India,x>71,21174<x<207731,4<x<8,1<x<25,1
 Self_emp_inc, 1st_4th, Wife, Asian_Pac_Islander, Male, Iran,x>71,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, 12th, Not_in_family, Other, Male, Italy,17<x<35,21174<x<207731,x>12,50<x<74,1
 Self_emp_not_inc, Bachelors, Not_in_family, Black, Female, Germany,53<x<71,21174<x<207731,x>12,1<x<25,1
 Self_emp_not_inc, Some_college, Other_relative, Other, Male, Puerto_Rico,53<x<71,207731<x<394288,x>12,25<x<50,1
 Self_emp_not_inc, Preschool, Wife, Black, Male, Haiti,17<x<35,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, 11th, Other_relative, Amer_Indian_Eskimo, Female, Portugal,x>71,21174<x<207731,1<x<4,50<x<74,1
 State_gov, Assoc_acdm, Other_relative, White, Female, Portugal,35<x<53,21174<x<207731,4<x<8,50<x<74,1
 State_gov, Assoc_voc, Not_in_family, White, Male, Puerto_Rico,17<x<35,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Not_in_family, Amer_Indian_Eskimo, Female, Honduras,35<x<53,207731<x<394288,x>12,1<x<25,1
 Private, Bachelors, Unmarried, Black, Female, Guatemala,17<x<35,207731<x<394288,1<x<4,1<x<25,1
 State_gov, Preschool, Not_in_family, Amer_Indian_Eskimo, Male, Iran,53<x<71,394288<x<580845,8<x<12,x<1,1
 Self_emp_not_inc, 7th_8th, Wife, Other, Male, Dominican_Republic,35<x<53,21174<x<207731,x>12,25<x<50,1
 State_gov, 5th_6th, Other_relative, Asian_Pac_Islander, Female, Honduras,53<x<71,207731<x<394288,x>12,25<x<50,1
 Self_emp_not_inc, 7th_8th, Own_child, Other, Male, Laos,53<x<71,21174<x<207731,1<x<4,25<x<50,1
 Self_emp_inc, Bachelors, Unmarried, Asian_Pac_Islander, Female, Columbia,35<x<53,21174<x<207731,8<x<12,50<x<74,1
 Self_emp_not_inc, 5th_6th, Other_relative, White, Male, Cambodia,35<x<53,21174<x<207731,8<x<12,1<x<25,1
 Federal_gov, 1st_4th, Husband, Amer_Indian_Eskimo, Male, Puerto_Rico,17<x<35,21174<x<207731,x>12,x<1,1
 State_gov, 7th_8th, Wife, Asian_Pac_Islander, Female, Taiwan,35<x<53,21174<x<207731,8<x<12,50<x<74,1
 Self_emp_inc, Prof_school, Husband, Amer_Indian_Eskimo, Male, Laos,x>71,21174<x<207731,x>12,x<1,1
 Self_emp_inc, HS_grad, Unmarried, White, Male, Yugoslavia,53<x<71,207731<x<394288,x>12,1<x<25,1
 Self_emp_not_inc, 5th_6th, Wife, Black, Female, Taiwan,x>71,21174<x<207731,x<1,25<x<50,1
 State_gov, 5th_6th, Not_in_family, Other, Male, Germany,x>71,207731<x<394288,8<x<12,1<x<25,1
 Self_emp_inc, 10th, Wife, White, Male, Puerto_Rico,17<x<35,21174<x<207731,8<x<12,25<x<50,1
 Federal_gov, Some_college, Own_child, Asian_Pac_Islander, Female, India,x>71,21174<x<207731,8<x<12,1<x<25,1
 Self_emp_inc, 11th, Wife, White, Male, Philippines,17<x<35,207731<x<394288,4<x<8,1<x<25,1
 State_gov, Masters, Husband, Other, Female, Cuba,53<x<71,207731<x<394288,x>12,25<x<50,1
 Self_emp_not_inc, Preschool, Wife, Amer_Indian_Eskimo, Male, Cuba,17<x<35,207731<x<394288,x<1,25<x<50,1
 State_gov, 9th, Husband, Asian_Pac_Islander, Female, Japan,53<x<71,207731<x<394288,x>12,25<x<50,1
 Self_emp_not_inc, 12th, Not_in_family, White, Male, Japan,x>71,21174<x<207731,x>12,50<x<74,1
