id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
798,management,married,secondary,yes,no,yes,telephone,may,other,56<x<75,-2712<x<14629,8<x<16,972<x<1942,32<x<47,0<x<14,1
799,self-employed,divorced,primary,no,yes,yes,unknown,feb,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
800,technician,married,unknown,yes,no,no,telephone,oct,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
801,retired,divorced,secondary,no,yes,no,telephone,jan,failure,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
802,technician,married,tertiary,yes,yes,no,unknown,jun,failure,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
803,retired,divorced,secondary,no,no,no,cellular,dec,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
804,student,divorced,tertiary,no,no,yes,cellular,jul,success,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
805,services,single,tertiary,yes,no,no,telephone,aug,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
806,housemaid,single,tertiary,yes,no,no,telephone,jul,success,x>75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
807,housemaid,married,primary,no,yes,no,cellular,feb,unknown,18<x<37,-2712<x<14629,16<x<23,3<x<972,x<1,0<x<14,1
808,student,married,primary,yes,no,no,unknown,may,unknown,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,14<x<29,1
809,entrepreneur,single,unknown,no,yes,yes,telephone,mar,unknown,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
810,retired,married,unknown,yes,yes,yes,telephone,aug,unknown,56<x<75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
811,unemployed,divorced,tertiary,yes,no,no,unknown,nov,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
812,technician,divorced,tertiary,no,no,yes,cellular,oct,failure,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
813,housemaid,married,tertiary,no,no,yes,cellular,aug,other,x>75,-2712<x<14629,16<x<23,972<x<1942,x>47,0<x<14,1
814,admin.,divorced,secondary,yes,yes,yes,cellular,apr,other,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,1
815,self-employed,single,secondary,yes,no,no,unknown,may,unknown,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
816,blue-collar,divorced,secondary,yes,yes,yes,unknown,may,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
817,blue-collar,divorced,primary,yes,yes,yes,telephone,dec,failure,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
818,student,divorced,unknown,yes,yes,no,cellular,dec,other,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
819,entrepreneur,divorced,secondary,no,no,no,cellular,jan,unknown,18<x<37,-2712<x<14629,x>23,3<x<972,x<1,x>43,1
820,housemaid,divorced,secondary,yes,yes,no,telephone,aug,other,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,x>43,1
821,entrepreneur,single,secondary,no,no,no,telephone,jul,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
822,services,married,tertiary,no,no,yes,cellular,may,other,37<x<56,-2712<x<14629,16<x<23,1942<x<2911,16<x<32,x>43,1
823,services,married,secondary,yes,no,yes,unknown,jun,other,56<x<75,14629<x<31970,x>23,3<x<972,1<x<16,14<x<29,1
824,entrepreneur,divorced,primary,yes,yes,no,unknown,feb,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
825,self-employed,single,secondary,yes,no,yes,unknown,nov,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,x<1,0<x<14,0
826,housemaid,single,tertiary,yes,no,no,cellular,aug,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,29<x<43,1
827,housemaid,married,unknown,yes,yes,yes,telephone,feb,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
828,self-employed,divorced,unknown,no,yes,no,unknown,jun,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
829,admin.,single,tertiary,no,yes,no,cellular,may,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,32<x<47,29<x<43,1
830,unknown,married,unknown,no,yes,yes,cellular,may,unknown,18<x<37,31970<x<49311,x>23,3<x<972,x<1,14<x<29,1
831,management,single,primary,no,yes,yes,cellular,jul,other,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
832,housemaid,single,tertiary,yes,yes,yes,unknown,mar,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
833,blue-collar,single,unknown,no,yes,no,cellular,mar,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,x<1,14<x<29,1
834,services,single,unknown,no,yes,yes,cellular,mar,success,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
835,unknown,married,secondary,yes,no,yes,cellular,sep,other,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
836,housemaid,divorced,secondary,no,no,no,telephone,jun,unknown,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
837,services,married,unknown,yes,yes,no,telephone,jun,success,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
838,management,single,primary,yes,yes,no,telephone,sep,success,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
839,student,married,tertiary,no,yes,no,cellular,jan,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
840,student,married,secondary,yes,yes,no,telephone,dec,success,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
841,unknown,divorced,tertiary,yes,yes,yes,telephone,oct,other,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
842,management,divorced,tertiary,yes,yes,no,cellular,nov,success,x>75,-2712<x<14629,16<x<23,3<x<972,32<x<47,14<x<29,1
843,student,single,tertiary,no,no,yes,telephone,may,success,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
844,self-employed,divorced,secondary,yes,yes,no,cellular,jul,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
845,self-employed,married,secondary,no,yes,yes,unknown,may,success,56<x<75,-2712<x<14629,8<x<16,972<x<1942,16<x<32,x<0,0
846,student,divorced,tertiary,yes,yes,yes,telephone,aug,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,29<x<43,1
847,housemaid,divorced,unknown,yes,yes,no,telephone,jul,failure,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
848,unemployed,divorced,secondary,yes,yes,yes,unknown,aug,failure,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,29<x<43,1
849,unknown,married,unknown,no,yes,yes,telephone,feb,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
850,blue-collar,divorced,unknown,yes,yes,no,unknown,nov,success,37<x<56,-2712<x<14629,x>23,972<x<1942,16<x<32,0<x<14,1
851,housemaid,single,secondary,no,no,yes,telephone,mar,failure,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,x<0,0
852,retired,single,tertiary,no,yes,yes,unknown,feb,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,32<x<47,14<x<29,1
853,services,single,secondary,yes,no,no,cellular,feb,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
854,unknown,divorced,tertiary,yes,yes,no,cellular,feb,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,16<x<32,29<x<43,1
855,retired,divorced,unknown,yes,yes,no,telephone,oct,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
856,services,married,unknown,yes,yes,yes,telephone,nov,success,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
857,housemaid,married,unknown,no,yes,yes,telephone,jul,unknown,18<x<37,-2712<x<14629,16<x<23,972<x<1942,x<1,0<x<14,1
858,housemaid,single,primary,yes,yes,yes,telephone,nov,failure,56<x<75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
859,admin.,single,primary,no,no,no,unknown,oct,other,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
860,unemployed,married,primary,yes,no,yes,cellular,aug,failure,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
861,technician,married,secondary,no,yes,no,unknown,jun,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
862,services,single,secondary,no,no,no,unknown,may,success,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
863,entrepreneur,married,primary,no,no,yes,cellular,jan,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
864,admin.,divorced,tertiary,no,no,yes,telephone,mar,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,14<x<29,1
865,services,divorced,tertiary,yes,no,no,cellular,mar,other,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
866,self-employed,divorced,secondary,yes,no,no,cellular,nov,other,x>75,-2712<x<14629,x<1,3<x<972,1<x<16,14<x<29,1
867,services,married,unknown,yes,yes,no,telephone,sep,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
868,entrepreneur,married,unknown,no,no,no,telephone,aug,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
869,entrepreneur,divorced,unknown,yes,no,no,unknown,oct,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
870,technician,single,tertiary,no,yes,yes,unknown,aug,unknown,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
871,unknown,divorced,unknown,yes,yes,no,cellular,apr,other,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,14<x<29,1
872,retired,single,unknown,no,no,no,unknown,oct,success,x>75,-2712<x<14629,1<x<8,3<x<972,32<x<47,14<x<29,1
873,unemployed,single,primary,yes,yes,yes,unknown,oct,unknown,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
874,unknown,single,tertiary,no,no,yes,cellular,aug,unknown,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
875,self-employed,married,tertiary,no,no,no,telephone,jun,success,18<x<37,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
876,entrepreneur,divorced,secondary,yes,no,no,cellular,feb,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
877,management,married,unknown,yes,no,no,telephone,oct,other,x>75,-2712<x<14629,x>23,3<x<972,32<x<47,14<x<29,1
878,student,divorced,tertiary,no,no,yes,cellular,feb,success,56<x<75,-2712<x<14629,8<x<16,1942<x<2911,1<x<16,14<x<29,1
879,services,single,unknown,no,yes,yes,telephone,dec,other,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
880,management,divorced,unknown,no,yes,yes,telephone,sep,failure,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
881,entrepreneur,married,secondary,yes,yes,no,cellular,dec,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
882,student,divorced,secondary,no,no,no,unknown,jul,other,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,29<x<43,1
883,technician,divorced,unknown,yes,yes,yes,telephone,jan,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
884,self-employed,divorced,tertiary,yes,yes,yes,unknown,sep,other,37<x<56,-2712<x<14629,16<x<23,972<x<1942,x<1,0<x<14,1
885,entrepreneur,single,secondary,yes,no,yes,cellular,apr,failure,56<x<75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
886,services,single,tertiary,no,yes,yes,telephone,mar,other,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
887,entrepreneur,single,tertiary,yes,no,no,unknown,apr,other,56<x<75,-2712<x<14629,x>23,972<x<1942,16<x<32,29<x<43,1
888,technician,married,secondary,yes,yes,yes,telephone,sep,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
889,student,married,primary,yes,no,yes,telephone,nov,unknown,x>75,-2712<x<14629,1<x<8,3<x<972,x<1,14<x<29,1
890,unknown,divorced,primary,no,no,no,cellular,feb,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
891,retired,married,tertiary,yes,yes,yes,telephone,sep,other,18<x<37,-2712<x<14629,x<1,3<x<972,1<x<16,0<x<14,0
892,student,married,primary,yes,yes,yes,unknown,aug,other,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
893,retired,single,unknown,yes,yes,yes,cellular,mar,other,x>75,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
894,student,single,secondary,yes,no,no,telephone,aug,other,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,29<x<43,1
895,management,divorced,primary,no,no,no,unknown,jul,failure,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,29<x<43,1
896,blue-collar,single,tertiary,no,yes,no,telephone,jul,failure,18<x<37,-2712<x<14629,1<x<8,972<x<1942,1<x<16,29<x<43,1
897,retired,single,secondary,yes,yes,yes,telephone,jun,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,14<x<29,1
898,housemaid,married,tertiary,yes,no,yes,telephone,jun,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
899,admin.,single,secondary,no,yes,no,telephone,sep,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,1
900,retired,married,tertiary,yes,no,no,unknown,mar,success,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
901,unemployed,divorced,secondary,yes,no,yes,unknown,aug,success,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
902,unknown,single,primary,yes,yes,yes,telephone,sep,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
903,services,married,primary,no,yes,yes,telephone,nov,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
904,entrepreneur,divorced,unknown,yes,no,no,cellular,dec,other,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
905,unemployed,married,unknown,no,yes,yes,unknown,jun,success,18<x<37,-2712<x<14629,x<1,3<x<972,16<x<32,29<x<43,1
906,unknown,single,secondary,no,no,yes,cellular,jun,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,0
907,housemaid,single,primary,no,no,no,cellular,mar,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
908,admin.,single,unknown,yes,yes,yes,telephone,feb,unknown,37<x<56,14629<x<31970,x>23,972<x<1942,1<x<16,0<x<14,1
909,admin.,divorced,unknown,yes,no,yes,cellular,aug,other,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
910,retired,divorced,unknown,no,yes,no,telephone,dec,failure,56<x<75,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
911,management,married,unknown,yes,no,yes,telephone,jan,other,18<x<37,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,0
912,housemaid,single,secondary,no,yes,no,telephone,jun,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,1
913,unknown,single,tertiary,no,yes,yes,unknown,jan,success,x>75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,0
914,housemaid,married,unknown,no,no,yes,unknown,sep,failure,18<x<37,-2712<x<14629,x<1,972<x<1942,16<x<32,14<x<29,1
915,self-employed,married,primary,no,no,yes,telephone,sep,failure,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
916,management,married,unknown,no,yes,yes,unknown,feb,failure,37<x<56,-2712<x<14629,x>23,3<x<972,x<1,0<x<14,0
917,self-employed,single,unknown,no,yes,yes,unknown,aug,unknown,18<x<37,14629<x<31970,16<x<23,972<x<1942,1<x<16,0<x<14,1
918,services,married,primary,no,no,yes,cellular,dec,failure,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
919,entrepreneur,single,unknown,no,no,no,unknown,apr,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
920,management,single,primary,no,no,no,telephone,apr,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,14<x<29,1
921,housemaid,married,secondary,no,no,no,unknown,aug,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,x<0,0
922,housemaid,married,tertiary,yes,yes,yes,telephone,jul,success,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
923,technician,divorced,unknown,yes,no,yes,unknown,dec,failure,37<x<56,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,0
924,unknown,divorced,unknown,no,no,no,cellular,oct,failure,18<x<37,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
925,retired,married,primary,yes,yes,yes,telephone,feb,unknown,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,x<0,0
926,entrepreneur,divorced,secondary,no,yes,yes,cellular,sep,unknown,56<x<75,-2712<x<14629,1<x<8,972<x<1942,x>47,29<x<43,1
927,retired,married,tertiary,no,no,no,unknown,oct,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
928,unknown,married,primary,yes,yes,yes,unknown,feb,success,56<x<75,14629<x<31970,1<x<8,972<x<1942,16<x<32,14<x<29,1
929,admin.,single,primary,yes,no,no,unknown,dec,success,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,0<x<14,1
930,unemployed,married,unknown,yes,yes,yes,cellular,mar,unknown,18<x<37,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
931,unemployed,divorced,unknown,yes,no,yes,telephone,apr,other,18<x<37,-2712<x<14629,x<1,3<x<972,16<x<32,0<x<14,0
932,services,divorced,secondary,no,yes,yes,cellular,feb,unknown,56<x<75,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,1
933,technician,divorced,secondary,no,yes,yes,unknown,apr,success,37<x<56,-2712<x<14629,1<x<8,972<x<1942,1<x<16,14<x<29,1
934,services,single,secondary,no,no,no,unknown,jul,other,18<x<37,-2712<x<14629,x>23,972<x<1942,16<x<32,29<x<43,1
935,student,divorced,primary,yes,no,yes,cellular,jul,unknown,x>75,-2712<x<14629,8<x<16,3<x<972,16<x<32,29<x<43,1
936,unemployed,divorced,unknown,yes,yes,no,telephone,dec,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
937,admin.,married,secondary,no,no,yes,telephone,jan,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
938,admin.,single,tertiary,no,no,no,telephone,dec,unknown,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
939,management,divorced,tertiary,yes,yes,no,cellular,dec,success,x>75,-2712<x<14629,8<x<16,972<x<1942,32<x<47,14<x<29,1
940,blue-collar,married,primary,no,no,no,unknown,sep,success,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
941,management,divorced,tertiary,no,yes,yes,telephone,jun,other,x>75,-2712<x<14629,x>23,972<x<1942,1<x<16,14<x<29,1
942,retired,single,tertiary,no,no,no,unknown,may,success,56<x<75,-2712<x<14629,8<x<16,1942<x<2911,x<1,29<x<43,1
943,technician,divorced,unknown,yes,no,no,cellular,nov,success,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,0<x<14,1
944,unemployed,single,secondary,no,no,yes,cellular,dec,success,18<x<37,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
945,self-employed,single,primary,no,no,no,cellular,dec,unknown,56<x<75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
946,unknown,divorced,primary,no,no,no,unknown,aug,unknown,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,14<x<29,1
947,services,single,tertiary,no,no,yes,unknown,jan,success,56<x<75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
948,services,single,unknown,no,yes,yes,telephone,apr,other,x>75,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
949,self-employed,married,secondary,yes,yes,no,unknown,feb,unknown,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,0
950,unemployed,single,primary,yes,yes,no,unknown,jun,failure,18<x<37,-2712<x<14629,16<x<23,972<x<1942,1<x<16,14<x<29,1
951,unknown,married,secondary,yes,no,no,unknown,mar,other,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
952,technician,married,primary,yes,yes,no,telephone,oct,unknown,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,29<x<43,1
953,management,single,secondary,yes,yes,yes,telephone,nov,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,1<x<16,29<x<43,1
954,technician,single,tertiary,no,no,yes,unknown,dec,unknown,18<x<37,-2712<x<14629,8<x<16,972<x<1942,16<x<32,0<x<14,1
955,blue-collar,single,primary,yes,no,no,telephone,dec,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,1
956,technician,divorced,tertiary,no,yes,no,unknown,apr,other,x>75,-2712<x<14629,8<x<16,3<x<972,32<x<47,14<x<29,1
957,technician,married,secondary,no,yes,no,cellular,nov,other,18<x<37,-2712<x<14629,8<x<16,3<x<972,16<x<32,0<x<14,0
958,housemaid,single,unknown,no,yes,yes,telephone,dec,other,18<x<37,-2712<x<14629,1<x<8,1942<x<2911,16<x<32,29<x<43,1
959,services,divorced,unknown,yes,no,no,cellular,jun,failure,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
960,unknown,single,primary,yes,yes,no,telephone,jul,other,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,14<x<29,1
961,unknown,single,secondary,no,no,no,telephone,sep,unknown,56<x<75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
962,management,divorced,secondary,no,yes,no,unknown,jan,success,37<x<56,-2712<x<14629,16<x<23,3<x<972,1<x<16,0<x<14,0
963,retired,divorced,secondary,yes,no,no,unknown,aug,unknown,56<x<75,-2712<x<14629,1<x<8,3<x<972,32<x<47,0<x<14,1
964,admin.,divorced,unknown,yes,no,no,cellular,oct,failure,x>75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
965,services,married,unknown,yes,no,yes,telephone,jun,unknown,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,0<x<14,1
966,admin.,married,primary,yes,no,yes,cellular,apr,success,x>75,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
967,housemaid,divorced,unknown,no,yes,no,unknown,jun,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
968,retired,married,secondary,no,no,no,cellular,mar,success,x>75,-2712<x<14629,x>23,972<x<1942,16<x<32,14<x<29,1
969,blue-collar,divorced,secondary,no,yes,no,cellular,sep,success,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,1
970,services,divorced,secondary,no,no,no,cellular,apr,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
971,blue-collar,divorced,unknown,yes,yes,yes,unknown,jun,success,18<x<37,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
972,entrepreneur,single,primary,no,yes,yes,cellular,apr,other,x>75,-2712<x<14629,16<x<23,3<x<972,16<x<32,0<x<14,0
973,retired,married,secondary,no,no,yes,telephone,feb,success,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,1
974,admin.,single,primary,yes,no,no,cellular,mar,unknown,37<x<56,-2712<x<14629,x<1,3<x<972,16<x<32,0<x<14,1
975,entrepreneur,divorced,unknown,no,yes,yes,telephone,jun,unknown,18<x<37,-2712<x<14629,1<x<8,3<x<972,16<x<32,29<x<43,1
976,management,single,tertiary,yes,no,yes,unknown,jun,other,37<x<56,-2712<x<14629,x>23,972<x<1942,1<x<16,29<x<43,1
977,housemaid,single,primary,yes,no,yes,cellular,dec,other,37<x<56,-2712<x<14629,16<x<23,972<x<1942,16<x<32,14<x<29,1
978,entrepreneur,married,tertiary,no,no,no,cellular,mar,unknown,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,0<x<14,1
979,management,married,secondary,yes,yes,yes,cellular,mar,other,56<x<75,-2712<x<14629,16<x<23,972<x<1942,16<x<32,0<x<14,1
980,self-employed,single,unknown,yes,no,no,telephone,nov,other,56<x<75,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
981,entrepreneur,married,tertiary,yes,no,no,cellular,dec,failure,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,14<x<29,1
982,unknown,divorced,tertiary,yes,yes,no,cellular,apr,failure,37<x<56,-2712<x<14629,8<x<16,3<x<972,1<x<16,0<x<14,0
983,student,divorced,unknown,no,yes,yes,cellular,mar,success,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,0<x<14,1
984,services,single,secondary,no,yes,no,telephone,jan,other,18<x<37,-2712<x<14629,x<1,3<x<972,16<x<32,0<x<14,0
985,unknown,divorced,primary,no,yes,no,cellular,feb,other,56<x<75,-2712<x<14629,1<x<8,972<x<1942,1<x<16,29<x<43,1
986,self-employed,married,primary,yes,no,yes,unknown,dec,other,37<x<56,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
987,self-employed,divorced,tertiary,no,yes,yes,cellular,jul,unknown,56<x<75,-2712<x<14629,8<x<16,972<x<1942,1<x<16,0<x<14,1
988,admin.,married,unknown,no,no,no,unknown,jan,unknown,18<x<37,-2712<x<14629,x>23,972<x<1942,1<x<16,x>43,1
989,management,married,unknown,no,yes,yes,telephone,jun,failure,x>75,-2712<x<14629,x>23,972<x<1942,x>47,x<0,0
990,technician,divorced,secondary,no,yes,yes,unknown,jun,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,32<x<47,14<x<29,0
991,admin.,single,primary,yes,yes,no,unknown,dec,other,x>75,-2712<x<14629,x>23,3<x<972,1<x<16,0<x<14,0
992,self-employed,single,primary,no,yes,no,cellular,dec,success,37<x<56,-2712<x<14629,8<x<16,972<x<1942,1<x<16,14<x<29,1
993,unemployed,single,tertiary,no,no,yes,telephone,oct,failure,x>75,-2712<x<14629,x>23,3<x<972,16<x<32,14<x<29,1
994,technician,married,secondary,yes,no,no,cellular,jun,other,37<x<56,-2712<x<14629,8<x<16,3<x<972,16<x<32,14<x<29,1
995,retired,married,tertiary,yes,no,yes,unknown,oct,other,37<x<56,-2712<x<14629,1<x<8,972<x<1942,16<x<32,29<x<43,1
996,admin.,divorced,tertiary,no,no,no,cellular,sep,failure,56<x<75,-2712<x<14629,1<x<8,3<x<972,1<x<16,14<x<29,1
997,admin.,single,secondary,yes,yes,no,unknown,oct,unknown,37<x<56,-2712<x<14629,1<x<8,3<x<972,16<x<32,0<x<14,1
