id,workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
307, Self_emp_not_inc, HS_grad, Unmarried, Black, Male, France,23,124953,4,13,1
308, Private, 9th, Not_in_family, Black, Female, Cuba,62,81281,4,12,1
309, Self_emp_inc, 1st_4th, Wife, White, Male, Cambodia,41,110978,4,13,1
310, Federal_gov, Masters, Wife, Other, Male, England,66,125155,5,35,1
311, State_gov, 9th, Own_child, Black, Female, France,24,249609,15,9,1
312, Self_emp_not_inc, 1st_4th, Husband, Other, Female, Canada,75,124191,11,12,1
313, Federal_gov, Prof_school, Own_child, Black, Male, France,19,101509,11,15,1
314, State_gov, Assoc_voc, Other_relative, Asian_Pac_Islander, Male, China,32,130408,8,30,1
315, State_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Japan,79,278130,4,33,1
316, Self_emp_inc, 7th_8th, Unmarried, Other, Male, Jamaica,45,98092,1,5,1
317, Federal_gov, 10th, Other_relative, Black, Female, Germany,59,110866,1,32,1
318, Self_emp_not_inc, Bachelors, Husband, White, Male, Haiti,79,176796,14,42,1
319, Self_emp_not_inc, 11th, Other_relative, Amer_Indian_Eskimo, Male, United_States,65,188300,7,52,1
320, Local_gov, 7th_8th, Own_child, Black, Female, Italy,58,106085,6,2,1
321, Federal_gov, 9th, Other_relative, White, Female, Philippines,51,279129,12,22,1
322, Self_emp_not_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Male, England,17,187715,6,58,1
323, Local_gov, 9th, Own_child, White, Male, Mexico,68,260729,10,36,1
324, Local_gov, 7th_8th, Husband, White, Male, Canada,47,340939,10,30,1
325, Local_gov, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Haiti,72,34029,8,5,1
326, Self_emp_inc, Masters, Not_in_family, Asian_Pac_Islander, Male, El_Salvador,36,32921,12,33,1
327, Private, HS_grad, Wife, Asian_Pac_Islander, Female, Iran,73,108116,9,30,1
328, State_gov, Prof_school, Other_relative, Black, Female, Guatemala,46,59306,13,56,1
329, Self_emp_not_inc, Doctorate, Wife, White, Male, Thailand,46,364657,1,43,0
330, Local_gov, Doctorate, Wife, Asian_Pac_Islander, Male, China,68,337895,15,16,1
331, State_gov, 11th, Wife, White, Male, Yugoslavia,34,60227,15,55,1
332, Private, HS_grad, Wife, White, Male, France,75,303044,5,37,1
333, Local_gov, Some_college, Husband, Asian_Pac_Islander, Female, Columbia,19,335605,12,14,1
334, Local_gov, 12th, Not_in_family, Amer_Indian_Eskimo, Female, Guatemala,40,118212,13,55,1
335, Self_emp_not_inc, Bachelors, Not_in_family, Black, Male, India,41,190483,15,37,1
336, Local_gov, Bachelors, Other_relative, Asian_Pac_Islander, Female, Poland,57,382635,8,19,1
337, Federal_gov, Prof_school, Not_in_family, Other, Female, Puerto_Rico,26,195258,16,46,1
338, Private, Assoc_acdm, Unmarried, Asian_Pac_Islander, Male, Columbia,46,42346,3,2,1
339, Self_emp_inc, Assoc_acdm, Own_child, Black, Male, Ecuador,90,223515,13,37,1
340, Local_gov, 11th, Not_in_family, Amer_Indian_Eskimo, Female, Columbia,73,181655,12,41,1
341, Local_gov, 1st_4th, Unmarried, Other, Male, China,58,94936,8,40,1
342, Self_emp_not_inc, 5th_6th, Unmarried, Other, Female, Portugal,81,234885,11,15,1
343, Local_gov, 5th_6th, Other_relative, Amer_Indian_Eskimo, Female, Mexico,48,124744,9,21,1
344, Private, 12th, Other_relative, Asian_Pac_Islander, Female, Philippines,58,150062,8,22,1
345, State_gov, 1st_4th, Wife, White, Male, Poland,62,106252,5,33,1
346, Federal_gov, HS_grad, Not_in_family, Asian_Pac_Islander, Female, Dominican_Republic,65,281432,4,52,1
347, Self_emp_inc, Assoc_acdm, Other_relative, Other, Female, Columbia,32,22463,4,1,1
348, Federal_gov, Doctorate, Unmarried, Other, Male, Cambodia,56,303090,4,55,1
349, Private, Assoc_acdm, Husband, Black, Female, Germany,18,49401,6,35,1
350, State_gov, 7th_8th, Husband, White, Male, Mexico,70,131414,1,6,1
351, Self_emp_inc, 9th, Unmarried, Black, Male, Canada,44,117037,6,15,1
352, Self_emp_inc, Doctorate, Unmarried, Amer_Indian_Eskimo, Female, El_Salvador,45,195258,8,55,1
353, Private, 9th, Unmarried, Black, Male, Ecuador,19,163003,1,5,1
354, Self_emp_inc, 10th, Other_relative, Amer_Indian_Eskimo, Male, Guatemala,43,302122,9,75,1
355, Private, Some_college, Not_in_family, White, Male, Iran,26,477983,11,65,1
356, Private, HS_grad, Own_child, White, Male, England,59,29054,15,40,1
357, State_gov, HS_grad, Unmarried, Amer_Indian_Eskimo, Male, Cuba,47,269080,15,34,1
358, Self_emp_not_inc, 9th, Own_child, Black, Male, El_Salvador,23,59496,1,6,1
359, Federal_gov, Some_college, Husband, Amer_Indian_Eskimo, Female, Germany,79,85043,2,50,1
360, State_gov, 11th, Own_child, White, Female, Dominican_Republic,90,208358,6,1,1
361, Local_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Male, India,54,82465,7,30,1
362, Local_gov, 1st_4th, Wife, Black, Male, Portugal,57,321435,13,35,1
363, Self_emp_not_inc, Assoc_voc, Not_in_family, White, Male, Iran,75,205865,12,42,1
364, Self_emp_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Female, Yugoslavia,25,351299,6,6,1
365, Local_gov, Some_college, Not_in_family, Black, Female, Iran,19,89821,1,16,1
366, Local_gov, 11th, Own_child, Other, Male, Jamaica,68,48211,16,43,1
367, Private, 11th, Own_child, Amer_Indian_Eskimo, Male, Thailand,68,371987,10,26,1
368, Federal_gov, 1st_4th, Husband, Other, Female, Columbia,51,95647,8,1,1
369, Private, Preschool, Wife, Black, Female, Columbia,72,282579,16,34,1
370, Local_gov, Prof_school, Wife, Other, Female, Canada,25,101739,1,36,1
371, Local_gov, Prof_school, Wife, Black, Male, Japan,45,131088,9,1,1
372, Self_emp_not_inc, 12th, Unmarried, Other, Male, Guatemala,20,209109,9,12,1
373, State_gov, 7th_8th, Not_in_family, Black, Male, France,26,188386,2,98,1
374, Self_emp_not_inc, 12th, Unmarried, Other, Female, Japan,56,185385,6,70,1
375, Private, Preschool, Not_in_family, Asian_Pac_Islander, Male, Puerto_Rico,54,273905,1,5,1
376, Local_gov, 11th, Other_relative, White, Female, Dominican_Republic,54,181659,10,22,1
377, Self_emp_inc, Assoc_voc, Unmarried, Asian_Pac_Islander, Female, Dominican_Republic,22,271567,14,15,1
378, State_gov, Doctorate, Own_child, White, Male, England,20,95469,5,48,1
379, Federal_gov, Masters, Unmarried, Amer_Indian_Eskimo, Male, Mexico,21,369027,3,12,1
380, Self_emp_not_inc, 9th, Not_in_family, Asian_Pac_Islander, Female, Poland,27,185385,9,26,1
381, Private, 1st_4th, Wife, Asian_Pac_Islander, Female, Laos,17,172146,1,14,1
382, Local_gov, Masters, Unmarried, Black, Female, South,21,102632,11,26,1
383, Self_emp_not_inc, 5th_6th, Own_child, Amer_Indian_Eskimo, Male, Yugoslavia,44,152375,10,55,1
384, State_gov, 9th, Own_child, Other, Male, Guatemala,28,116632,14,37,1
385, State_gov, 5th_6th, Unmarried, White, Female, Cambodia,53,22463,10,80,1
386, Self_emp_not_inc, HS_grad, Wife, Other, Female, Iran,42,136721,15,33,1
387, Self_emp_not_inc, 12th, Own_child, Other, Female, Taiwan,56,302146,2,54,1
388, Federal_gov, Bachelors, Other_relative, Other, Male, Thailand,44,189265,2,60,1
389, Self_emp_inc, 7th_8th, Wife, Asian_Pac_Islander, Male, Yugoslavia,25,105376,12,60,1
390, Private, 1st_4th, Other_relative, Asian_Pac_Islander, Female, Philippines,49,116358,5,12,1
391, Self_emp_not_inc, Prof_school, Husband, Other, Female, Italy,75,55849,8,10,1
392, Self_emp_not_inc, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Jamaica,72,242552,7,56,1
393, Local_gov, HS_grad, Husband, Black, Female, Ecuador,79,237903,1,48,1
394, Self_emp_inc, 11th, Wife, Other, Male, Taiwan,20,202046,1,40,1
395, Local_gov, Prof_school, Not_in_family, Black, Male, England,22,175413,12,21,1
396, Self_emp_not_inc, Doctorate, Other_relative, Other, Male, France,33,109567,16,50,1
397, Self_emp_not_inc, 9th, Own_child, Black, Female, Poland,65,284582,6,44,1
398, Federal_gov, 9th, Husband, White, Male, Guatemala,78,103408,16,8,1
399, Self_emp_not_inc, 1st_4th, Other_relative, Other, Female, Ecuador,24,36270,14,22,1
400, Self_emp_not_inc, 10th, Not_in_family, Other, Male, Italy,76,161400,15,35,1
401, Federal_gov, Bachelors, Not_in_family, Asian_Pac_Islander, Male, Yugoslavia,49,76845,10,37,1
402, Self_emp_not_inc, Assoc_voc, Own_child, White, Female, Canada,54,187666,2,60,1
403, State_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Cambodia,62,109881,4,43,1
404, Private, 7th_8th, Own_child, Black, Male, Guatemala,23,286370,10,18,1
405, Private, Bachelors, Wife, Amer_Indian_Eskimo, Male, Yugoslavia,30,122346,2,64,1
406, Self_emp_not_inc, Some_college, Other_relative, Black, Male, Poland,60,194360,7,52,1
407, Private, 7th_8th, Unmarried, Asian_Pac_Islander, Male, Jamaica,71,171550,2,30,1
408, State_gov, 10th, Other_relative, Black, Male, South,69,257295,6,10,1
409, Self_emp_not_inc, 1st_4th, Other_relative, Black, Female, Haiti,59,175674,1,34,1
410, Self_emp_inc, 12th, Wife, White, Female, Germany,72,180374,7,65,1
411, Self_emp_not_inc, Prof_school, Own_child, Black, Male, Thailand,49,35633,7,24,1
412, Local_gov, Assoc_voc, Not_in_family, White, Male, Taiwan,25,129227,16,28,1
413, Self_emp_not_inc, 1st_4th, Own_child, White, Male, Philippines,59,56915,8,14,1
414, Local_gov, Prof_school, Own_child, White, Male, England,76,200853,12,70,1
415, Self_emp_inc, Some_college, Own_child, White, Female, Ecuador,51,242406,11,6,1
416, Self_emp_not_inc, Bachelors, Unmarried, Asian_Pac_Islander, Female, England,47,189620,11,55,1
417, Private, Prof_school, Wife, Amer_Indian_Eskimo, Female, Mexico,53,34383,13,26,1
418, Federal_gov, Masters, Not_in_family, Asian_Pac_Islander, Female, Mexico,67,226267,3,20,1
419, Self_emp_not_inc, 7th_8th, Own_child, Other, Female, England,57,259323,16,58,1
420, State_gov, 11th, Husband, White, Male, Cuba,22,350162,15,80,1
421, Local_gov, Preschool, Own_child, White, Male, Laos,50,192776,14,72,1
422, Self_emp_inc, 7th_8th, Wife, Other, Male, Taiwan,58,205019,16,70,1
423, Self_emp_inc, Some_college, Unmarried, Asian_Pac_Islander, Female, Jamaica,24,280282,12,72,1
424, Local_gov, 7th_8th, Wife, White, Male, Canada,62,22463,1,72,1
425, State_gov, Some_college, Unmarried, Black, Female, Laos,62,184682,3,35,1
426, Private, 11th, Unmarried, Asian_Pac_Islander, Male, Philippines,21,116358,3,14,1
427, Federal_gov, 5th_6th, Unmarried, Black, Male, Honduras,61,103408,11,99,1
428, Self_emp_not_inc, 11th, Unmarried, Amer_Indian_Eskimo, Male, Ecuador,22,137994,8,99,1
429, Local_gov, HS_grad, Not_in_family, Amer_Indian_Eskimo, Male, Mexico,40,101509,7,47,1
430, State_gov, Masters, Other_relative, Asian_Pac_Islander, Female, Taiwan,51,191571,4,64,1
431, Local_gov, Masters, Other_relative, Other, Female, Puerto_Rico,25,377869,10,28,1
432, Self_emp_not_inc, Masters, Not_in_family, Black, Female, Poland,22,364657,4,98,1
433, Self_emp_inc, 9th, Unmarried, Other, Male, Honduras,31,214399,14,44,1
434, Self_emp_inc, 10th, Unmarried, Black, Male, Canada,66,296158,16,55,1
435, Private, HS_grad, Unmarried, Asian_Pac_Islander, Male, Cuba,73,174524,13,65,1
436, Local_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, United_States,67,56795,13,38,1
437, Federal_gov, Masters, Husband, White, Male, Ecuador,18,111363,12,33,1
438, Self_emp_inc, Bachelors, Other_relative, White, Male, Puerto_Rico,60,250802,9,35,1
439, Federal_gov, Bachelors, Husband, Asian_Pac_Islander, Female, Canada,21,289430,6,40,1
440, Self_emp_inc, 5th_6th, Unmarried, White, Female, China,53,158156,10,56,1
441, State_gov, 10th, Wife, Other, Female, Italy,65,245062,4,55,1
442, Federal_gov, Doctorate, Own_child, Asian_Pac_Islander, Male, Haiti,50,120939,2,36,1
443, Self_emp_not_inc, Assoc_acdm, Wife, Black, Female, Mexico,52,204518,16,28,1
444, Self_emp_inc, Preschool, Own_child, Black, Male, Taiwan,22,229328,8,26,1
445, Private, 9th, Other_relative, Black, Male, Iran,54,92440,6,50,1
446, State_gov, Doctorate, Wife, Amer_Indian_Eskimo, Female, Italy,51,171095,1,36,1
447, State_gov, Masters, Unmarried, Other, Female, South,36,35723,16,65,1
448, Local_gov, Prof_school, Not_in_family, Amer_Indian_Eskimo, Male, Iran,69,64293,12,80,1
449, State_gov, 5th_6th, Husband, Black, Male, Japan,33,208358,14,60,1
450, State_gov, 11th, Husband, Other, Male, Columbia,71,37274,4,8,1
451, Private, 9th, Not_in_family, Black, Male, Poland,21,38563,6,25,1
452, Private, Preschool, Husband, Asian_Pac_Islander, Female, Poland,47,137645,7,35,1
453, Self_emp_inc, Prof_school, Unmarried, Black, Male, Cuba,43,445382,15,64,1
454, State_gov, Assoc_voc, Unmarried, Amer_Indian_Eskimo, Female, Italy,37,41493,14,36,1
455, Local_gov, 1st_4th, Other_relative, Black, Female, El_Salvador,44,233327,4,10,1
456, Self_emp_not_inc, 9th, Wife, Amer_Indian_Eskimo, Female, China,44,556660,7,54,1
457, State_gov, 7th_8th, Own_child, Other, Female, Dominican_Republic,19,31577,2,55,1
458, Local_gov, Masters, Unmarried, Other, Female, El_Salvador,79,175674,4,8,1
459, Local_gov, 9th, Unmarried, Black, Male, Cambodia,74,92440,12,13,1
460, Local_gov, Doctorate, Unmarried, Other, Male, Cambodia,23,132222,14,8,1
461, Self_emp_not_inc, HS_grad, Not_in_family, Amer_Indian_Eskimo, Female, Puerto_Rico,20,82804,13,64,1
462, Self_emp_not_inc, Masters, Unmarried, Other, Male, Yugoslavia,56,396099,2,80,1
463, State_gov, 12th, Wife, Amer_Indian_Eskimo, Female, Ecuador,54,65324,15,10,1
464, Private, 9th, Husband, Asian_Pac_Islander, Female, France,81,279129,11,38,1
465, Federal_gov, 10th, Own_child, Amer_Indian_Eskimo, Female, Canada,21,323573,12,44,1
466, Federal_gov, 11th, Own_child, Amer_Indian_Eskimo, Male, Honduras,31,181659,3,7,1
467, Self_emp_not_inc, 5th_6th, Own_child, White, Male, Iran,17,202692,12,41,1
468, Private, Assoc_acdm, Own_child, Other, Female, Cambodia,39,118551,4,21,1
469, Self_emp_inc, HS_grad, Wife, White, Female, Cambodia,23,267736,6,37,1
470, Self_emp_inc, 9th, Not_in_family, Other, Female, Ecuador,48,85815,13,45,1
471, Local_gov, 11th, Unmarried, Asian_Pac_Islander, Female, Iran,62,212960,14,52,1
472, Self_emp_not_inc, Masters, Wife, Amer_Indian_Eskimo, Female, Cambodia,78,238638,9,1,1
473, Federal_gov, Preschool, Unmarried, Asian_Pac_Islander, Male, Yugoslavia,32,91996,3,72,1
474, Self_emp_inc, Assoc_acdm, Other_relative, Amer_Indian_Eskimo, Male, Mexico,58,237601,6,55,1
475, State_gov, 7th_8th, Unmarried, Black, Female, Haiti,68,198124,5,30,1
476, Private, Preschool, Not_in_family, Black, Female, United_States,53,217460,1,46,1
477, Private, 12th, Wife, Amer_Indian_Eskimo, Male, Guatemala,75,181651,5,14,1
478, Self_emp_inc, Doctorate, Own_child, Asian_Pac_Islander, Male, Iran,56,131088,1,64,1
479, Federal_gov, 1st_4th, Other_relative, White, Female, Iran,62,189265,13,46,1
480, State_gov, 7th_8th, Wife, Black, Female, Thailand,17,247019,5,58,1
481, Private, Doctorate, Own_child, Asian_Pac_Islander, Male, Honduras,74,241832,13,75,1
482, Private, Doctorate, Own_child, Amer_Indian_Eskimo, Female, Philippines,74,65324,11,64,1
483, Federal_gov, 11th, Other_relative, Black, Female, Germany,40,86646,14,24,1
484, Federal_gov, 5th_6th, Unmarried, Black, Male, Jamaica,60,94113,16,28,1
485, Self_emp_inc, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Italy,20,274198,11,25,1
486, Self_emp_inc, Prof_school, Husband, Black, Male, Iran,29,132601,13,65,1
487, Federal_gov, 9th, Not_in_family, Black, Male, Haiti,59,114053,4,33,1
488, Federal_gov, Assoc_voc, Wife, Other, Female, Laos,27,192776,8,80,1
489, Private, 11th, Not_in_family, Asian_Pac_Islander, Male, Laos,77,309055,8,98,1
490, Private, Assoc_voc, Not_in_family, White, Male, Puerto_Rico,69,128272,7,65,1
491, Private, Assoc_acdm, Other_relative, Black, Male, Germany,57,174308,5,26,1
492, Private, 12th, Wife, White, Male, Haiti,50,386940,12,40,1
493, Self_emp_inc, 9th, Husband, Other, Male, France,65,82465,3,52,1
494, Local_gov, Preschool, Other_relative, Black, Female, Laos,68,167687,3,42,1
495, Self_emp_not_inc, Bachelors, Other_relative, Amer_Indian_Eskimo, Male, Dominican_Republic,55,282579,8,75,1
496, Self_emp_not_inc, Doctorate, Wife, Asian_Pac_Islander, Male, Guatemala,59,194360,15,1,1
497, Private, Bachelors, Wife, Other, Female, Yugoslavia,76,117018,13,15,1
498, State_gov, 1st_4th, Unmarried, Asian_Pac_Islander, Male, El_Salvador,68,196025,6,99,1
499, Self_emp_not_inc, Preschool, Own_child, Other, Female, Italy,55,168212,13,45,1
500, Self_emp_not_inc, 7th_8th, Other_relative, Asian_Pac_Islander, Female, India,20,186110,8,56,1
501, Private, 1st_4th, Not_in_family, Asian_Pac_Islander, Male, China,31,249609,6,37,1
502, Self_emp_inc, Masters, Other_relative, White, Female, Haiti,35,148294,2,35,1
503, State_gov, Some_college, Husband, White, Male, Japan,55,205607,4,58,1
504, Federal_gov, HS_grad, Other_relative, Asian_Pac_Islander, Female, United_States,76,315859,1,2,1
505, Self_emp_not_inc, 7th_8th, Unmarried, White, Female, Columbia,49,211154,3,45,1
506, Federal_gov, 11th, Husband, Black, Male, Laos,25,152375,6,46,1
507, Self_emp_not_inc, Assoc_voc, Other_relative, Asian_Pac_Islander, Female, Honduras,63,118212,16,18,1
508, Private, Bachelors, Unmarried, Amer_Indian_Eskimo, Female, United_States,51,197387,11,34,1
509, Self_emp_inc, 9th, Husband, White, Male, Japan,22,190290,9,7,1
510, Self_emp_inc, Assoc_acdm, Own_child, Asian_Pac_Islander, Male, Dominican_Republic,76,111095,3,22,1
511, State_gov, Assoc_acdm, Own_child, Amer_Indian_Eskimo, Female, France,45,109186,13,52,1
512, State_gov, Assoc_acdm, Wife, Black, Male, Taiwan,50,352139,1,33,1
513, Local_gov, Prof_school, Husband, Asian_Pac_Islander, Female, Puerto_Rico,73,170924,1,5,1
514, State_gov, 1st_4th, Husband, Black, Female, Portugal,36,37070,1,34,1
515, Self_emp_not_inc, 7th_8th, Other_relative, White, Female, Honduras,49,190290,14,56,1
516, State_gov, Assoc_acdm, Unmarried, White, Female, Germany,56,212960,5,12,1
517, Self_emp_not_inc, 10th, Other_relative, White, Female, Canada,30,227910,15,65,1
518, State_gov, 1st_4th, Other_relative, Asian_Pac_Islander, Female, El_Salvador,19,144361,10,30,1
519, Private, Masters, Other_relative, Asian_Pac_Islander, Male, Thailand,71,49572,7,15,1
520, Private, Assoc_voc, Other_relative, Asian_Pac_Islander, Male, Germany,90,108293,12,50,1
521, Federal_gov, Preschool, Husband, White, Female, United_States,33,148294,1,43,1
522, Local_gov, Doctorate, Husband, White, Male, United_States,72,115458,5,40,0
523, Self_emp_not_inc, 12th, Own_child, Other, Male, Philippines,54,34292,12,15,1
524, Self_emp_not_inc, 10th, Other_relative, Amer_Indian_Eskimo, Female, Cambodia,38,325159,7,54,1
525, State_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Cambodia,64,362589,5,64,1
526, Self_emp_inc, 10th, Husband, Asian_Pac_Islander, Female, Cambodia,73,124191,9,47,1
527, Self_emp_inc, HS_grad, Own_child, Black, Female, Taiwan,60,28738,1,8,1
528, State_gov, Some_college, Other_relative, Amer_Indian_Eskimo, Female, China,38,210563,4,1,1
529, Local_gov, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, Thailand,62,29054,5,58,1
530, State_gov, Some_college, Not_in_family, Amer_Indian_Eskimo, Female, Canada,31,30653,3,48,1
531, Federal_gov, Prof_school, Husband, Asian_Pac_Islander, Male, England,67,544091,5,7,1
532, Private, Prof_school, Unmarried, White, Female, Cuba,69,77143,15,80,1
533, Private, Masters, Wife, Other, Female, Guatemala,29,153718,15,18,1
534, Private, HS_grad, Not_in_family, Asian_Pac_Islander, Male, Jamaica,53,83311,6,40,1
535, Self_emp_inc, Bachelors, Husband, Amer_Indian_Eskimo, Male, El_Salvador,24,168212,16,24,1
536, Federal_gov, Some_college, Not_in_family, Asian_Pac_Islander, Female, Iran,67,96129,8,26,1
537, Self_emp_inc, Bachelors, Wife, White, Female, Taiwan,19,280093,6,5,0
538, Private, Preschool, Other_relative, Asian_Pac_Islander, Female, El_Salvador,48,192776,13,24,1
539, Federal_gov, 11th, Not_in_family, Amer_Indian_Eskimo, Female, Columbia,53,156667,7,30,1
540, Private, Assoc_voc, Not_in_family, White, Female, Portugal,63,209642,12,35,1
541, Self_emp_inc, 10th, Own_child, Black, Male, Honduras,42,123075,3,72,1
