id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
360,x>67,US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Local-gov,0
361,x>67,non-US,9<x<11,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Husband,Local-gov,0
362,x>67,non-US,x<9,x>209813,Female,x>60,Other,Husband,Federal-gov,0
363,36<x<42,non-US,9<x<11,37719<x<75742,Female,x>60,Amer-Indian-Eskimo,Wife,Without-pay,0
364,36<x<42,non-US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
365,55<x<61,non-US,x<9,75742<x<209813,Male,x<35,Other,Unmarried,Without-pay,0
366,x>67,US,14<x<15,75742<x<209813,Male,x<35,White,Not-in-family,Self-emp-inc,0
367,36<x<42,non-US,x<9,x>209813,Male,x<35,White,Other-relative,Never-worked,0
368,x>67,non-US,x<9,75742<x<209813,Male,x>60,Black,Not-in-family,Self-emp-not-inc,0
369,30<x<36,US,x<9,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
370,30<x<36,non-US,x<9,x<37719,Female,x<35,Other,Own-child,Self-emp-not-inc,0
371,55<x<61,non-US,x<9,x>209813,Female,50<x<60,White,Other-relative,Without-pay,0
372,x>67,US,x<9,x>209813,Female,37<x<42,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
373,x>67,US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Private,0
374,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Black,Husband,Self-emp-not-inc,0
375,x<22,non-US,x<9,37719<x<75742,Male,x<35,Black,Other-relative,Self-emp-not-inc,0
376,x>67,US,x<9,75742<x<209813,Female,x<35,Black,Husband,Private,0
377,x>67,US,9<x<11,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Other-relative,Private,0
378,30<x<36,US,x<9,37719<x<75742,Female,x<35,Other,Other-relative,Private,0
379,24<x<25,US,x<9,x>209813,Female,x>60,Other,Other-relative,State-gov,0
380,42<x<55,non-US,x<9,75742<x<209813,Male,x>60,Black,Unmarried,Private,0
381,25<x<28,US,x<9,x>209813,Female,x>60,Black,Husband,Without-pay,0
382,x<22,US,12<x<14,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
383,42<x<55,non-US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Local-gov,0
384,55<x<61,non-US,9<x<11,75742<x<209813,Male,x<35,Other,Wife,Local-gov,0
385,x>67,non-US,x<9,75742<x<209813,Female,x<35,Black,Not-in-family,Never-worked,0
386,36<x<42,non-US,9<x<11,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
387,x>67,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Federal-gov,0
388,42<x<55,US,12<x<14,x>209813,Male,x<35,Other,Unmarried,Self-emp-not-inc,0
389,x>67,non-US,9<x<11,75742<x<209813,Female,x>60,Asian-Pac-Islander,Wife,Without-pay,0
390,x>67,non-US,9<x<11,75742<x<209813,Male,x<35,White,Other-relative,Self-emp-not-inc,0
391,x>67,US,x<9,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Wife,Federal-gov,0
392,42<x<55,US,12<x<14,x>209813,Female,x>60,Other,Own-child,Without-pay,0
393,x>67,US,12<x<14,75742<x<209813,Male,x<35,Other,Own-child,Local-gov,0
394,55<x<61,US,x<9,75742<x<209813,Female,x<35,White,Husband,Local-gov,0
395,x>67,non-US,x<9,x>209813,Male,37<x<42,Other,Not-in-family,Self-emp-not-inc,0
396,61<x<67,US,9<x<11,x>209813,Male,x>60,Amer-Indian-Eskimo,Not-in-family,Private,0
397,x>67,non-US,x<9,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,Self-emp-not-inc,0
398,x>67,US,x<9,x>209813,Female,x>60,Black,Wife,Local-gov,0
399,36<x<42,non-US,x<9,75742<x<209813,Female,x<35,Black,Wife,Self-emp-inc,0
400,61<x<67,non-US,12<x<14,75742<x<209813,Male,x>60,Black,Unmarried,Private,0
401,x>67,US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
402,42<x<55,non-US,12<x<14,x>209813,Female,x<35,Other,Husband,Self-emp-inc,0
403,42<x<55,non-US,x<9,x>209813,Female,x<35,Other,Unmarried,Federal-gov,0
404,30<x<36,non-US,x<9,x>209813,Male,x>60,Other,Husband,Local-gov,0
405,x<22,US,9<x<11,x>209813,Female,x<35,White,Husband,Private,0
406,x>67,non-US,x<9,37719<x<75742,Female,35<x<37,Amer-Indian-Eskimo,Wife,Self-emp-not-inc,0
407,42<x<55,US,x<9,75742<x<209813,Female,x>60,Black,Own-child,Federal-gov,0
408,x>67,non-US,9<x<11,x<37719,Female,x>60,Black,Unmarried,Federal-gov,0
409,x<22,non-US,x<9,x<37719,Female,x>60,Asian-Pac-Islander,Wife,State-gov,0
410,30<x<36,non-US,12<x<14,75742<x<209813,Female,x>60,Black,Own-child,Self-emp-not-inc,0
411,55<x<61,US,12<x<14,x>209813,Female,x<35,Asian-Pac-Islander,Other-relative,Self-emp-not-inc,0
412,42<x<55,US,11<x<12,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Not-in-family,Self-emp-not-inc,0
413,42<x<55,US,9<x<11,x>209813,Female,x>60,Black,Unmarried,Self-emp-inc,0
414,x<22,US,x<9,75742<x<209813,Male,x<35,Other,Own-child,Private,0
415,x>67,US,12<x<14,x>209813,Male,37<x<42,Amer-Indian-Eskimo,Wife,State-gov,0
416,61<x<67,US,12<x<14,x>209813,Female,x<35,Black,Wife,State-gov,0
417,x<22,non-US,x<9,x>209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,State-gov,0
418,30<x<36,US,14<x<15,75742<x<209813,Male,x>60,White,Own-child,Never-worked,0
419,x>67,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Other-relative,Private,0
420,x>67,non-US,11<x<12,75742<x<209813,Male,x>60,Black,Unmarried,Private,0
421,30<x<36,non-US,12<x<14,75742<x<209813,Male,50<x<60,White,Unmarried,Private,0
422,x>67,non-US,x<9,x>209813,Female,x>60,Black,Own-child,Never-worked,0
423,55<x<61,non-US,x<9,75742<x<209813,Male,42<x<50,White,Own-child,Federal-gov,0
424,x<22,non-US,x<9,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,State-gov,0
425,42<x<55,non-US,x<9,x>209813,Male,x<35,White,Wife,Federal-gov,0
426,42<x<55,US,x<9,x>209813,Male,x>60,Black,Wife,State-gov,0
427,61<x<67,non-US,x<9,37719<x<75742,Female,37<x<42,Amer-Indian-Eskimo,Unmarried,State-gov,0
428,36<x<42,non-US,x<9,75742<x<209813,Female,x<35,Black,Other-relative,Private,0
429,x>67,US,9<x<11,x>209813,Male,x>60,White,Not-in-family,Self-emp-not-inc,0
430,25<x<28,non-US,x<9,x>209813,Male,x>60,Asian-Pac-Islander,Unmarried,Private,0
431,x>67,non-US,x>15,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Own-child,Without-pay,0
432,x>67,non-US,x>15,75742<x<209813,Male,42<x<50,Other,Husband,State-gov,1
433,25<x<28,US,12<x<14,x>209813,Male,x>60,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
434,55<x<61,non-US,9<x<11,75742<x<209813,Male,42<x<50,White,Wife,Private,0
435,x>67,US,x>15,x>209813,Female,x>60,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
436,30<x<36,non-US,x>15,37719<x<75742,Male,37<x<42,Other,Other-relative,Local-gov,0
437,x>67,non-US,x>15,x>209813,Female,x<35,Asian-Pac-Islander,Husband,Without-pay,0
438,42<x<55,non-US,12<x<14,75742<x<209813,Female,x>60,White,Unmarried,Self-emp-not-inc,0
439,x>67,non-US,x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
440,x>67,non-US,9<x<11,x>209813,Male,35<x<37,Asian-Pac-Islander,Wife,Federal-gov,0
441,x>67,non-US,x>15,75742<x<209813,Male,x>60,Other,Wife,State-gov,0
442,x>67,US,x<9,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
443,22<x<24,US,x<9,37719<x<75742,Female,50<x<60,Other,Other-relative,Never-worked,0
444,25<x<28,US,x<9,75742<x<209813,Male,50<x<60,White,Other-relative,Self-emp-not-inc,0
445,x>67,non-US,x>15,37719<x<75742,Male,42<x<50,Black,Unmarried,Self-emp-inc,0
446,x<22,US,14<x<15,x>209813,Male,50<x<60,White,Wife,Self-emp-not-inc,0
447,24<x<25,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
448,24<x<25,US,x<9,x>209813,Female,x<35,Amer-Indian-Eskimo,Other-relative,Never-worked,0
449,30<x<36,non-US,x<9,x>209813,Male,37<x<42,White,Wife,Self-emp-inc,0
450,x>67,US,9<x<11,75742<x<209813,Female,x<35,Black,Unmarried,State-gov,0
451,36<x<42,US,11<x<12,75742<x<209813,Male,x>60,Black,Wife,State-gov,0
452,36<x<42,US,x<9,37719<x<75742,Male,x<35,White,Unmarried,Private,0
453,x>67,US,x<9,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Never-worked,0
454,30<x<36,non-US,12<x<14,75742<x<209813,Male,x>60,Other,Own-child,State-gov,0
455,x>67,non-US,14<x<15,75742<x<209813,Male,x>60,Black,Unmarried,Private,0
456,30<x<36,US,9<x<11,x>209813,Male,x<35,Asian-Pac-Islander,Own-child,Without-pay,0
457,x>67,non-US,14<x<15,75742<x<209813,Male,50<x<60,White,Other-relative,Private,0
458,42<x<55,non-US,x<9,x>209813,Female,42<x<50,Black,Husband,Self-emp-not-inc,0
459,42<x<55,US,12<x<14,x>209813,Male,x<35,White,Other-relative,Federal-gov,0
460,x<22,non-US,x<9,x>209813,Male,x>60,White,Not-in-family,Never-worked,0
461,42<x<55,US,9<x<11,x>209813,Male,x<35,Black,Unmarried,Self-emp-inc,0
462,x>67,US,14<x<15,x>209813,Female,x<35,Asian-Pac-Islander,Own-child,Private,0
463,42<x<55,US,x<9,75742<x<209813,Female,50<x<60,Amer-Indian-Eskimo,Wife,Private,0
464,x>67,non-US,14<x<15,75742<x<209813,Female,42<x<50,Other,Unmarried,Self-emp-not-inc,0
465,42<x<55,non-US,x>15,75742<x<209813,Female,x>60,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,1
466,42<x<55,non-US,x<9,x<37719,Male,50<x<60,Other,Unmarried,Never-worked,0
467,28<x<30,non-US,12<x<14,x>209813,Female,x>60,Asian-Pac-Islander,Other-relative,Self-emp-inc,0
468,x>67,US,x<9,75742<x<209813,Female,50<x<60,White,Own-child,Private,0
469,42<x<55,non-US,x<9,75742<x<209813,Male,x<35,Black,Wife,Federal-gov,0
470,x>67,US,11<x<12,37719<x<75742,Male,x<35,Black,Unmarried,Never-worked,0
471,x<22,US,x<9,x>209813,Male,x>60,Amer-Indian-Eskimo,Wife,State-gov,0
472,42<x<55,US,9<x<11,75742<x<209813,Male,x<35,Other,Own-child,Federal-gov,0
473,x<22,US,x>15,75742<x<209813,Male,50<x<60,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
474,x>67,non-US,x<9,x<37719,Male,x>60,Asian-Pac-Islander,Unmarried,Self-emp-inc,0
475,x>67,US,14<x<15,x>209813,Female,x>60,Black,Own-child,State-gov,0
476,x<22,non-US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Not-in-family,Federal-gov,0
477,x>67,US,x<9,75742<x<209813,Male,x<35,Black,Own-child,Private,0
478,42<x<55,non-US,11<x<12,x>209813,Male,x>60,Black,Unmarried,Self-emp-inc,0
479,42<x<55,US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Other-relative,Private,0
480,x<22,US,x<9,x>209813,Male,x<35,White,Not-in-family,Federal-gov,0
481,x>67,US,11<x<12,75742<x<209813,Female,x>60,White,Own-child,Without-pay,0
482,30<x<36,US,9<x<11,37719<x<75742,Female,x>60,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
483,x<22,non-US,9<x<11,75742<x<209813,Female,x>60,White,Unmarried,State-gov,0
484,30<x<36,non-US,12<x<14,37719<x<75742,Female,x>60,Black,Other-relative,Without-pay,0
485,25<x<28,non-US,x<9,75742<x<209813,Female,37<x<42,White,Husband,Self-emp-not-inc,0
486,61<x<67,non-US,9<x<11,x>209813,Female,50<x<60,Amer-Indian-Eskimo,Own-child,Without-pay,0
487,28<x<30,non-US,x<9,75742<x<209813,Female,50<x<60,Amer-Indian-Eskimo,Other-relative,Federal-gov,0
488,55<x<61,non-US,x<9,37719<x<75742,Female,x>60,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
489,42<x<55,US,x<9,75742<x<209813,Female,x<35,White,Unmarried,Self-emp-not-inc,0
490,x>67,non-US,9<x<11,75742<x<209813,Male,x>60,Black,Not-in-family,Federal-gov,0
491,28<x<30,non-US,9<x<11,75742<x<209813,Male,x<35,Black,Unmarried,State-gov,0
492,30<x<36,non-US,9<x<11,75742<x<209813,Male,x>60,Other,Unmarried,Never-worked,0
493,x<22,non-US,x>15,75742<x<209813,Male,42<x<50,Other,Husband,Without-pay,0
494,x<22,US,12<x<14,75742<x<209813,Male,50<x<60,Other,Wife,Self-emp-not-inc,0
495,42<x<55,US,x<9,75742<x<209813,Male,50<x<60,White,Other-relative,Without-pay,0
496,55<x<61,non-US,11<x<12,x>209813,Female,x>60,Amer-Indian-Eskimo,Husband,Without-pay,0
497,36<x<42,non-US,x>15,37719<x<75742,Female,x<35,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
498,42<x<55,non-US,9<x<11,x>209813,Male,x>60,White,Own-child,Local-gov,0
499,42<x<55,US,x<9,75742<x<209813,Male,x>60,Other,Husband,Local-gov,0
500,42<x<55,US,x<9,x>209813,Male,x<35,Other,Other-relative,Private,0
501,22<x<24,non-US,x<9,x>209813,Male,x<35,White,Wife,Self-emp-not-inc,0
502,42<x<55,US,x<9,x>209813,Female,x>60,White,Wife,Local-gov,0
503,42<x<55,US,9<x<11,37719<x<75742,Male,x>60,Black,Husband,Self-emp-not-inc,0
504,30<x<36,US,11<x<12,x<37719,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
505,25<x<28,US,x<9,75742<x<209813,Female,x>60,Black,Not-in-family,Federal-gov,0
506,42<x<55,non-US,x<9,75742<x<209813,Male,x>60,Asian-Pac-Islander,Not-in-family,Self-emp-inc,0
507,x>67,US,x<9,75742<x<209813,Male,x>60,Other,Husband,Without-pay,0
508,36<x<42,US,x<9,x<37719,Female,x>60,Other,Own-child,State-gov,0
509,36<x<42,US,9<x<11,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Never-worked,0
510,x>67,non-US,12<x<14,x>209813,Male,x<35,Other,Unmarried,Federal-gov,0
511,22<x<24,US,x<9,75742<x<209813,Male,37<x<42,White,Wife,Local-gov,0
512,22<x<24,non-US,x>15,x<37719,Female,37<x<42,White,Husband,Without-pay,0
513,30<x<36,US,11<x<12,x>209813,Male,x<35,White,Other-relative,Self-emp-inc,0
514,30<x<36,non-US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Husband,State-gov,0
515,30<x<36,US,9<x<11,75742<x<209813,Female,x<35,Other,Other-relative,Local-gov,0
516,x<22,non-US,x>15,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Unmarried,Federal-gov,0
517,30<x<36,non-US,9<x<11,x>209813,Female,x<35,Other,Husband,Self-emp-not-inc,0
518,x<22,US,12<x<14,75742<x<209813,Male,x>60,Black,Unmarried,Local-gov,0
519,x<22,US,9<x<11,37719<x<75742,Male,37<x<42,White,Wife,Private,0
520,42<x<55,US,x<9,75742<x<209813,Female,x>60,White,Unmarried,Federal-gov,0
521,22<x<24,US,x<9,x>209813,Male,x<35,Black,Husband,Never-worked,0
522,61<x<67,US,12<x<14,x>209813,Female,x>60,Black,Own-child,State-gov,0
523,x>67,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Own-child,Never-worked,0
524,36<x<42,US,x<9,37719<x<75742,Male,x>60,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
525,25<x<28,non-US,9<x<11,75742<x<209813,Female,37<x<42,Black,Own-child,State-gov,0
526,x>67,non-US,x<9,75742<x<209813,Female,50<x<60,White,Unmarried,State-gov,0
527,30<x<36,non-US,x<9,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Husband,State-gov,0
528,36<x<42,non-US,x<9,75742<x<209813,Female,x<35,White,Husband,Self-emp-inc,0
529,42<x<55,US,x>15,75742<x<209813,Female,x<35,Black,Other-relative,Private,0
530,22<x<24,US,x>15,x>209813,Female,x<35,Asian-Pac-Islander,Unmarried,State-gov,0
531,x<22,US,12<x<14,x>209813,Female,x<35,Black,Other-relative,Self-emp-not-inc,0
532,30<x<36,non-US,x<9,75742<x<209813,Male,35<x<37,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
533,x>67,US,x<9,75742<x<209813,Female,42<x<50,Black,Unmarried,Never-worked,0
534,x>67,non-US,x>15,37719<x<75742,Male,50<x<60,White,Own-child,Without-pay,0
535,42<x<55,non-US,12<x<14,x>209813,Female,37<x<42,Other,Not-in-family,State-gov,0
536,x>67,US,12<x<14,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Own-child,Private,0
537,61<x<67,non-US,14<x<15,x>209813,Male,x>60,Asian-Pac-Islander,Other-relative,Never-worked,0
538,61<x<67,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Private,0
539,x>67,non-US,9<x<11,x>209813,Female,x<35,Other,Not-in-family,Federal-gov,0
540,22<x<24,US,x<9,75742<x<209813,Female,42<x<50,Other,Wife,Private,0
541,55<x<61,US,x<9,x>209813,Male,x>60,Asian-Pac-Islander,Own-child,Never-worked,0
542,61<x<67,US,x<9,37719<x<75742,Female,x<35,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
543,55<x<61,non-US,12<x<14,x>209813,Male,x<35,White,Own-child,Self-emp-not-inc,0
544,30<x<36,non-US,x<9,x>209813,Male,50<x<60,Black,Not-in-family,State-gov,0
545,x>67,US,x<9,75742<x<209813,Male,x>60,Amer-Indian-Eskimo,Unmarried,Without-pay,0
546,55<x<61,US,12<x<14,75742<x<209813,Male,x<35,Other,Not-in-family,Local-gov,0
547,55<x<61,non-US,x<9,x>209813,Male,x>60,Black,Not-in-family,Never-worked,0
548,30<x<36,US,x>15,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Other-relative,Private,0
549,x>67,US,x<9,x>209813,Male,50<x<60,Other,Unmarried,State-gov,0
550,30<x<36,non-US,9<x<11,75742<x<209813,Female,42<x<50,Other,Not-in-family,Local-gov,0
551,55<x<61,non-US,x<9,37719<x<75742,Female,x>60,Asian-Pac-Islander,Unmarried,Without-pay,0
552,x>67,non-US,9<x<11,x>209813,Female,x>60,White,Wife,Private,0
553,55<x<61,US,9<x<11,75742<x<209813,Female,37<x<42,White,Own-child,Without-pay,0
554,30<x<36,non-US,x<9,75742<x<209813,Male,x<35,Black,Unmarried,Local-gov,0
555,42<x<55,non-US,14<x<15,75742<x<209813,Male,37<x<42,Black,Unmarried,Federal-gov,0
556,61<x<67,US,11<x<12,x>209813,Female,x>60,Black,Own-child,Self-emp-inc,0
557,42<x<55,non-US,x<9,x<37719,Female,x<35,White,Own-child,Never-worked,0
558,22<x<24,non-US,11<x<12,37719<x<75742,Female,x>60,Asian-Pac-Islander,Own-child,Without-pay,0
559,x<22,US,11<x<12,75742<x<209813,Female,x<35,Other,Husband,Private,0
560,42<x<55,non-US,x<9,75742<x<209813,Female,x>60,Asian-Pac-Islander,Unmarried,State-gov,0
561,61<x<67,US,x<9,x>209813,Female,x>60,Other,Husband,Never-worked,0
562,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,White,Not-in-family,Never-worked,0
563,24<x<25,US,9<x<11,75742<x<209813,Female,50<x<60,Asian-Pac-Islander,Wife,Self-emp-inc,0
564,x>67,non-US,x<9,x>209813,Female,50<x<60,White,Not-in-family,Federal-gov,0
565,x>67,US,x<9,75742<x<209813,Female,x<35,Black,Other-relative,Federal-gov,0
566,42<x<55,US,x<9,75742<x<209813,Female,x>60,Other,Not-in-family,Self-emp-inc,0
567,36<x<42,non-US,x<9,75742<x<209813,Male,50<x<60,Black,Unmarried,Never-worked,0
568,61<x<67,US,x<9,x>209813,Female,x<35,Other,Unmarried,Without-pay,0
569,x>67,US,12<x<14,37719<x<75742,Male,x>60,Other,Wife,Never-worked,0
570,42<x<55,US,x<9,x>209813,Female,x<35,White,Other-relative,Without-pay,0
571,x>67,US,12<x<14,x>209813,Female,x>60,Amer-Indian-Eskimo,Own-child,Without-pay,0
572,x>67,non-US,x<9,75742<x<209813,Male,x<35,Black,Husband,Self-emp-inc,0
573,x>67,US,9<x<11,75742<x<209813,Female,x>60,Other,Not-in-family,Private,0
574,x<22,US,x<9,x>209813,Female,x>60,White,Not-in-family,Self-emp-inc,0
575,30<x<36,non-US,x<9,75742<x<209813,Male,x>60,Other,Unmarried,Local-gov,0
576,30<x<36,US,9<x<11,x>209813,Male,x>60,Asian-Pac-Islander,Husband,Self-emp-inc,0
577,61<x<67,non-US,x<9,x>209813,Male,x>60,Asian-Pac-Islander,Own-child,Local-gov,0
578,36<x<42,US,x<9,x>209813,Female,x>60,White,Unmarried,State-gov,0
579,42<x<55,US,12<x<14,75742<x<209813,Male,x<35,White,Other-relative,Self-emp-inc,0
580,x>67,non-US,x<9,75742<x<209813,Female,x>60,White,Husband,Self-emp-inc,0
581,x>67,US,12<x<14,x>209813,Male,x<35,Black,Not-in-family,Self-emp-inc,0
582,x>67,US,x<9,37719<x<75742,Male,x>60,White,Husband,Local-gov,0
583,x>67,US,14<x<15,75742<x<209813,Male,x<35,Asian-Pac-Islander,Unmarried,State-gov,0
584,30<x<36,non-US,x<9,x>209813,Male,42<x<50,Other,Other-relative,Federal-gov,0
585,55<x<61,US,x<9,75742<x<209813,Male,37<x<42,Other,Other-relative,Private,0
586,x>67,non-US,12<x<14,x>209813,Female,x>60,White,Unmarried,Federal-gov,0
587,55<x<61,non-US,14<x<15,x>209813,Female,42<x<50,Asian-Pac-Islander,Own-child,Local-gov,0
588,x>67,US,x<9,75742<x<209813,Female,x>60,Black,Husband,Without-pay,0
589,x>67,non-US,9<x<11,x>209813,Female,x>60,Amer-Indian-Eskimo,Husband,Private,0
590,x>67,US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Husband,Federal-gov,0
591,42<x<55,US,9<x<11,x>209813,Female,x>60,White,Other-relative,Self-emp-not-inc,0
592,x>67,non-US,12<x<14,75742<x<209813,Male,42<x<50,Other,Not-in-family,State-gov,0
593,36<x<42,non-US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Husband,Without-pay,0
594,28<x<30,non-US,11<x<12,75742<x<209813,Male,37<x<42,Black,Husband,Without-pay,0
595,x>67,non-US,11<x<12,x>209813,Male,x<35,Black,Other-relative,Local-gov,0
596,22<x<24,US,9<x<11,x>209813,Female,50<x<60,White,Unmarried,Private,0
597,28<x<30,US,x<9,75742<x<209813,Female,50<x<60,White,Wife,State-gov,0
598,x>67,US,9<x<11,75742<x<209813,Female,37<x<42,Black,Not-in-family,Self-emp-not-inc,0
599,x>67,non-US,x<9,75742<x<209813,Female,37<x<42,White,Not-in-family,State-gov,0
600,36<x<42,US,x<9,75742<x<209813,Male,50<x<60,Other,Unmarried,Local-gov,0
601,x<22,non-US,x>15,x>209813,Male,x<35,Asian-Pac-Islander,Unmarried,Without-pay,0
602,x>67,US,9<x<11,75742<x<209813,Female,x<35,Black,Not-in-family,Local-gov,0
603,x>67,non-US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
604,x>67,non-US,11<x<12,75742<x<209813,Male,50<x<60,Other,Not-in-family,Self-emp-inc,0
605,x>67,US,x>15,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Federal-gov,0
606,x>67,non-US,x<9,x>209813,Male,50<x<60,Asian-Pac-Islander,Own-child,Local-gov,0
607,42<x<55,non-US,11<x<12,x>209813,Male,x>60,White,Not-in-family,Private,0
608,36<x<42,US,x<9,x<37719,Male,x>60,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
609,61<x<67,US,14<x<15,75742<x<209813,Male,x<35,Black,Husband,Self-emp-inc,1
610,42<x<55,non-US,x<9,x<37719,Male,x<35,Black,Husband,Without-pay,0
611,61<x<67,US,x<9,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Other-relative,State-gov,0
612,42<x<55,US,x<9,75742<x<209813,Female,x<35,White,Own-child,Self-emp-inc,0
613,42<x<55,non-US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
614,x>67,US,x<9,75742<x<209813,Female,x>60,Amer-Indian-Eskimo,Own-child,Federal-gov,0
615,x>67,US,14<x<15,75742<x<209813,Female,x<35,Other,Unmarried,Federal-gov,0
616,x>67,US,x<9,x>209813,Male,x<35,Other,Husband,Private,0
617,36<x<42,US,x<9,x>209813,Female,42<x<50,White,Own-child,Federal-gov,0
618,22<x<24,non-US,11<x<12,x>209813,Female,x>60,Amer-Indian-Eskimo,Unmarried,Self-emp-not-inc,0
619,61<x<67,US,x>15,75742<x<209813,Female,x>60,White,Wife,Without-pay,0
620,36<x<42,non-US,12<x<14,x>209813,Female,x>60,Asian-Pac-Islander,Other-relative,Without-pay,0
621,61<x<67,US,x<9,75742<x<209813,Female,37<x<42,Amer-Indian-Eskimo,Other-relative,Never-worked,0
622,42<x<55,non-US,x<9,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,Private,0
623,36<x<42,non-US,x<9,75742<x<209813,Male,x<35,White,Wife,Local-gov,0
624,25<x<28,US,9<x<11,x>209813,Female,x<35,Other,Husband,Federal-gov,0
625,x<22,non-US,14<x<15,x>209813,Female,50<x<60,White,Own-child,Never-worked,0
626,x<22,non-US,x<9,x>209813,Male,x<35,White,Own-child,Private,0
627,x>67,US,x<9,x>209813,Male,x>60,Asian-Pac-Islander,Wife,State-gov,0
628,55<x<61,US,12<x<14,75742<x<209813,Female,x<35,Other,Wife,Self-emp-inc,1
629,61<x<67,US,9<x<11,75742<x<209813,Female,x>60,Black,Wife,Federal-gov,0
630,x<22,US,x<9,x>209813,Female,x>60,Black,Not-in-family,Federal-gov,0
631,30<x<36,non-US,x<9,75742<x<209813,Female,37<x<42,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
632,28<x<30,non-US,x<9,37719<x<75742,Male,x<35,Black,Not-in-family,State-gov,0
633,36<x<42,non-US,x<9,x>209813,Female,x>60,Asian-Pac-Islander,Other-relative,Local-gov,0
634,25<x<28,non-US,x<9,75742<x<209813,Female,x>60,Black,Husband,Without-pay,0
635,61<x<67,US,11<x<12,75742<x<209813,Male,35<x<37,White,Own-child,Self-emp-inc,0
636,x>67,US,x<9,75742<x<209813,Male,x>60,White,Other-relative,State-gov,0
637,36<x<42,non-US,x<9,75742<x<209813,Male,x>60,Black,Not-in-family,Local-gov,0
638,x>67,non-US,12<x<14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Unmarried,Self-emp-inc,0
639,55<x<61,US,x<9,75742<x<209813,Male,50<x<60,Black,Unmarried,Self-emp-not-inc,0
640,x>67,US,x>15,x>209813,Female,x<35,Black,Other-relative,Self-emp-inc,0
