id,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,previous,class
310,housemaid,divorced,secondary,no,yes,no,telephone,nov,success,42,497,5,863,12,17,0
311,unknown,divorced,unknown,yes,no,yes,cellular,jan,failure,86,1995,5,21,21,28,0
312,housemaid,divorced,primary,yes,yes,no,telephone,may,success,57,519,20,4,24,18,0
313,entrepreneur,divorced,unknown,yes,no,yes,unknown,may,failure,52,1019,28,13,18,1,0
314,admin.,married,unknown,no,no,no,cellular,oct,success,87,109,1,300,15,55,1
315,unknown,divorced,secondary,yes,no,yes,cellular,jul,failure,89,953,4,1702,19,8,1
316,blue-collar,divorced,primary,no,yes,yes,unknown,mar,success,48,549,4,1303,18,4,1
317,blue-collar,divorced,secondary,no,yes,yes,telephone,jun,failure,83,1281,26,1309,3,6,1
318,unemployed,single,tertiary,yes,no,yes,cellular,apr,failure,86,636,7,220,15,12,1
319,student,married,tertiary,yes,yes,yes,cellular,dec,unknown,40,7067,16,1268,24,2,1
320,housemaid,divorced,tertiary,no,yes,yes,telephone,aug,success,34,2149,22,453,28,1,1
321,housemaid,married,primary,no,yes,yes,telephone,dec,unknown,86,7408,13,636,15,5,1
322,student,single,unknown,no,no,no,cellular,jul,failure,42,1747,26,434,24,3,1
323,blue-collar,married,secondary,no,yes,no,cellular,aug,other,30,1600,24,3284,11,10,1
324,management,married,unknown,yes,no,no,unknown,sep,unknown,86,5437,2,187,14,16,0
325,blue-collar,divorced,secondary,yes,no,no,cellular,dec,failure,46,1980,15,77,14,6,1
326,entrepreneur,single,tertiary,no,yes,no,cellular,aug,success,74,3696,11,59,28,41,0
327,student,single,primary,yes,yes,no,cellular,nov,unknown,57,276,26,789,27,26,0
328,blue-collar,married,unknown,no,no,no,cellular,apr,failure,41,191,19,929,43,4,0
329,unknown,single,primary,yes,yes,no,unknown,jul,failure,52,2137,15,720,6,22,1
330,blue-collar,married,secondary,yes,yes,no,cellular,aug,success,57,1159,18,792,26,2,1
331,admin.,single,tertiary,yes,yes,no,telephone,sep,success,90,979,23,721,28,10,1
332,management,married,unknown,no,yes,yes,unknown,may,other,62,45248,28,1124,23,6,1
333,self-employed,single,primary,no,yes,no,telephone,oct,other,52,9004,25,957,30,27,1
334,self-employed,divorced,secondary,yes,no,no,unknown,jul,success,84,2002,3,775,21,1,1
335,services,married,secondary,no,yes,yes,telephone,nov,unknown,83,151,11,738,3,27,0
336,housemaid,married,unknown,no,yes,no,cellular,sep,failure,27,2383,13,256,18,16,1
337,student,divorced,tertiary,no,no,yes,telephone,feb,success,59,226,8,1584,22,1,1
338,housemaid,single,tertiary,yes,no,yes,cellular,feb,success,32,10,4,693,31,26,0
339,unknown,divorced,primary,no,no,no,telephone,oct,success,42,4013,1,512,22,18,0
340,self-employed,married,secondary,no,no,yes,telephone,feb,failure,43,29207,14,561,31,40,0
341,unknown,single,tertiary,yes,yes,no,telephone,jan,other,62,2820,17,745,15,1,1
342,student,married,tertiary,yes,no,no,telephone,mar,other,70,296,5,785,10,21,1
343,technician,married,tertiary,no,yes,no,cellular,aug,failure,87,803,5,1011,19,1,1
344,services,single,primary,yes,yes,no,unknown,jun,other,68,1254,26,639,26,9,1
345,unknown,single,tertiary,yes,no,no,unknown,jul,other,34,14850,22,1328,8,30,1
346,admin.,married,unknown,yes,no,no,telephone,nov,unknown,29,1919,23,349,30,22,0
347,student,divorced,tertiary,no,no,no,telephone,oct,success,18,2847,25,802,25,2,1
348,entrepreneur,single,tertiary,no,yes,no,telephone,may,other,69,1898,20,1978,18,14,1
349,entrepreneur,divorced,tertiary,no,yes,yes,telephone,jan,unknown,81,1767,19,224,19,40,0
350,blue-collar,single,tertiary,no,yes,no,unknown,nov,other,85,4568,20,485,17,28,1
351,student,single,tertiary,yes,no,no,unknown,jul,failure,44,2470,13,1333,18,21,1
352,technician,divorced,tertiary,yes,no,no,telephone,apr,other,83,1177,23,1201,1,12,1
353,blue-collar,married,unknown,no,no,no,telephone,apr,failure,61,2213,8,1159,32,6,1
354,self-employed,married,unknown,yes,no,yes,cellular,sep,success,68,368,1,46,32,1,1
355,unemployed,single,unknown,yes,yes,yes,cellular,oct,unknown,78,5372,17,1692,32,58,1
356,self-employed,married,primary,yes,no,no,unknown,jan,success,93,1694,5,1441,22,5,1
357,student,married,secondary,yes,no,no,cellular,jan,failure,27,769,14,1078,30,19,1
358,management,married,secondary,yes,yes,no,cellular,sep,success,72,5154,27,737,19,14,1
359,admin.,divorced,secondary,yes,no,yes,unknown,mar,unknown,92,-240,4,820,1,17,1
360,technician,divorced,unknown,yes,yes,yes,unknown,jul,success,85,380,25,786,20,21,0
361,retired,divorced,tertiary,yes,no,yes,cellular,jun,other,25,132,12,1154,30,4,1
362,unknown,single,primary,yes,yes,no,telephone,mar,success,61,8990,10,666,8,4,1
363,retired,single,tertiary,no,yes,yes,cellular,jun,success,43,1430,10,858,5,11,1
364,admin.,divorced,unknown,yes,no,yes,unknown,jan,failure,88,429,14,20,2,7,1
365,housemaid,married,secondary,no,yes,yes,telephone,dec,failure,19,409,15,542,41,19,0
366,unemployed,married,tertiary,yes,yes,yes,telephone,apr,unknown,20,635,11,2692,3,58,1
367,management,single,tertiary,yes,no,yes,cellular,jul,unknown,80,4389,26,35,6,9,1
368,self-employed,married,unknown,yes,no,no,cellular,jan,failure,64,1020,7,1241,3,16,1
369,unknown,married,primary,yes,yes,yes,telephone,jul,unknown,34,-397,10,1309,21,6,1
370,housemaid,single,primary,yes,yes,no,cellular,dec,other,55,-384,14,330,16,3,0
371,unemployed,married,unknown,yes,no,no,telephone,nov,failure,40,494,27,214,12,27,0
372,retired,married,tertiary,no,no,no,telephone,nov,success,43,9103,13,586,24,29,1
373,unknown,married,unknown,no,no,yes,cellular,oct,failure,23,3219,24,952,22,16,1
374,blue-collar,divorced,primary,no,yes,no,cellular,jul,success,59,2944,8,1275,4,27,1
375,student,married,tertiary,no,yes,yes,unknown,dec,failure,87,2034,10,1328,20,15,1
376,technician,divorced,secondary,no,no,yes,unknown,aug,unknown,84,581,31,1463,3,41,1
377,housemaid,divorced,tertiary,yes,yes,no,telephone,jan,success,70,1043,25,14,43,12,0
378,housemaid,divorced,unknown,yes,no,no,unknown,aug,other,37,-825,10,933,6,41,1
379,blue-collar,single,tertiary,yes,yes,yes,cellular,sep,success,18,1394,24,1090,23,13,1
380,student,divorced,secondary,no,yes,yes,telephone,jun,unknown,31,3764,15,981,14,5,1
381,unknown,single,secondary,no,no,no,telephone,jan,failure,64,-663,8,809,27,6,0
382,housemaid,single,unknown,no,yes,no,unknown,may,unknown,85,683,23,845,3,37,0
383,student,single,tertiary,no,yes,yes,cellular,dec,other,92,125,22,1536,9,3,1
384,admin.,married,tertiary,yes,yes,yes,telephone,may,other,36,400,19,104,17,22,0
385,services,divorced,tertiary,no,yes,no,cellular,dec,success,79,295,30,117,20,13,1
386,housemaid,married,primary,no,no,yes,telephone,sep,failure,77,2364,31,919,13,22,1
387,admin.,married,primary,no,yes,no,telephone,may,other,74,2907,25,400,15,9,1
388,management,married,primary,yes,no,no,unknown,jun,other,64,2278,15,218,20,19,0
389,student,married,secondary,yes,yes,no,cellular,jan,failure,71,432,3,543,7,41,0
390,management,married,secondary,yes,yes,yes,cellular,apr,success,44,12356,6,1262,25,19,1
391,technician,married,secondary,no,yes,yes,unknown,jun,success,48,4665,30,86,12,2,1
392,entrepreneur,married,tertiary,no,no,yes,telephone,may,other,95,1223,22,621,6,23,1
393,unemployed,divorced,primary,yes,no,yes,unknown,feb,success,45,2473,28,860,18,27,0
394,student,divorced,unknown,no,no,yes,telephone,apr,success,50,10287,28,322,30,26,1
395,self-employed,married,tertiary,yes,yes,yes,unknown,sep,other,35,1734,10,1490,30,19,1
396,student,single,tertiary,no,no,yes,cellular,oct,failure,29,6807,16,357,24,9,0
397,unknown,single,tertiary,no,yes,yes,telephone,aug,success,74,-230,21,241,6,6,1
398,unemployed,divorced,unknown,yes,yes,no,telephone,nov,success,95,3308,9,12,17,27,0
399,unknown,single,tertiary,no,yes,yes,unknown,may,other,76,3588,20,1407,3,13,1
400,entrepreneur,single,tertiary,yes,yes,yes,unknown,sep,failure,18,2399,11,536,25,21,0
401,unemployed,divorced,secondary,no,yes,yes,unknown,jun,success,55,3591,27,666,28,7,0
402,technician,single,unknown,yes,yes,yes,unknown,dec,unknown,18,3676,13,921,32,14,1
403,management,single,tertiary,yes,no,no,unknown,jun,unknown,31,819,8,438,30,23,0
404,entrepreneur,married,unknown,yes,yes,yes,unknown,jul,success,33,6027,21,359,21,18,0
405,housemaid,married,tertiary,yes,no,no,unknown,aug,other,45,1766,16,629,7,11,1
406,technician,single,secondary,no,no,no,cellular,jan,success,78,904,12,428,43,41,1
407,housemaid,married,primary,no,no,yes,cellular,jun,failure,60,308,26,840,3,13,1
408,housemaid,single,primary,no,yes,yes,cellular,mar,success,95,349,12,254,25,41,1
409,unknown,divorced,secondary,no,no,no,telephone,jun,unknown,65,1779,16,827,1,27,1
410,housemaid,single,unknown,no,yes,yes,telephone,apr,success,24,4174,31,985,24,13,1
411,services,single,tertiary,yes,no,yes,cellular,may,success,68,-849,19,290,25,3,0
412,entrepreneur,divorced,secondary,yes,no,yes,unknown,mar,failure,55,3201,2,656,27,9,0
413,services,single,unknown,no,no,no,cellular,jul,success,59,1871,25,1222,16,0,1
414,student,divorced,primary,yes,yes,no,cellular,jan,unknown,52,5083,5,236,26,4,0
415,entrepreneur,divorced,primary,yes,yes,yes,unknown,may,failure,75,-634,28,1036,2,9,1
416,unknown,married,tertiary,no,no,no,unknown,jul,unknown,57,4787,30,87,29,7,0
417,admin.,married,primary,no,no,no,unknown,jun,unknown,38,930,2,859,6,28,0
418,unemployed,married,primary,no,no,no,telephone,sep,unknown,39,53,5,1623,11,9,1
419,housemaid,married,tertiary,yes,yes,yes,cellular,jun,other,87,3261,6,96,19,17,1
420,retired,single,tertiary,no,no,no,unknown,jul,failure,69,882,27,1777,27,4,1
421,entrepreneur,married,secondary,no,no,yes,cellular,oct,failure,55,2850,24,9,11,7,0
422,self-employed,divorced,secondary,no,no,yes,cellular,may,failure,84,3401,10,2769,20,15,1
423,management,divorced,tertiary,yes,no,no,telephone,jul,other,65,2626,29,638,11,58,1
424,retired,divorced,primary,no,yes,no,telephone,apr,success,45,7279,24,540,14,26,1
425,blue-collar,married,unknown,no,yes,yes,telephone,dec,unknown,25,1794,9,1231,17,19,1
426,admin.,married,primary,yes,yes,no,telephone,jul,unknown,19,11262,20,744,43,58,0
427,self-employed,single,primary,no,yes,yes,cellular,may,failure,89,629,13,127,41,1,0
428,entrepreneur,single,tertiary,no,yes,no,telephone,mar,other,43,394,18,269,15,9,1
429,retired,married,secondary,yes,yes,yes,unknown,nov,unknown,50,2090,21,731,22,11,0
430,entrepreneur,single,primary,no,yes,no,unknown,nov,success,53,50,20,672,27,10,1
431,student,single,secondary,yes,no,no,unknown,nov,failure,65,2661,24,516,33,22,0
432,technician,married,secondary,yes,no,yes,cellular,jan,other,38,-1944,24,1133,23,9,1
433,unemployed,divorced,unknown,yes,yes,yes,unknown,jul,failure,24,4574,31,13,43,9,0
434,entrepreneur,married,unknown,no,no,no,cellular,jan,failure,89,4062,13,364,12,26,0
435,management,divorced,tertiary,no,no,no,cellular,mar,failure,80,5810,19,67,1,23,1
436,blue-collar,married,tertiary,no,yes,no,unknown,sep,other,53,2573,5,266,9,8,1
437,services,married,tertiary,yes,no,no,telephone,nov,unknown,52,813,30,516,8,29,0
438,management,married,secondary,yes,no,yes,telephone,jun,failure,89,3417,5,854,20,5,1
439,self-employed,married,primary,no,no,no,unknown,jan,success,43,1376,4,375,28,9,0
440,student,divorced,secondary,yes,no,no,cellular,dec,failure,60,482,15,1033,32,15,0
441,management,single,primary,yes,no,no,telephone,jan,other,18,4128,13,1349,31,3,0
442,services,single,primary,no,yes,yes,cellular,aug,other,53,660,12,241,12,26,0
443,unknown,married,unknown,yes,no,no,unknown,mar,other,37,1508,19,577,17,29,0
444,admin.,single,primary,no,no,yes,unknown,dec,failure,64,512,4,1865,6,37,1
445,self-employed,divorced,unknown,yes,yes,yes,unknown,may,other,60,5073,11,1558,22,9,1
446,blue-collar,single,tertiary,yes,yes,yes,cellular,apr,failure,78,159,20,819,12,58,0
447,retired,single,secondary,yes,yes,yes,cellular,jun,unknown,29,178,31,1348,13,28,1
448,management,single,tertiary,no,no,no,telephone,jul,unknown,46,1198,30,814,33,20,0
449,technician,divorced,tertiary,no,no,yes,cellular,sep,success,29,794,4,235,8,3,1
450,unemployed,divorced,primary,no,yes,no,telephone,aug,success,45,2776,4,793,6,14,0
451,unknown,single,tertiary,no,no,yes,cellular,feb,unknown,77,1887,22,451,9,16,1
452,retired,divorced,unknown,yes,no,no,unknown,sep,success,58,1673,11,1352,5,41,1
453,housemaid,divorced,primary,no,yes,no,telephone,nov,failure,81,40,1,1012,3,26,1
454,technician,married,secondary,no,yes,no,cellular,jan,success,20,1282,29,408,11,21,1
455,unknown,married,secondary,yes,yes,no,cellular,mar,success,26,10086,16,487,5,17,1
456,unemployed,divorced,tertiary,no,yes,yes,unknown,may,failure,56,-157,3,496,6,55,1
457,technician,married,primary,no,yes,yes,telephone,jan,other,63,1782,25,1240,18,10,1
458,blue-collar,married,tertiary,yes,no,yes,telephone,feb,failure,45,101,13,1241,21,5,0
459,management,divorced,unknown,no,no,no,cellular,jul,failure,75,13818,17,1232,24,58,1
460,self-employed,single,unknown,no,yes,no,cellular,jul,other,59,-295,29,754,15,3,1
461,management,divorced,unknown,no,yes,yes,telephone,apr,other,49,3512,27,469,31,29,0
462,retired,married,primary,yes,no,no,cellular,may,unknown,92,87,18,375,16,28,1
463,blue-collar,divorced,primary,yes,no,yes,unknown,may,failure,26,7443,17,1041,24,1,1
464,entrepreneur,married,secondary,yes,no,no,telephone,jul,other,44,34230,24,448,33,0,0
465,technician,married,unknown,no,yes,no,telephone,aug,success,19,30,1,604,2,41,1
466,retired,single,tertiary,yes,no,no,cellular,jul,unknown,84,2781,18,635,30,55,1
467,student,married,secondary,no,yes,no,unknown,mar,other,32,2452,27,1231,26,12,1
468,self-employed,married,unknown,no,no,no,cellular,feb,unknown,73,1766,17,415,28,17,0
469,blue-collar,married,tertiary,yes,yes,yes,telephone,may,success,19,4539,26,108,33,9,0
470,technician,married,tertiary,yes,no,no,cellular,nov,failure,49,3021,29,3284,6,11,1
471,blue-collar,single,tertiary,yes,yes,yes,unknown,jul,unknown,83,2847,16,1097,25,41,1
472,self-employed,married,primary,yes,no,no,telephone,apr,success,47,11528,2,739,16,18,1
473,management,divorced,secondary,yes,no,no,telephone,mar,unknown,83,86,13,1806,18,21,1
474,unknown,single,secondary,no,no,no,cellular,oct,other,21,677,28,853,2,23,1
475,technician,single,secondary,yes,no,yes,cellular,feb,unknown,59,2805,3,960,2,0,0
476,admin.,married,secondary,no,no,yes,unknown,sep,success,26,2801,4,625,13,6,1
477,unknown,divorced,unknown,no,no,yes,unknown,aug,unknown,34,4929,15,1707,10,20,1
478,services,single,secondary,no,no,yes,telephone,apr,failure,54,855,10,484,22,26,0
479,self-employed,married,secondary,no,yes,yes,cellular,jun,failure,51,1783,19,169,32,40,0
480,unemployed,married,tertiary,no,yes,yes,telephone,jul,failure,90,-388,10,1460,33,41,1
481,unknown,single,tertiary,yes,no,no,telephone,sep,failure,52,5521,27,518,24,20,0
482,admin.,divorced,secondary,yes,yes,no,cellular,nov,success,74,5359,18,1211,9,16,1
483,self-employed,married,primary,no,no,no,unknown,oct,failure,30,2452,1,295,8,6,0
484,management,married,unknown,no,yes,yes,unknown,dec,other,19,4695,21,1446,18,10,1
485,admin.,single,unknown,yes,yes,no,cellular,may,failure,82,433,3,580,7,7,0
486,services,single,unknown,yes,yes,no,cellular,jun,success,54,4168,7,3076,2,0,1
487,blue-collar,divorced,secondary,yes,no,no,unknown,mar,failure,72,1596,22,950,9,6,1
488,management,divorced,secondary,yes,no,yes,telephone,jul,failure,84,14,28,420,33,28,0
489,retired,single,unknown,yes,no,no,telephone,jul,unknown,69,2118,18,19,7,9,1
490,housemaid,married,tertiary,no,no,no,telephone,oct,other,47,5047,25,302,32,37,1
491,admin.,single,secondary,yes,yes,yes,unknown,oct,unknown,25,3138,26,843,31,55,1
492,blue-collar,single,unknown,yes,no,no,unknown,feb,other,30,2758,16,634,18,21,1
493,management,divorced,primary,no,yes,no,telephone,aug,success,63,7067,19,1122,28,12,1
494,blue-collar,single,tertiary,no,no,yes,telephone,jun,success,19,593,24,1512,30,30,1
495,management,married,unknown,yes,yes,no,telephone,apr,success,67,4841,12,342,29,12,1
496,unemployed,single,tertiary,yes,yes,yes,cellular,feb,failure,63,2360,6,1448,5,12,1
497,housemaid,single,secondary,no,yes,no,cellular,nov,unknown,87,236,1,1311,19,8,1
498,entrepreneur,married,tertiary,no,yes,yes,telephone,apr,other,78,1363,10,586,10,18,0
499,unemployed,single,unknown,yes,no,yes,telephone,apr,failure,18,4499,10,506,8,13,1
500,services,married,primary,yes,yes,yes,telephone,dec,other,64,1965,3,927,1,37,0
501,services,married,primary,no,yes,yes,unknown,dec,success,88,1741,8,1025,25,41,1
502,entrepreneur,divorced,secondary,yes,no,no,cellular,nov,failure,92,1776,21,258,17,16,0
503,unknown,single,secondary,yes,yes,yes,cellular,apr,failure,26,317,26,716,13,37,0
504,services,married,tertiary,no,no,no,telephone,feb,failure,32,3234,16,716,1,12,1
505,student,divorced,secondary,yes,yes,no,unknown,apr,success,41,1590,11,1865,14,41,1
506,unknown,divorced,primary,yes,yes,no,unknown,jun,other,28,1765,16,545,12,1,1
507,self-employed,divorced,unknown,no,no,yes,cellular,oct,failure,48,11016,20,456,41,20,1
508,entrepreneur,divorced,primary,yes,no,no,telephone,sep,unknown,23,469,24,1461,43,30,1
509,housemaid,divorced,secondary,yes,no,yes,telephone,may,unknown,42,-357,14,974,27,14,1
510,technician,married,secondary,yes,no,yes,cellular,apr,other,38,851,15,1074,33,4,1
511,management,single,primary,yes,yes,yes,telephone,jan,unknown,22,1137,15,12,30,23,0
512,unknown,divorced,primary,yes,no,no,telephone,aug,unknown,55,1624,20,638,5,41,0
513,services,married,tertiary,yes,yes,no,cellular,nov,success,50,5435,13,1074,1,58,1
514,unemployed,married,secondary,yes,yes,no,cellular,jun,unknown,50,1113,19,1120,22,0,1
515,unemployed,divorced,primary,no,no,no,unknown,jun,failure,19,1602,1,1031,22,6,1
516,entrepreneur,divorced,secondary,yes,yes,yes,telephone,aug,unknown,62,-198,2,642,16,27,0
517,retired,divorced,secondary,no,yes,no,telephone,jun,unknown,69,7433,7,837,32,40,0
518,unknown,single,primary,no,yes,no,unknown,may,unknown,30,2933,24,821,11,21,0
519,admin.,divorced,secondary,no,no,no,telephone,dec,success,66,2162,3,569,25,17,1
520,entrepreneur,married,primary,yes,yes,no,unknown,aug,unknown,21,1934,9,667,1,7,1
521,technician,single,primary,no,no,yes,telephone,feb,failure,69,2351,23,352,19,2,0
522,entrepreneur,divorced,primary,no,yes,yes,unknown,jan,failure,61,723,3,402,8,29,1
523,self-employed,married,tertiary,yes,yes,no,cellular,aug,unknown,31,1732,7,768,19,8,0
524,housemaid,married,tertiary,yes,yes,yes,telephone,jan,success,53,-353,27,57,1,0,0
525,unknown,married,primary,no,no,no,cellular,sep,unknown,20,1791,3,574,30,26,1
526,unemployed,single,unknown,yes,no,yes,cellular,jul,other,75,2058,2,1340,28,28,1
527,admin.,single,unknown,no,yes,yes,telephone,mar,failure,86,228,20,388,6,22,0
528,unemployed,single,unknown,no,no,no,unknown,jul,unknown,93,-2049,17,900,27,21,0
529,unknown,single,secondary,yes,no,yes,telephone,sep,success,74,4105,20,738,14,18,1
530,blue-collar,married,primary,yes,no,no,cellular,dec,other,81,4174,29,803,28,9,0
531,technician,single,secondary,no,yes,no,telephone,jul,failure,68,5547,30,458,17,58,0
532,services,married,primary,yes,yes,no,telephone,jul,success,30,452,10,618,26,12,0
533,retired,divorced,primary,yes,yes,no,telephone,nov,other,54,751,27,631,41,7,0
534,blue-collar,married,primary,no,yes,yes,telephone,aug,unknown,21,821,3,190,12,55,0
535,blue-collar,married,primary,yes,yes,yes,cellular,jan,other,34,959,26,700,43,2,0
