id,AnnouncementsView,Discussion,Relation,Semester,StageID,StudentAbsenceDays,VisITedResources,gender,raisedhands,class
549,10<x<20,10<x<70,Father,F,MiddleSchool,Under-7,x>76,M,x>50,1
550,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,F,x<10,1
551,x<10,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,M,x>50,1
552,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,23<x<50,1
553,20<x<66,x>70,Mum,F,lowerlevel,Under-7,x>76,F,x>50,1
554,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,F,x>50,1
555,20<x<66,x>70,Mum,S,MiddleSchool,Under-7,x>76,F,x>50,1
556,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,15<x<35,F,x>50,1
557,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,M,x<10,1
558,20<x<66,10<x<70,Father,S,HighSchool,Under-7,x>76,M,10<x<23,1
559,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,F,x>50,1
560,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,M,23<x<50,1
561,10<x<20,10<x<70,Mum,S,MiddleSchool,Above-7,15<x<35,M,x<10,0
562,20<x<66,x<2,Father,S,MiddleSchool,Above-7,35<x<76,F,x>50,0
563,x>66,10<x<70,Father,F,lowerlevel,Under-7,x>76,M,10<x<23,1
564,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,M,x>50,1
565,x>66,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,M,x>50,1
566,x>66,x>70,Father,F,HighSchool,Under-7,15<x<35,F,x>50,1
567,10<x<20,x>70,Father,S,HighSchool,Under-7,x>76,M,x<10,1
568,20<x<66,x>70,Father,S,HighSchool,Under-7,35<x<76,F,x>50,1
569,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
570,20<x<66,x<2,Father,F,HighSchool,Above-7,x>76,M,x>50,1
571,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,M,x<10,1
572,20<x<66,2<x<10,Father,S,MiddleSchool,Under-7,x>76,M,x>50,1
573,x>66,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,F,23<x<50,1
574,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
575,x>66,10<x<70,Father,F,lowerlevel,Above-7,x<15,M,x>50,1
576,x>66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,F,23<x<50,1
577,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
578,x>66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x<10,1
579,x>66,x>70,Father,S,HighSchool,Above-7,x>76,F,x<10,1
580,10<x<20,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,M,x>50,1
581,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,F,x>50,1
582,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,M,x>50,1
583,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,x<10,1
584,20<x<66,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,F,10<x<23,1
585,x>66,2<x<10,Mum,S,HighSchool,Above-7,35<x<76,M,23<x<50,1
586,x>66,x>70,Mum,S,lowerlevel,Above-7,x<15,M,x<10,0
587,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,x>50,1
588,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,10<x<23,1
589,x>66,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,10<x<23,1
590,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,F,x>50,1
591,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
592,20<x<66,x>70,Father,S,MiddleSchool,Under-7,35<x<76,F,x>50,1
593,x>66,10<x<70,Father,S,HighSchool,Above-7,x>76,F,x>50,1
594,20<x<66,x>70,Father,S,lowerlevel,Under-7,x<15,F,x>50,1
595,20<x<66,2<x<10,Mum,F,HighSchool,Above-7,x>76,M,x>50,1
596,x<10,x>70,Mum,F,MiddleSchool,Under-7,x<15,F,x>50,1
597,10<x<20,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,F,x>50,1
598,x<10,x>70,Father,S,HighSchool,Under-7,15<x<35,M,x>50,1
599,x>66,10<x<70,Mum,S,lowerlevel,Above-7,x>76,F,x>50,1
600,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
601,20<x<66,10<x<70,Father,F,HighSchool,Under-7,35<x<76,F,x<10,1
602,20<x<66,10<x<70,Father,S,HighSchool,Above-7,x>76,F,23<x<50,1
603,20<x<66,2<x<10,Mum,S,lowerlevel,Above-7,x>76,F,10<x<23,1
604,20<x<66,x>70,Father,S,HighSchool,Above-7,x>76,F,x>50,1
605,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,M,x>50,1
606,20<x<66,x>70,Father,F,MiddleSchool,Under-7,x>76,F,x<10,1
607,20<x<66,x>70,Mum,F,MiddleSchool,Under-7,15<x<35,F,x>50,1
608,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,M,x>50,1
609,20<x<66,x>70,Mum,F,lowerlevel,Under-7,x<15,F,x>50,1
610,20<x<66,x>70,Father,F,MiddleSchool,Above-7,15<x<35,F,x>50,1
611,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,M,10<x<23,1
612,x<10,10<x<70,Father,S,HighSchool,Under-7,x<15,M,x>50,1
613,10<x<20,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,x<10,1
614,10<x<20,x>70,Father,F,lowerlevel,Above-7,35<x<76,M,x<10,1
615,x>66,10<x<70,Mum,F,HighSchool,Under-7,15<x<35,F,23<x<50,1
616,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,x<15,M,23<x<50,1
617,x>66,x>70,Father,F,lowerlevel,Above-7,35<x<76,M,23<x<50,1
618,10<x<20,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,M,10<x<23,1
619,20<x<66,2<x<10,Mum,S,HighSchool,Under-7,15<x<35,M,x>50,1
620,20<x<66,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
621,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,x<10,1
622,20<x<66,x>70,Father,S,HighSchool,Under-7,x<15,M,x<10,1
623,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,F,x>50,1
624,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,M,23<x<50,1
625,20<x<66,x>70,Mum,F,MiddleSchool,Above-7,x>76,F,10<x<23,1
626,x<10,x>70,Father,F,HighSchool,Above-7,15<x<35,F,10<x<23,0
627,x>66,2<x<10,Father,S,lowerlevel,Above-7,x<15,F,x>50,0
628,20<x<66,10<x<70,Father,S,lowerlevel,Above-7,15<x<35,F,x<10,0
629,20<x<66,10<x<70,Father,S,HighSchool,Under-7,15<x<35,M,x>50,1
630,10<x<20,2<x<10,Mum,F,HighSchool,Above-7,15<x<35,M,23<x<50,0
631,x>66,x>70,Mum,F,lowerlevel,Under-7,15<x<35,F,x>50,1
632,x>66,2<x<10,Mum,F,MiddleSchool,Under-7,x>76,F,x>50,1
633,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,F,x>50,1
634,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,x>76,M,23<x<50,1
635,20<x<66,10<x<70,Father,S,HighSchool,Under-7,15<x<35,F,23<x<50,1
636,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,23<x<50,1
637,10<x<20,10<x<70,Father,S,MiddleSchool,Above-7,x>76,M,x>50,1
638,x<10,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,M,10<x<23,1
639,x>66,x<2,Mum,S,HighSchool,Under-7,35<x<76,F,x>50,1
640,20<x<66,x>70,Mum,S,lowerlevel,Above-7,15<x<35,F,x>50,1
641,x>66,10<x<70,Father,F,HighSchool,Above-7,15<x<35,M,x>50,1
642,x>66,10<x<70,Father,S,HighSchool,Under-7,15<x<35,M,x>50,1
643,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,x>76,M,x>50,1
644,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,F,x>50,1
645,x<10,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,x>50,1
646,x<10,10<x<70,Father,S,lowerlevel,Above-7,x>76,M,x>50,1
647,20<x<66,x>70,Father,F,HighSchool,Under-7,x>76,M,x>50,1
648,20<x<66,x>70,Father,S,HighSchool,Above-7,x<15,M,x>50,0
649,20<x<66,2<x<10,Father,F,HighSchool,Under-7,15<x<35,M,x<10,1
650,20<x<66,x>70,Mum,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
651,10<x<20,10<x<70,Mum,S,HighSchool,Above-7,x>76,F,x>50,1
652,10<x<20,10<x<70,Father,F,lowerlevel,Under-7,15<x<35,F,10<x<23,1
653,20<x<66,x>70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
654,20<x<66,x>70,Father,S,HighSchool,Under-7,15<x<35,M,x>50,1
655,x>66,x>70,Mum,F,lowerlevel,Above-7,35<x<76,F,x>50,1
656,x<10,10<x<70,Father,S,HighSchool,Under-7,35<x<76,M,x>50,1
657,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,x<15,M,x>50,1
658,x>66,x>70,Father,F,MiddleSchool,Under-7,x>76,M,x>50,1
659,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,15<x<35,F,x>50,1
660,x>66,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,23<x<50,1
661,x>66,x>70,Father,S,HighSchool,Above-7,35<x<76,F,23<x<50,1
662,x>66,2<x<10,Mum,S,HighSchool,Above-7,x<15,M,x>50,0
663,x>66,x>70,Mum,S,MiddleSchool,Under-7,x<15,M,x>50,1
664,x>66,10<x<70,Father,S,HighSchool,Under-7,x<15,M,x>50,1
665,10<x<20,10<x<70,Father,S,MiddleSchool,Under-7,35<x<76,F,x>50,1
666,x<10,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,10<x<23,1
667,10<x<20,2<x<10,Mum,S,lowerlevel,Under-7,x>76,F,23<x<50,1
668,20<x<66,x>70,Father,F,lowerlevel,Under-7,15<x<35,M,10<x<23,1
669,20<x<66,10<x<70,Father,S,HighSchool,Above-7,15<x<35,M,x<10,0
670,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,F,x>50,1
671,x>66,10<x<70,Mum,F,lowerlevel,Under-7,x<15,M,23<x<50,1
672,x>66,x>70,Mum,F,MiddleSchool,Above-7,x<15,F,10<x<23,1
673,x>66,x>70,Father,F,MiddleSchool,Under-7,15<x<35,M,x>50,1
674,20<x<66,x>70,Mum,S,HighSchool,Under-7,15<x<35,M,x>50,1
675,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,F,23<x<50,1
676,20<x<66,2<x<10,Mum,F,HighSchool,Above-7,15<x<35,M,10<x<23,0
677,x>66,2<x<10,Mum,S,MiddleSchool,Above-7,x>76,F,23<x<50,1
678,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,35<x<76,F,x>50,1
679,x>66,10<x<70,Mum,F,HighSchool,Under-7,x>76,F,x>50,1
680,x<10,2<x<10,Mum,F,HighSchool,Above-7,35<x<76,F,x>50,1
681,20<x<66,10<x<70,Father,S,lowerlevel,Above-7,35<x<76,M,x<10,0
682,10<x<20,10<x<70,Father,F,MiddleSchool,Under-7,x>76,F,x<10,1
683,20<x<66,x>70,Mum,F,HighSchool,Under-7,35<x<76,M,x>50,1
684,x>66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,M,x>50,1
685,10<x<20,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,M,10<x<23,1
686,x>66,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,M,23<x<50,1
687,20<x<66,2<x<10,Mum,F,lowerlevel,Above-7,35<x<76,M,x<10,1
688,x>66,2<x<10,Mum,S,lowerlevel,Above-7,x<15,M,x>50,0
689,20<x<66,x>70,Father,S,MiddleSchool,Under-7,35<x<76,M,x>50,1
690,x>66,10<x<70,Mum,S,HighSchool,Above-7,x<15,M,23<x<50,0
691,20<x<66,x>70,Father,F,lowerlevel,Under-7,x>76,F,10<x<23,1
692,x>66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,M,x>50,1
693,20<x<66,x>70,Mum,F,HighSchool,Under-7,35<x<76,F,10<x<23,1
694,20<x<66,x>70,Father,F,HighSchool,Above-7,35<x<76,F,23<x<50,1
695,20<x<66,2<x<10,Father,F,HighSchool,Above-7,35<x<76,M,23<x<50,1
696,x>66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
697,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,23<x<50,1
698,20<x<66,10<x<70,Father,S,HighSchool,Above-7,15<x<35,F,x>50,1
699,x>66,10<x<70,Father,F,MiddleSchool,Above-7,x<15,F,x>50,1
700,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,15<x<35,M,10<x<23,0
701,10<x<20,x>70,Mum,F,HighSchool,Under-7,x<15,F,10<x<23,1
702,20<x<66,x>70,Father,F,MiddleSchool,Under-7,15<x<35,M,x<10,1
703,20<x<66,x>70,Mum,S,lowerlevel,Above-7,x>76,F,x>50,1
704,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,F,x>50,1
705,x>66,x>70,Father,S,lowerlevel,Above-7,15<x<35,M,23<x<50,1
706,x>66,2<x<10,Mum,F,lowerlevel,Under-7,35<x<76,F,x>50,1
707,x<10,10<x<70,Mum,F,HighSchool,Above-7,15<x<35,F,x<10,0
708,10<x<20,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,M,x>50,1
709,10<x<20,10<x<70,Mum,S,HighSchool,Under-7,15<x<35,M,x>50,1
710,20<x<66,x>70,Father,F,HighSchool,Under-7,15<x<35,F,x<10,1
711,20<x<66,x>70,Mum,S,HighSchool,Under-7,15<x<35,F,23<x<50,1
712,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,10<x<23,1
713,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,F,10<x<23,1
714,10<x<20,2<x<10,Mum,F,HighSchool,Under-7,15<x<35,M,x>50,1
715,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,x<10,1
716,20<x<66,x<2,Father,F,MiddleSchool,Under-7,15<x<35,M,x<10,1
717,x<10,10<x<70,Mum,F,lowerlevel,Under-7,x<15,F,x>50,1
718,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,35<x<76,F,x>50,1
719,20<x<66,10<x<70,Father,S,lowerlevel,Under-7,x>76,F,23<x<50,1
720,10<x<20,10<x<70,Mum,F,HighSchool,Above-7,35<x<76,M,x>50,1
721,20<x<66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,M,x>50,1
722,10<x<20,x>70,Mum,F,lowerlevel,Above-7,35<x<76,M,23<x<50,1
723,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,35<x<76,F,10<x<23,1
724,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,15<x<35,M,10<x<23,1
725,20<x<66,2<x<10,Father,F,lowerlevel,Above-7,x<15,M,x>50,0
726,10<x<20,x>70,Mum,S,lowerlevel,Above-7,35<x<76,M,10<x<23,1
727,10<x<20,10<x<70,Father,S,lowerlevel,Under-7,x<15,F,x>50,1
728,x>66,x>70,Mum,F,HighSchool,Under-7,x<15,M,x>50,1
729,10<x<20,10<x<70,Mum,F,HighSchool,Under-7,35<x<76,M,10<x<23,1
730,20<x<66,x>70,Mum,F,MiddleSchool,Above-7,x<15,M,x>50,1
731,x>66,x>70,Father,F,MiddleSchool,Above-7,15<x<35,M,x>50,1
732,x<10,10<x<70,Mum,S,MiddleSchool,Under-7,x>76,F,x>50,1
733,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,x>50,1
734,x<10,10<x<70,Father,S,MiddleSchool,Above-7,x<15,F,x>50,0
735,20<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x<15,M,x<10,1
736,20<x<66,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,10<x<23,1
737,20<x<66,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,F,x>50,1
738,x>66,x>70,Mum,F,HighSchool,Above-7,x<15,F,23<x<50,1
739,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,15<x<35,M,x>50,1
740,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,M,x<10,1
741,20<x<66,x<2,Mum,F,MiddleSchool,Above-7,x<15,M,x>50,0
742,x>66,2<x<10,Mum,S,HighSchool,Under-7,35<x<76,F,23<x<50,1
743,10<x<20,10<x<70,Father,F,lowerlevel,Under-7,35<x<76,M,10<x<23,1
744,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,10<x<23,1
745,x>66,x>70,Father,S,lowerlevel,Under-7,15<x<35,M,x>50,1
746,x<10,10<x<70,Father,F,MiddleSchool,Above-7,x<15,M,23<x<50,0
747,x>66,x>70,Father,F,MiddleSchool,Above-7,35<x<76,F,x>50,1
748,x<10,10<x<70,Father,F,lowerlevel,Under-7,x>76,M,x>50,1
749,x<10,2<x<10,Father,F,lowerlevel,Under-7,35<x<76,M,x>50,1
750,x<10,10<x<70,Mum,F,HighSchool,Above-7,15<x<35,M,x>50,0
751,20<x<66,2<x<10,Father,F,lowerlevel,Under-7,x<15,M,x>50,1
752,20<x<66,10<x<70,Father,S,HighSchool,Above-7,15<x<35,M,x>50,1
753,x<10,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,F,x<10,1
754,20<x<66,10<x<70,Father,S,HighSchool,Under-7,x<15,F,23<x<50,1
755,x>66,x>70,Father,F,lowerlevel,Under-7,35<x<76,F,x>50,1
756,10<x<20,x<2,Mum,S,lowerlevel,Above-7,35<x<76,M,x>50,0
757,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x>76,F,x>50,1
758,x<10,10<x<70,Father,F,HighSchool,Under-7,x>76,M,x>50,1
759,10<x<20,x>70,Mum,F,MiddleSchool,Under-7,35<x<76,F,23<x<50,1
760,x>66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,M,10<x<23,1
761,10<x<20,10<x<70,Father,F,lowerlevel,Above-7,x<15,M,x>50,0
762,10<x<20,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,M,10<x<23,1
763,x<10,10<x<70,Mum,F,HighSchool,Above-7,x<15,F,x>50,0
764,x>66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,F,23<x<50,1
765,x>66,10<x<70,Mum,F,HighSchool,Under-7,15<x<35,F,23<x<50,1
766,x>66,x>70,Mum,S,lowerlevel,Above-7,15<x<35,M,x>50,1
767,x>66,x>70,Father,S,lowerlevel,Above-7,x>76,F,x>50,1
768,20<x<66,x>70,Father,S,HighSchool,Under-7,x>76,M,23<x<50,1
769,20<x<66,10<x<70,Father,S,HighSchool,Above-7,x<15,F,x>50,0
770,20<x<66,2<x<10,Mum,S,MiddleSchool,Under-7,x<15,M,x>50,1
771,x>66,x>70,Father,F,MiddleSchool,Above-7,35<x<76,F,x<10,1
772,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,35<x<76,M,x>50,1
773,x<10,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,F,x>50,0
774,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,x>76,M,x>50,1
775,10<x<20,10<x<70,Mum,S,HighSchool,Above-7,15<x<35,F,x>50,0
776,20<x<66,x>70,Father,F,MiddleSchool,Under-7,x>76,M,10<x<23,1
777,20<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,x<15,F,23<x<50,1
778,20<x<66,x>70,Father,F,lowerlevel,Under-7,x>76,M,23<x<50,1
779,x<10,x>70,Mum,F,lowerlevel,Above-7,15<x<35,F,x>50,1
780,x<10,10<x<70,Father,S,lowerlevel,Under-7,15<x<35,M,x>50,1
781,x>66,x>70,Father,F,MiddleSchool,Under-7,x>76,M,10<x<23,1
782,20<x<66,x>70,Mum,S,HighSchool,Under-7,x>76,M,23<x<50,1
783,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,15<x<35,M,x>50,1
784,x<10,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x<10,1
785,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,F,23<x<50,1
786,x>66,10<x<70,Mum,S,HighSchool,Under-7,x<15,M,x>50,1
787,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,M,10<x<23,1
788,x<10,10<x<70,Father,S,MiddleSchool,Under-7,15<x<35,F,x>50,1
789,10<x<20,2<x<10,Father,F,MiddleSchool,Above-7,x<15,F,x>50,0
790,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,35<x<76,M,10<x<23,1
791,20<x<66,x>70,Father,F,HighSchool,Above-7,x>76,M,x>50,1
792,x<10,10<x<70,Father,S,HighSchool,Above-7,x>76,F,x<10,0
793,20<x<66,x>70,Mum,F,HighSchool,Above-7,x>76,F,10<x<23,1
794,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,35<x<76,M,23<x<50,1
795,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,x<15,F,x>50,1
796,20<x<66,2<x<10,Father,S,MiddleSchool,Above-7,x>76,F,x>50,1
797,x>66,10<x<70,Mum,S,lowerlevel,Above-7,x>76,M,10<x<23,1
798,x>66,10<x<70,Mum,F,lowerlevel,Under-7,x>76,F,23<x<50,1
799,x>66,10<x<70,Father,S,MiddleSchool,Above-7,15<x<35,M,23<x<50,1
800,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,x>50,1
801,20<x<66,10<x<70,Father,S,MiddleSchool,Above-7,15<x<35,F,x<10,0
802,10<x<20,10<x<70,Father,S,HighSchool,Under-7,35<x<76,F,10<x<23,1
803,10<x<20,10<x<70,Father,S,HighSchool,Under-7,x<15,F,23<x<50,1
804,x>66,10<x<70,Father,S,lowerlevel,Under-7,x<15,F,23<x<50,1
805,20<x<66,x>70,Mum,F,MiddleSchool,Above-7,x<15,F,23<x<50,1
806,20<x<66,x>70,Father,S,HighSchool,Under-7,x<15,M,10<x<23,1
807,x<10,x>70,Father,S,MiddleSchool,Above-7,35<x<76,F,x>50,0
808,20<x<66,10<x<70,Mum,S,HighSchool,Under-7,x<15,F,x<10,1
809,20<x<66,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,x>50,1
810,20<x<66,10<x<70,Father,S,HighSchool,Under-7,15<x<35,M,x>50,1
811,x>66,2<x<10,Father,S,lowerlevel,Under-7,15<x<35,F,x>50,1
812,10<x<20,x>70,Father,F,MiddleSchool,Above-7,15<x<35,M,10<x<23,0
813,x>66,10<x<70,Father,S,HighSchool,Above-7,x<15,M,x<10,0
814,x<10,2<x<10,Father,S,HighSchool,Under-7,35<x<76,F,23<x<50,1
815,x>66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,F,23<x<50,1
816,20<x<66,10<x<70,Father,S,HighSchool,Under-7,35<x<76,F,23<x<50,1
817,10<x<20,10<x<70,Mum,F,lowerlevel,Under-7,x>76,M,x>50,1
818,20<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
819,x>66,x>70,Mum,F,lowerlevel,Above-7,35<x<76,M,x>50,1
820,20<x<66,2<x<10,Father,F,MiddleSchool,Above-7,15<x<35,M,10<x<23,0
821,20<x<66,10<x<70,Mum,F,HighSchool,Under-7,x<15,M,x>50,1
822,x<10,10<x<70,Father,S,HighSchool,Above-7,35<x<76,F,x<10,0
823,x<10,10<x<70,Mum,F,MiddleSchool,Under-7,x<15,F,23<x<50,1
824,x>66,x>70,Father,S,MiddleSchool,Above-7,x<15,M,x<10,0
825,20<x<66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,M,x>50,1
826,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x<15,M,x<10,0
827,20<x<66,x>70,Mum,F,lowerlevel,Under-7,x>76,F,10<x<23,1
828,20<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x<15,M,x<10,0
829,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,M,x>50,1
830,x>66,10<x<70,Father,S,HighSchool,Above-7,35<x<76,M,23<x<50,1
831,x<10,10<x<70,Mum,S,lowerlevel,Above-7,x>76,M,x>50,1
832,20<x<66,10<x<70,Mum,S,lowerlevel,Above-7,15<x<35,F,23<x<50,0
833,x>66,10<x<70,Mum,F,lowerlevel,Under-7,15<x<35,M,x>50,1
834,x>66,10<x<70,Father,F,MiddleSchool,Under-7,x>76,F,x<10,1
835,10<x<20,10<x<70,Mum,F,lowerlevel,Under-7,x<15,M,23<x<50,1
836,10<x<20,10<x<70,Mum,F,HighSchool,Under-7,x>76,M,x<10,1
837,10<x<20,10<x<70,Mum,S,HighSchool,Above-7,35<x<76,F,23<x<50,1
838,20<x<66,10<x<70,Father,S,HighSchool,Above-7,35<x<76,M,23<x<50,1
839,10<x<20,x>70,Father,F,HighSchool,Under-7,15<x<35,F,x<10,1
840,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,15<x<35,M,x>50,1
841,20<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,15<x<35,M,x>50,1
842,x>66,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,x>50,1
843,x<10,10<x<70,Mum,F,MiddleSchool,Under-7,35<x<76,M,x>50,1
844,20<x<66,10<x<70,Mum,S,lowerlevel,Under-7,35<x<76,F,x>50,1
845,20<x<66,10<x<70,Father,F,MiddleSchool,Under-7,x<15,F,23<x<50,1
846,20<x<66,x>70,Father,F,MiddleSchool,Under-7,35<x<76,F,x>50,1
847,x>66,2<x<10,Father,S,MiddleSchool,Above-7,x>76,F,x>50,1
848,20<x<66,10<x<70,Father,F,lowerlevel,Under-7,x<15,F,x>50,1
849,20<x<66,x>70,Mum,F,MiddleSchool,Under-7,35<x<76,F,x<10,1
850,x>66,x>70,Mum,S,lowerlevel,Above-7,x>76,F,x>50,1
851,20<x<66,10<x<70,Mum,F,HighSchool,Above-7,15<x<35,M,10<x<23,1
852,20<x<66,10<x<70,Father,F,MiddleSchool,Above-7,35<x<76,F,23<x<50,1
853,20<x<66,x>70,Mum,F,HighSchool,Under-7,35<x<76,F,x>50,1
854,x<10,10<x<70,Mum,F,HighSchool,Under-7,15<x<35,M,x>50,1
855,x>66,10<x<70,Mum,F,lowerlevel,Above-7,35<x<76,F,x>50,1
856,x>66,x>70,Mum,S,HighSchool,Under-7,x>76,M,x>50,1
857,20<x<66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,x<10,1
858,10<x<20,x>70,Father,F,lowerlevel,Under-7,x>76,M,x>50,1
859,x>66,10<x<70,Father,F,lowerlevel,Above-7,35<x<76,F,23<x<50,1
860,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,35<x<76,M,x<10,1
861,10<x<20,x>70,Father,S,HighSchool,Above-7,35<x<76,M,x>50,1
862,10<x<20,x>70,Mum,F,lowerlevel,Above-7,35<x<76,F,23<x<50,1
863,20<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,15<x<35,M,x<10,0
864,20<x<66,10<x<70,Father,F,HighSchool,Under-7,35<x<76,F,x>50,1
865,x>66,x>70,Mum,S,MiddleSchool,Above-7,35<x<76,M,x>50,1
