id,age,country,educational-num,fnlwgt,gender,hours-per-week,race,relationship,workclass,class
354,28<x<31,US,8<x<9,x>209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Self-emp-inc,0
355,42<x<54,US,x<8,x>209813,Male,50<x<65,Black,Unmarried,State-gov,0
356,x<21,US,9<x<10,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Own-child,Without-pay,0
357,62<x<67,non-US,x<8,75742<x<209813,Female,x<35,Other,Own-child,Private,0
358,x>67,non-US,x<8,x>209813,Male,50<x<65,Other,Husband,Never-worked,0
359,x<21,non-US,x<8,x>209813,Male,x>65,White,Husband,Private,0
360,25<x<28,non-US,12<x<14,x>209813,Female,x>65,Other,Own-child,Local-gov,0
361,x>67,US,9<x<10,x>209813,Female,x<35,White,Not-in-family,Federal-gov,0
362,36<x<42,US,x<8,75742<x<209813,Female,x>65,Black,Not-in-family,Without-pay,0
363,x>67,US,12<x<14,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
364,42<x<54,non-US,x>14,x>209813,Female,x<35,Other,Other-relative,Local-gov,0
365,28<x<31,US,x<8,x>209813,Male,x>65,White,Unmarried,Federal-gov,0
366,x>67,non-US,x<8,75742<x<209813,Male,x<35,White,Other-relative,Local-gov,0
367,x>67,non-US,x<8,x>209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Self-emp-not-inc,0
368,x>67,non-US,x<8,75742<x<209813,Male,50<x<65,Black,Husband,Private,0
369,42<x<54,US,x>14,75742<x<209813,Female,x<35,Asian-Pac-Islander,Husband,State-gov,0
370,x<21,US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Other-relative,State-gov,0
371,x>67,non-US,x<8,75742<x<209813,Male,x>65,White,Not-in-family,State-gov,0
372,54<x<62,US,12<x<14,75742<x<209813,Female,50<x<65,Other,Unmarried,Local-gov,0
373,x<21,non-US,x>14,75742<x<209813,Male,50<x<65,Black,Wife,Never-worked,0
374,25<x<28,non-US,x>14,75742<x<209813,Male,x>65,White,Own-child,Private,0
375,x>67,US,x<8,75742<x<209813,Female,x>65,Black,Other-relative,Self-emp-inc,0
376,21<x<24,non-US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Own-child,Without-pay,0
377,54<x<62,non-US,10<x<12,x>209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,Without-pay,0
378,x>67,non-US,10<x<12,75742<x<209813,Male,x<35,Other,Own-child,Private,0
379,54<x<62,non-US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
380,28<x<31,non-US,x<8,x>209813,Female,x<35,Black,Wife,Local-gov,0
381,42<x<54,non-US,10<x<12,75742<x<209813,Male,x>65,Other,Unmarried,Self-emp-not-inc,0
382,31<x<36,US,9<x<10,75742<x<209813,Female,42<x<50,Amer-Indian-Eskimo,Not-in-family,Private,0
383,25<x<28,non-US,10<x<12,x>209813,Male,x>65,White,Not-in-family,Never-worked,0
384,36<x<42,US,12<x<14,x<37719,Male,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
385,54<x<62,non-US,x<8,75742<x<209813,Male,x<35,White,Husband,Never-worked,0
386,42<x<54,US,12<x<14,75742<x<209813,Female,50<x<65,Amer-Indian-Eskimo,Other-relative,Without-pay,0
387,x<21,US,x>14,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Husband,State-gov,0
388,54<x<62,US,x<8,75742<x<209813,Male,x>65,Other,Unmarried,Self-emp-inc,0
389,42<x<54,US,x<8,75742<x<209813,Male,50<x<65,Other,Husband,Self-emp-inc,1
390,21<x<24,US,x<8,75742<x<209813,Female,50<x<65,Black,Unmarried,Without-pay,0
391,42<x<54,non-US,9<x<10,x>209813,Male,x<35,White,Not-in-family,Local-gov,0
392,25<x<28,US,x<8,x>209813,Male,x<35,Black,Wife,Federal-gov,0
393,x>67,US,x<8,75742<x<209813,Female,x>65,Other,Not-in-family,Self-emp-not-inc,0
394,x>67,US,x<8,x>209813,Female,x>65,White,Husband,Federal-gov,0
395,25<x<28,US,x>14,x>209813,Male,x>65,Asian-Pac-Islander,Not-in-family,Private,0
396,x>67,US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Federal-gov,0
397,x<21,US,x<8,x>209813,Female,x>65,Other,Husband,Private,0
398,31<x<36,non-US,x<8,x>209813,Female,x>65,White,Own-child,Local-gov,0
399,x>67,non-US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Other-relative,Federal-gov,0
400,42<x<54,non-US,x<8,x>209813,Female,x<35,White,Wife,Self-emp-not-inc,0
401,25<x<28,non-US,x<8,x>209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Self-emp-inc,0
402,x>67,US,10<x<12,75742<x<209813,Male,x<35,Asian-Pac-Islander,Own-child,Without-pay,0
403,54<x<62,US,9<x<10,x>209813,Male,x<35,Other,Unmarried,Self-emp-not-inc,0
404,21<x<24,non-US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
405,25<x<28,US,x<8,75742<x<209813,Male,x>65,Asian-Pac-Islander,Own-child,Private,0
406,54<x<62,non-US,12<x<14,x>209813,Female,x>65,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
407,x>67,US,12<x<14,75742<x<209813,Female,x<35,White,Wife,Self-emp-inc,0
408,54<x<62,US,x<8,37719<x<75742,Female,38<x<42,Other,Not-in-family,Never-worked,0
409,21<x<24,US,12<x<14,x>209813,Male,50<x<65,White,Not-in-family,Federal-gov,0
410,31<x<36,non-US,x<8,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Never-worked,0
411,x>67,US,12<x<14,75742<x<209813,Male,50<x<65,Other,Unmarried,Private,0
412,54<x<62,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Husband,State-gov,0
413,21<x<24,US,10<x<12,37719<x<75742,Male,x>65,Other,Husband,Without-pay,0
414,x>67,non-US,x<8,75742<x<209813,Female,x<35,Black,Other-relative,Private,0
415,31<x<36,US,x<8,x>209813,Male,38<x<42,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
416,62<x<67,US,x<8,37719<x<75742,Female,x<35,Amer-Indian-Eskimo,Husband,Federal-gov,0
417,36<x<42,US,x<8,x>209813,Female,x>65,White,Own-child,Local-gov,0
418,54<x<62,US,x<8,x>209813,Female,38<x<42,Black,Own-child,Federal-gov,0
419,62<x<67,US,x<8,x>209813,Female,x>65,Amer-Indian-Eskimo,Own-child,Local-gov,0
420,x>67,US,9<x<10,x>209813,Female,x>65,White,Other-relative,Self-emp-inc,0
421,62<x<67,non-US,x<8,75742<x<209813,Male,x<35,White,Wife,Federal-gov,0
422,62<x<67,US,12<x<14,x>209813,Female,50<x<65,Other,Other-relative,Private,0
423,42<x<54,non-US,10<x<12,x>209813,Female,x>65,Other,Own-child,Self-emp-not-inc,0
424,36<x<42,US,x<8,x>209813,Female,x<35,Black,Own-child,Never-worked,0
425,42<x<54,US,x<8,x>209813,Male,42<x<50,White,Not-in-family,Never-worked,0
426,x<21,non-US,x<8,x>209813,Female,x<35,Black,Other-relative,Private,0
427,42<x<54,non-US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Other-relative,Local-gov,0
428,36<x<42,non-US,x<8,x>209813,Female,x>65,Black,Not-in-family,Private,0
429,x>67,US,x<8,x>209813,Female,x<35,White,Other-relative,Local-gov,0
430,42<x<54,US,x<8,x>209813,Female,50<x<65,Black,Other-relative,Without-pay,0
431,x<21,non-US,x<8,x>209813,Male,x<35,Other,Unmarried,Federal-gov,0
432,54<x<62,non-US,x<8,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Husband,Private,0
433,31<x<36,non-US,x>14,75742<x<209813,Female,x<35,Other,Unmarried,Without-pay,0
434,62<x<67,US,x>14,75742<x<209813,Female,x>65,White,Wife,Without-pay,1
435,25<x<28,non-US,x>14,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Husband,Federal-gov,0
436,31<x<36,non-US,8<x<9,x>209813,Female,35<x<38,Asian-Pac-Islander,Not-in-family,Private,0
437,x>67,non-US,9<x<10,75742<x<209813,Male,x>65,Black,Husband,Never-worked,0
438,x>67,non-US,10<x<12,75742<x<209813,Male,x>65,Black,Not-in-family,Never-worked,0
439,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Amer-Indian-Eskimo,Wife,Local-gov,0
440,x>67,US,12<x<14,75742<x<209813,Male,50<x<65,Other,Own-child,Self-emp-inc,1
441,28<x<31,US,x<8,75742<x<209813,Male,x<35,Other,Not-in-family,Private,0
442,62<x<67,non-US,x<8,x>209813,Male,x>65,Other,Unmarried,Private,0
443,42<x<54,non-US,x<8,75742<x<209813,Male,x<35,White,Own-child,Local-gov,0
444,42<x<54,non-US,12<x<14,x>209813,Male,x>65,Black,Own-child,Self-emp-not-inc,0
445,x>67,non-US,12<x<14,x>209813,Male,x>65,Other,Wife,Never-worked,0
446,36<x<42,US,x<8,x>209813,Male,50<x<65,Other,Not-in-family,Federal-gov,1
447,62<x<67,US,12<x<14,x>209813,Male,x>65,White,Not-in-family,Federal-gov,1
448,x>67,US,9<x<10,37719<x<75742,Female,42<x<50,Other,Husband,State-gov,0
449,x>67,non-US,10<x<12,75742<x<209813,Male,38<x<42,Amer-Indian-Eskimo,Own-child,Local-gov,0
450,x>67,US,10<x<12,75742<x<209813,Female,x>65,Other,Own-child,Local-gov,0
451,31<x<36,US,8<x<9,x>209813,Male,x>65,Asian-Pac-Islander,Other-relative,Federal-gov,0
452,x>67,US,x>14,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Wife,State-gov,0
453,28<x<31,non-US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Wife,State-gov,0
454,31<x<36,non-US,x>14,37719<x<75742,Female,50<x<65,Amer-Indian-Eskimo,Wife,Self-emp-not-inc,0
455,42<x<54,non-US,10<x<12,x>209813,Female,x>65,White,Unmarried,Federal-gov,0
456,x<21,US,x>14,x>209813,Female,50<x<65,Other,Wife,Self-emp-not-inc,0
457,54<x<62,non-US,x>14,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
458,x>67,US,x<8,75742<x<209813,Female,x<35,White,Unmarried,Private,0
459,54<x<62,non-US,10<x<12,x>209813,Female,x>65,Asian-Pac-Islander,Other-relative,Local-gov,0
460,x>67,non-US,x<8,37719<x<75742,Male,x>65,Asian-Pac-Islander,Wife,Without-pay,0
461,42<x<54,US,x<8,75742<x<209813,Female,50<x<65,White,Wife,Without-pay,0
462,36<x<42,non-US,8<x<9,75742<x<209813,Male,50<x<65,White,Own-child,Federal-gov,0
463,36<x<42,US,x<8,x<37719,Female,x<35,Black,Other-relative,Local-gov,0
464,21<x<24,US,10<x<12,75742<x<209813,Male,50<x<65,Black,Other-relative,Private,0
465,54<x<62,non-US,x<8,x>209813,Male,x>65,Other,Unmarried,Federal-gov,0
466,25<x<28,non-US,9<x<10,75742<x<209813,Male,x>65,White,Not-in-family,Without-pay,0
467,25<x<28,US,x>14,75742<x<209813,Male,x>65,White,Husband,Federal-gov,1
468,42<x<54,non-US,12<x<14,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Private,0
469,42<x<54,US,x<8,37719<x<75742,Female,x<35,Black,Husband,Self-emp-inc,0
470,54<x<62,non-US,12<x<14,75742<x<209813,Male,x>65,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
471,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,White,Not-in-family,Self-emp-inc,0
472,42<x<54,non-US,9<x<10,75742<x<209813,Male,x>65,Black,Wife,Self-emp-not-inc,0
473,x>67,US,x<8,x>209813,Female,x<35,Other,Other-relative,Self-emp-inc,0
474,42<x<54,US,x<8,x>209813,Female,x<35,White,Unmarried,Without-pay,0
475,54<x<62,US,x<8,x>209813,Male,38<x<42,Other,Wife,Never-worked,0
476,21<x<24,non-US,10<x<12,75742<x<209813,Male,x<35,Asian-Pac-Islander,Wife,Self-emp-inc,0
477,x<21,non-US,x<8,75742<x<209813,Female,x<35,Other,Not-in-family,Private,0
478,x>67,non-US,x<8,75742<x<209813,Female,x>65,Black,Unmarried,Without-pay,0
479,31<x<36,non-US,10<x<12,x>209813,Male,50<x<65,Amer-Indian-Eskimo,Unmarried,Private,0
480,42<x<54,non-US,x<8,x>209813,Female,x<35,Other,Own-child,Self-emp-inc,0
481,42<x<54,non-US,x>14,x>209813,Female,x<35,Black,Wife,State-gov,0
482,x>67,non-US,x<8,75742<x<209813,Female,50<x<65,Black,Not-in-family,State-gov,0
483,21<x<24,US,10<x<12,75742<x<209813,Female,x>65,Asian-Pac-Islander,Other-relative,Self-emp-not-inc,0
484,42<x<54,US,12<x<14,x>209813,Female,x<35,Other,Not-in-family,Federal-gov,0
485,62<x<67,non-US,x<8,75742<x<209813,Female,x<35,Other,Not-in-family,Self-emp-inc,0
486,62<x<67,non-US,10<x<12,x>209813,Male,x>65,Amer-Indian-Eskimo,Not-in-family,Local-gov,0
487,54<x<62,non-US,x<8,x>209813,Female,x>65,Other,Wife,Never-worked,0
488,x>67,non-US,10<x<12,75742<x<209813,Female,x>65,White,Husband,Never-worked,0
489,25<x<28,US,10<x<12,x<37719,Male,x>65,Other,Husband,State-gov,1
490,x>67,non-US,x<8,75742<x<209813,Male,50<x<65,Black,Husband,Without-pay,0
491,x<21,US,x>14,x>209813,Female,x>65,Other,Husband,Self-emp-inc,0
492,42<x<54,US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Husband,State-gov,0
493,62<x<67,non-US,x<8,x>209813,Female,x<35,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
494,25<x<28,US,x<8,x>209813,Female,42<x<50,Black,Wife,Private,0
495,x>67,non-US,10<x<12,75742<x<209813,Female,x>65,White,Not-in-family,Self-emp-inc,0
496,54<x<62,non-US,10<x<12,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Not-in-family,Self-emp-inc,0
497,x>67,US,12<x<14,75742<x<209813,Female,x<35,Black,Not-in-family,State-gov,0
498,25<x<28,US,x<8,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Own-child,Local-gov,0
499,54<x<62,non-US,12<x<14,x>209813,Male,38<x<42,Asian-Pac-Islander,Wife,Federal-gov,0
500,21<x<24,US,12<x<14,x>209813,Female,x<35,Black,Own-child,Federal-gov,0
501,x<21,US,x>14,75742<x<209813,Female,42<x<50,Amer-Indian-Eskimo,Other-relative,Local-gov,0
502,x>67,non-US,x>14,x>209813,Male,x>65,Other,Own-child,Never-worked,0
503,25<x<28,non-US,x<8,75742<x<209813,Female,x>65,Black,Other-relative,Local-gov,0
504,54<x<62,non-US,12<x<14,75742<x<209813,Female,x<35,Black,Other-relative,Local-gov,0
505,x>67,non-US,x<8,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
506,x>67,non-US,9<x<10,75742<x<209813,Female,50<x<65,Black,Not-in-family,Without-pay,0
507,x>67,US,10<x<12,37719<x<75742,Female,x<35,White,Husband,Self-emp-not-inc,0
508,x<21,non-US,8<x<9,x>209813,Female,x<35,Black,Not-in-family,Private,0
509,42<x<54,non-US,12<x<14,x>209813,Male,x>65,Black,Wife,Without-pay,0
510,54<x<62,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
511,x>67,US,8<x<9,75742<x<209813,Female,38<x<42,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
512,25<x<28,non-US,x>14,x>209813,Female,38<x<42,Black,Not-in-family,Self-emp-inc,0
513,24<x<25,US,x<8,x>209813,Female,38<x<42,Other,Not-in-family,Self-emp-inc,0
514,54<x<62,US,x<8,x>209813,Female,42<x<50,Amer-Indian-Eskimo,Own-child,Self-emp-inc,0
515,54<x<62,non-US,x<8,x>209813,Male,x<35,Asian-Pac-Islander,Own-child,Private,0
516,36<x<42,US,12<x<14,x>209813,Female,x>65,Other,Unmarried,Without-pay,1
517,x>67,US,x>14,75742<x<209813,Male,x<35,Black,Other-relative,Self-emp-inc,0
518,x<21,US,9<x<10,75742<x<209813,Female,x>65,Asian-Pac-Islander,Other-relative,Local-gov,0
519,25<x<28,US,12<x<14,x>209813,Male,x<35,White,Wife,Federal-gov,0
520,x>67,US,10<x<12,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Husband,Self-emp-inc,0
521,62<x<67,US,x<8,x<37719,Male,x<35,Asian-Pac-Islander,Own-child,Private,0
522,25<x<28,US,8<x<9,x>209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Without-pay,0
523,28<x<31,US,x<8,75742<x<209813,Male,x<35,White,Own-child,Federal-gov,0
524,42<x<54,US,8<x<9,75742<x<209813,Female,38<x<42,Other,Not-in-family,Never-worked,0
525,31<x<36,US,9<x<10,x>209813,Male,50<x<65,White,Husband,Never-worked,1
526,54<x<62,US,x<8,x>209813,Female,x<35,Other,Own-child,State-gov,0
527,25<x<28,US,8<x<9,x<37719,Male,x<35,Other,Own-child,State-gov,0
528,54<x<62,non-US,x>14,75742<x<209813,Female,42<x<50,Black,Other-relative,Never-worked,0
529,x>67,US,x<8,75742<x<209813,Female,x<35,Black,Not-in-family,Self-emp-not-inc,0
530,31<x<36,non-US,10<x<12,x>209813,Male,42<x<50,White,Unmarried,Without-pay,0
531,x<21,US,10<x<12,x>209813,Female,x>65,Black,Own-child,Self-emp-not-inc,0
532,62<x<67,US,9<x<10,x<37719,Female,50<x<65,Asian-Pac-Islander,Own-child,Self-emp-not-inc,0
533,x>67,US,x>14,75742<x<209813,Female,x>65,Other,Unmarried,Federal-gov,0
534,x>67,non-US,12<x<14,75742<x<209813,Female,38<x<42,White,Unmarried,Federal-gov,0
535,x>67,non-US,x>14,x>209813,Male,x>65,Black,Unmarried,Private,0
536,42<x<54,US,8<x<9,x>209813,Male,50<x<65,Black,Own-child,Without-pay,1
537,31<x<36,non-US,9<x<10,75742<x<209813,Female,x>65,Amer-Indian-Eskimo,Own-child,Without-pay,0
538,31<x<36,US,12<x<14,x>209813,Male,38<x<42,Amer-Indian-Eskimo,Own-child,Without-pay,0
539,54<x<62,US,10<x<12,x>209813,Male,x>65,Amer-Indian-Eskimo,Other-relative,Without-pay,0
540,21<x<24,US,12<x<14,75742<x<209813,Female,x<35,Black,Husband,Local-gov,0
541,x>67,US,x<8,x>209813,Male,x<35,Other,Own-child,State-gov,0
542,x>67,US,10<x<12,75742<x<209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Federal-gov,0
543,x<21,non-US,x<8,37719<x<75742,Female,x>65,Other,Unmarried,Never-worked,0
544,42<x<54,US,9<x<10,75742<x<209813,Female,42<x<50,Amer-Indian-Eskimo,Unmarried,Self-emp-inc,0
545,x>67,US,x<8,x<37719,Female,x>65,Asian-Pac-Islander,Unmarried,State-gov,0
546,54<x<62,US,10<x<12,75742<x<209813,Male,x>65,Other,Wife,Self-emp-not-inc,1
547,36<x<42,non-US,x<8,75742<x<209813,Male,x>65,White,Unmarried,Self-emp-inc,0
548,x>67,non-US,12<x<14,75742<x<209813,Male,x<35,Black,Husband,Self-emp-inc,0
549,x>67,non-US,x<8,75742<x<209813,Male,x>65,Black,Husband,Without-pay,0
550,x>67,non-US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Wife,Self-emp-not-inc,0
551,42<x<54,US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Husband,Private,0
552,62<x<67,non-US,9<x<10,75742<x<209813,Male,x<35,White,Husband,Private,0
553,42<x<54,US,x<8,x>209813,Female,x>65,White,Own-child,Private,0
554,x<21,non-US,12<x<14,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Husband,Private,0
555,21<x<24,US,x<8,x>209813,Female,x>65,Asian-Pac-Islander,Husband,Self-emp-not-inc,0
556,42<x<54,non-US,10<x<12,x>209813,Female,x>65,Amer-Indian-Eskimo,Own-child,Self-emp-not-inc,0
557,x>67,US,x<8,75742<x<209813,Female,x<35,White,Wife,Without-pay,0
558,54<x<62,US,x>14,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Husband,Federal-gov,0
559,x>67,non-US,x<8,75742<x<209813,Male,42<x<50,Other,Not-in-family,Federal-gov,0
560,42<x<54,US,x<8,75742<x<209813,Male,x<35,Asian-Pac-Islander,Husband,State-gov,0
561,42<x<54,non-US,x<8,75742<x<209813,Female,x<35,Other,Unmarried,Without-pay,0
562,62<x<67,US,10<x<12,75742<x<209813,Female,x<35,White,Unmarried,Private,0
563,31<x<36,US,x<8,x>209813,Male,x<35,Black,Own-child,State-gov,0
564,x<21,non-US,10<x<12,75742<x<209813,Male,x>65,Other,Other-relative,State-gov,0
565,31<x<36,non-US,12<x<14,x<37719,Male,50<x<65,Other,Not-in-family,Self-emp-not-inc,0
566,42<x<54,non-US,x>14,x>209813,Male,50<x<65,Black,Husband,Without-pay,1
567,x>67,non-US,x<8,75742<x<209813,Female,x<35,Amer-Indian-Eskimo,Husband,Private,0
568,36<x<42,non-US,8<x<9,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Husband,Never-worked,0
569,54<x<62,US,10<x<12,x>209813,Male,42<x<50,White,Not-in-family,Without-pay,1
570,31<x<36,US,x<8,75742<x<209813,Male,x>65,Black,Not-in-family,Without-pay,1
571,62<x<67,non-US,x<8,75742<x<209813,Male,x>65,Amer-Indian-Eskimo,Own-child,Without-pay,0
572,54<x<62,non-US,10<x<12,75742<x<209813,Female,x>65,Asian-Pac-Islander,Own-child,Federal-gov,0
573,54<x<62,US,x<8,75742<x<209813,Male,x>65,White,Not-in-family,Local-gov,1
574,42<x<54,non-US,x<8,x>209813,Male,x>65,Black,Husband,Federal-gov,0
575,24<x<25,US,x>14,x>209813,Female,x<35,Other,Not-in-family,Local-gov,0
576,54<x<62,US,x<8,37719<x<75742,Female,50<x<65,Amer-Indian-Eskimo,Own-child,Never-worked,0
577,x>67,non-US,12<x<14,x>209813,Female,x<35,Asian-Pac-Islander,Own-child,Self-emp-inc,0
578,x<21,non-US,x<8,75742<x<209813,Female,42<x<50,Other,Other-relative,State-gov,0
579,x<21,US,x>14,x>209813,Male,x>65,Other,Other-relative,Self-emp-inc,0
580,42<x<54,US,x<8,x>209813,Female,35<x<38,Black,Other-relative,Self-emp-inc,0
581,x<21,US,9<x<10,x>209813,Male,x>65,Asian-Pac-Islander,Other-relative,Never-worked,0
582,54<x<62,non-US,x>14,75742<x<209813,Female,50<x<65,Amer-Indian-Eskimo,Wife,State-gov,0
583,54<x<62,US,x>14,75742<x<209813,Male,42<x<50,White,Other-relative,State-gov,1
584,x>67,US,x<8,75742<x<209813,Male,x<35,Other,Not-in-family,Never-worked,0
585,x>67,US,x<8,x>209813,Female,35<x<38,White,Other-relative,Federal-gov,0
586,x>67,non-US,12<x<14,75742<x<209813,Female,x>65,Other,Own-child,Self-emp-inc,0
587,x>67,non-US,8<x<9,37719<x<75742,Female,x>65,Other,Unmarried,State-gov,0
588,36<x<42,US,x<8,75742<x<209813,Female,50<x<65,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
589,x>67,US,x<8,x>209813,Male,50<x<65,Black,Other-relative,Without-pay,0
590,25<x<28,US,x<8,75742<x<209813,Female,x>65,Other,Own-child,Federal-gov,0
591,28<x<31,US,12<x<14,x>209813,Male,42<x<50,Amer-Indian-Eskimo,Unmarried,Without-pay,0
592,42<x<54,US,x<8,x>209813,Male,x>65,Asian-Pac-Islander,Not-in-family,Self-emp-not-inc,0
593,x>67,US,x<8,x>209813,Male,50<x<65,Other,Not-in-family,Self-emp-inc,0
594,42<x<54,US,10<x<12,75742<x<209813,Male,x>65,White,Wife,State-gov,1
595,21<x<24,US,x<8,75742<x<209813,Female,42<x<50,Other,Own-child,Federal-gov,0
596,x>67,US,x<8,x>209813,Male,x<35,Amer-Indian-Eskimo,Wife,Self-emp-inc,0
597,24<x<25,US,10<x<12,x>209813,Female,x<35,Asian-Pac-Islander,Not-in-family,Private,0
598,36<x<42,non-US,10<x<12,75742<x<209813,Male,x>65,White,Other-relative,Never-worked,0
599,25<x<28,US,x<8,x<37719,Female,50<x<65,Amer-Indian-Eskimo,Husband,Self-emp-not-inc,0
600,28<x<31,US,x<8,x>209813,Female,50<x<65,Amer-Indian-Eskimo,Husband,Without-pay,0
601,54<x<62,US,x>14,75742<x<209813,Male,50<x<65,Amer-Indian-Eskimo,Unmarried,State-gov,0
602,21<x<24,US,x<8,37719<x<75742,Female,x>65,Asian-Pac-Islander,Unmarried,Self-emp-inc,0
603,x>67,US,12<x<14,x>209813,Male,x<35,Asian-Pac-Islander,Other-relative,State-gov,0
604,x>67,US,x<8,75742<x<209813,Female,x>65,Other,Own-child,Never-worked,0
605,36<x<42,US,x<8,37719<x<75742,Male,x<35,Other,Husband,Federal-gov,0
606,54<x<62,non-US,x<8,x>209813,Female,x>65,Other,Not-in-family,Without-pay,0
607,31<x<36,non-US,8<x<9,x>209813,Male,x>65,White,Wife,Local-gov,0
608,x>67,US,x>14,x>209813,Female,x<35,White,Unmarried,State-gov,0
609,31<x<36,US,10<x<12,75742<x<209813,Female,x>65,White,Husband,Never-worked,0
610,x>67,US,x<8,x>209813,Male,50<x<65,Other,Own-child,Local-gov,0
611,36<x<42,non-US,12<x<14,75742<x<209813,Male,x>65,White,Own-child,Never-worked,0
612,x<21,non-US,x>14,75742<x<209813,Male,x<35,Asian-Pac-Islander,Unmarried,Self-emp-inc,0
613,x<21,US,x<8,x>209813,Female,x>65,Black,Other-relative,Self-emp-inc,0
614,21<x<24,non-US,12<x<14,75742<x<209813,Female,x>65,Black,Other-relative,Self-emp-inc,0
615,25<x<28,non-US,8<x<9,75742<x<209813,Female,50<x<65,White,Own-child,Never-worked,0
616,x<21,non-US,12<x<14,75742<x<209813,Male,x>65,Other,Unmarried,Private,0
617,54<x<62,US,12<x<14,37719<x<75742,Female,42<x<50,Black,Not-in-family,State-gov,0
618,54<x<62,non-US,12<x<14,75742<x<209813,Female,x>65,Asian-Pac-Islander,Own-child,Local-gov,0
619,54<x<62,US,x<8,75742<x<209813,Male,42<x<50,Amer-Indian-Eskimo,Wife,State-gov,0
620,42<x<54,US,12<x<14,x>209813,Female,x>65,Asian-Pac-Islander,Wife,Local-gov,0
621,x>67,non-US,9<x<10,37719<x<75742,Male,x<35,Amer-Indian-Eskimo,Husband,Never-worked,0
622,x>67,non-US,x<8,37719<x<75742,Female,x>65,Amer-Indian-Eskimo,Not-in-family,Without-pay,0
623,36<x<42,non-US,x<8,x>209813,Male,x>65,Black,Other-relative,Self-emp-not-inc,0
624,x>67,non-US,10<x<12,x>209813,Male,50<x<65,Other,Own-child,Self-emp-not-inc,0
625,x>67,non-US,x<8,75742<x<209813,Male,35<x<38,Asian-Pac-Islander,Wife,Self-emp-inc,0
626,42<x<54,non-US,8<x<9,x>209813,Male,42<x<50,Other,Not-in-family,Federal-gov,0
627,54<x<62,non-US,8<x<9,x>209813,Female,42<x<50,Other,Unmarried,Self-emp-not-inc,0
628,25<x<28,non-US,x<8,75742<x<209813,Male,50<x<65,White,Husband,Federal-gov,0
629,54<x<62,non-US,9<x<10,x>209813,Female,50<x<65,Asian-Pac-Islander,Other-relative,State-gov,0
630,31<x<36,non-US,12<x<14,x>209813,Female,x>65,Amer-Indian-Eskimo,Husband,Local-gov,0
631,x>67,US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
632,36<x<42,non-US,x<8,75742<x<209813,Male,50<x<65,Asian-Pac-Islander,Unmarried,Self-emp-not-inc,0
633,x>67,US,x<8,75742<x<209813,Male,x>65,White,Other-relative,Self-emp-inc,0
