id,AnnouncementsView,Discussion,Relation,Semester,StageID,StudentAbsenceDays,VisITedResources,gender,raisedhands,class
551,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,M,x>55,1
552,21<x<66,x<9,Father,F,MiddleSchool,Above-7,12<x<37,F,23<x<55,1
553,x<10,10<x<70,Father,S,lowerlevel,Above-7,37<x<76,M,x>55,0
554,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
555,10<x<21,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,F,x>55,1
556,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x<12,F,23<x<55,0
557,10<x<21,10<x<70,Father,F,HighSchool,Above-7,37<x<76,F,9<x<23,0
558,x<10,10<x<70,Father,F,lowerlevel,Under-7,x>76,M,x>55,1
559,21<x<66,x>70,Mum,F,HighSchool,Above-7,12<x<37,M,x>55,1
560,10<x<21,10<x<70,Father,S,MiddleSchool,Above-7,x>76,M,23<x<55,1
561,10<x<21,10<x<70,Father,F,MiddleSchool,Under-7,x<12,F,9<x<23,1
562,x>66,10<x<70,Father,F,HighSchool,Under-7,x>76,M,23<x<55,1
563,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,37<x<76,F,x>55,1
564,x<10,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,9<x<23,1
565,21<x<66,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,M,x>55,1
566,21<x<66,10<x<70,Mum,F,HighSchool,Under-7,12<x<37,M,x>55,1
567,x>66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,M,x>55,1
568,x>66,9<x<10,Mum,S,HighSchool,Above-7,12<x<37,F,23<x<55,1
569,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,F,x>55,1
570,x>66,10<x<70,Father,F,lowerlevel,Under-7,x<12,M,9<x<23,1
571,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,12<x<37,M,x>55,1
572,21<x<66,10<x<70,Mum,F,lowerlevel,Above-7,12<x<37,M,x>55,1
573,x<10,x>70,Father,S,HighSchool,Under-7,12<x<37,M,x<9,0
574,x<10,10<x<70,Father,F,lowerlevel,Under-7,37<x<76,M,x>55,1
575,21<x<66,x<9,Father,F,lowerlevel,Above-7,37<x<76,F,x<9,1
576,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,F,x>55,1
577,10<x<21,9<x<10,Father,F,lowerlevel,Above-7,37<x<76,M,x>55,1
578,x>66,10<x<70,Father,S,lowerlevel,Under-7,x>76,F,x<9,1
579,21<x<66,x>70,Father,S,HighSchool,Under-7,37<x<76,M,9<x<23,1
580,x>66,10<x<70,Father,S,lowerlevel,Under-7,37<x<76,M,9<x<23,1
581,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,37<x<76,F,x>55,1
582,x>66,x<9,Mum,F,MiddleSchool,Under-7,37<x<76,M,9<x<23,1
583,x>66,10<x<70,Father,F,HighSchool,Under-7,x<12,M,23<x<55,1
584,21<x<66,x>70,Mum,F,lowerlevel,Under-7,x>76,M,x>55,1
585,x>66,10<x<70,Father,F,HighSchool,Under-7,12<x<37,M,x<9,1
586,x>66,x>70,Mum,S,HighSchool,Under-7,x<12,F,9<x<23,1
587,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x<12,F,23<x<55,0
588,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x<12,F,x>55,0
589,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,F,x>55,1
590,10<x<21,x>70,Father,S,HighSchool,Under-7,x>76,F,x>55,1
591,21<x<66,x<9,Mum,S,HighSchool,Under-7,x>76,F,x>55,1
592,21<x<66,10<x<70,Father,S,HighSchool,Above-7,x>76,F,x>55,1
593,x>66,x>70,Mum,F,HighSchool,Under-7,x>76,F,x>55,1
594,10<x<21,10<x<70,Mum,S,MiddleSchool,Above-7,12<x<37,F,9<x<23,0
595,21<x<66,x>70,Father,F,HighSchool,Under-7,12<x<37,M,x>55,1
596,x<10,10<x<70,Father,F,HighSchool,Under-7,12<x<37,F,9<x<23,1
597,x<10,x>70,Mum,S,lowerlevel,Above-7,12<x<37,M,x>55,0
598,10<x<21,x>70,Mum,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
599,21<x<66,10<x<70,Father,F,HighSchool,Above-7,x<12,F,9<x<23,0
600,x<10,10<x<70,Father,F,HighSchool,Above-7,x<12,F,x<9,0
601,21<x<66,x<9,Mum,F,HighSchool,Above-7,x<12,M,23<x<55,0
602,x>66,10<x<70,Mum,S,HighSchool,Above-7,x>76,M,x>55,1
603,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,12<x<37,F,x>55,1
604,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x<12,M,x>55,0
605,x<10,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,x>55,1
606,10<x<21,x>70,Mum,S,MiddleSchool,Above-7,12<x<37,M,23<x<55,0
607,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x>55,1
608,x<10,x<9,Father,F,HighSchool,Under-7,x<12,F,23<x<55,1
609,x>66,x>70,Father,S,HighSchool,Under-7,12<x<37,M,9<x<23,1
610,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,M,x>55,1
611,x>66,10<x<70,Mum,S,MiddleSchool,Under-7,12<x<37,F,23<x<55,1
612,x<10,x>70,Father,S,HighSchool,Under-7,37<x<76,M,x>55,1
613,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,M,9<x<23,1
614,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,M,x>55,1
615,21<x<66,x<9,Father,F,HighSchool,Under-7,x>76,F,9<x<23,1
616,21<x<66,10<x<70,Mum,F,lowerlevel,Under-7,x>76,M,x>55,1
617,x<10,10<x<70,Father,S,HighSchool,Under-7,x>76,F,23<x<55,1
618,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,37<x<76,F,x>55,1
619,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,F,x>55,1
620,10<x<21,10<x<70,Mum,F,MiddleSchool,Under-7,12<x<37,F,9<x<23,1
621,x>66,10<x<70,Mum,S,HighSchool,Under-7,x<12,M,9<x<23,1
622,x<10,10<x<70,Father,S,HighSchool,Under-7,37<x<76,F,x>55,1
623,x>66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,F,x<9,1
624,x>66,10<x<70,Father,F,HighSchool,Under-7,37<x<76,F,9<x<23,1
625,x<10,x<9,Mum,S,MiddleSchool,Under-7,37<x<76,M,23<x<55,1
626,21<x<66,x>70,Father,F,lowerlevel,Above-7,12<x<37,M,23<x<55,1
627,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,12<x<37,M,x>55,1
628,x>66,x<9,Mum,F,HighSchool,Above-7,12<x<37,M,x>55,1
629,21<x<66,x<9,Father,S,HighSchool,Above-7,12<x<37,M,9<x<23,0
630,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,x<12,M,x>55,0
631,x>66,10<x<70,Mum,F,MiddleSchool,Under-7,37<x<76,F,x>55,1
632,10<x<21,x>70,Mum,F,lowerlevel,Under-7,37<x<76,F,x<9,1
633,21<x<66,10<x<70,Father,F,lowerlevel,Under-7,12<x<37,F,x<9,1
634,x>66,x>70,Father,F,HighSchool,Above-7,12<x<37,M,23<x<55,1
635,21<x<66,x>70,Father,F,MiddleSchool,Under-7,37<x<76,M,23<x<55,1
636,21<x<66,x<9,Father,F,MiddleSchool,Above-7,x>76,M,x<9,1
637,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,37<x<76,M,9<x<23,1
638,x<10,x>70,Father,F,lowerlevel,Above-7,12<x<37,F,x>55,0
639,x>66,10<x<70,Father,F,lowerlevel,Under-7,12<x<37,F,x>55,1
640,x>66,x<9,Mum,S,HighSchool,Above-7,x>76,F,x<9,1
641,x>66,x>70,Mum,S,MiddleSchool,Under-7,x>76,F,x<9,1
642,21<x<66,x<9,Father,S,lowerlevel,Above-7,37<x<76,F,9<x<23,1
643,x>66,10<x<70,Mum,S,HighSchool,Above-7,x>76,M,9<x<23,1
644,21<x<66,10<x<70,Mum,F,lowerlevel,Under-7,x>76,F,x>55,1
645,x>66,10<x<70,Mum,S,HighSchool,Under-7,12<x<37,F,x>55,1
646,x>66,x>70,Mum,F,MiddleSchool,Under-7,12<x<37,F,x>55,1
647,21<x<66,10<x<70,Mum,F,HighSchool,Above-7,37<x<76,F,9<x<23,1
648,x<10,x<9,Mum,F,HighSchool,Under-7,x<12,F,x>55,1
649,x>66,x>70,Mum,F,MiddleSchool,Above-7,12<x<37,M,23<x<55,1
650,x<10,10<x<70,Mum,S,lowerlevel,Above-7,12<x<37,F,9<x<23,0
651,x>66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x>55,1
652,x<10,x>70,Mum,S,HighSchool,Under-7,37<x<76,M,x>55,1
653,x>66,10<x<70,Mum,S,HighSchool,Under-7,37<x<76,M,x<9,1
654,x>66,x>70,Father,F,lowerlevel,Above-7,12<x<37,M,23<x<55,1
655,x<10,x>70,Mum,F,HighSchool,Above-7,37<x<76,F,9<x<23,0
656,21<x<66,x>70,Father,F,HighSchool,Under-7,12<x<37,F,x>55,1
657,10<x<21,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,23<x<55,1
658,x<10,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,x>55,1
659,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,9<x<23,1
660,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,M,x<9,1
661,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,37<x<76,F,9<x<23,1
662,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,F,x>55,1
663,21<x<66,x>70,Father,S,HighSchool,Above-7,x<12,M,23<x<55,0
664,21<x<66,x>70,Father,S,MiddleSchool,Under-7,37<x<76,M,23<x<55,1
665,21<x<66,x<9,Father,S,HighSchool,Above-7,12<x<37,M,23<x<55,1
666,10<x<21,x<9,Mum,S,MiddleSchool,Under-7,12<x<37,F,9<x<23,1
667,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,F,x>55,1
668,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,x>76,F,x<9,1
669,10<x<21,x<9,Father,S,HighSchool,Above-7,x>76,F,x>55,1
670,x>66,10<x<70,Father,F,HighSchool,Under-7,x>76,M,23<x<55,1
671,x>66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,F,x<9,1
672,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x>76,M,23<x<55,1
673,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,x<12,M,9<x<23,0
674,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,12<x<37,F,x<9,0
675,x>66,10<x<70,Father,S,HighSchool,Above-7,x<12,F,x>55,0
676,21<x<66,x>70,Father,F,MiddleSchool,Under-7,x>76,F,x<9,1
677,10<x<21,x>70,Father,S,MiddleSchool,Above-7,x>76,F,x>55,1
678,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,x<12,F,23<x<55,0
679,10<x<21,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,F,x<9,1
680,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x<12,M,x>55,0
681,x>66,10<x<70,Father,F,MiddleSchool,Above-7,37<x<76,M,23<x<55,1
682,x>66,x>70,Mum,F,HighSchool,Above-7,37<x<76,M,x<9,1
683,21<x<66,10<x<70,Father,S,HighSchool,Above-7,12<x<37,M,x>55,1
684,21<x<66,x<9,Father,F,lowerlevel,Above-7,x<12,M,23<x<55,0
685,21<x<66,10<x<70,Mum,S,lowerlevel,Above-7,12<x<37,F,23<x<55,1
686,21<x<66,x<9,Father,S,lowerlevel,Above-7,37<x<76,M,9<x<23,1
687,x<10,10<x<70,Father,F,HighSchool,Under-7,x>76,F,23<x<55,1
688,x<10,x<9,Father,F,lowerlevel,Under-7,x<12,M,x<9,0
689,21<x<66,x>70,Father,S,HighSchool,Under-7,x>76,M,x>55,1
690,10<x<21,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,F,9<x<23,0
691,x>66,10<x<70,Father,F,HighSchool,Under-7,12<x<37,M,x>55,1
692,x>66,10<x<70,Mum,F,HighSchool,Under-7,x<12,F,x>55,1
693,x>66,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,F,x<9,1
694,x>66,x<9,Mum,S,HighSchool,Above-7,x<12,M,x>55,0
695,21<x<66,x>70,Father,S,HighSchool,Under-7,37<x<76,M,x>55,1
696,21<x<66,10<x<70,Father,S,HighSchool,Under-7,12<x<37,M,x<9,1
697,10<x<21,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,x>55,1
698,x<10,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,M,9<x<23,1
699,10<x<21,x>70,Mum,S,lowerlevel,Above-7,37<x<76,M,x>55,1
700,x<10,10<x<70,Mum,F,MiddleSchool,Above-7,37<x<76,F,x<9,0
701,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>55,1
702,21<x<66,x<9,Mum,S,MiddleSchool,Under-7,x<12,M,x<9,1
703,21<x<66,x<9,Mum,S,MiddleSchool,Under-7,x<12,M,x<9,1
704,x>66,10<x<70,Father,S,HighSchool,Above-7,37<x<76,M,x>55,1
705,x>66,10<x<70,Father,S,MiddleSchool,Under-7,12<x<37,M,x>55,1
706,x>66,10<x<70,Father,F,lowerlevel,Under-7,37<x<76,F,9<x<23,1
707,21<x<66,x>70,Mum,F,MiddleSchool,Under-7,12<x<37,F,x>55,1
708,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,37<x<76,F,23<x<55,1
709,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x<12,M,x>55,1
710,x<10,10<x<70,Father,F,HighSchool,Under-7,x<12,M,x>55,1
711,21<x<66,x>70,Mum,S,MiddleSchool,Under-7,37<x<76,F,x>55,1
712,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,M,x<9,1
713,21<x<66,10<x<70,Mum,S,HighSchool,Under-7,37<x<76,F,9<x<23,1
714,x>66,10<x<70,Mum,F,HighSchool,Under-7,x<12,F,x>55,1
715,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,37<x<76,F,x<9,1
716,10<x<21,x>70,Father,S,MiddleSchool,Under-7,37<x<76,F,x<9,1
717,21<x<66,x>70,Mum,S,lowerlevel,Above-7,x>76,M,x>55,1
718,x>66,x<9,Mum,F,lowerlevel,Under-7,37<x<76,M,9<x<23,1
719,x>66,9<x<10,Father,F,MiddleSchool,Above-7,12<x<37,F,x>55,1
720,21<x<66,x>70,Mum,F,MiddleSchool,Above-7,x>76,F,23<x<55,1
721,x>66,x>70,Mum,F,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
722,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,12<x<37,F,x>55,1
723,21<x<66,10<x<70,Father,F,HighSchool,Under-7,37<x<76,F,x>55,1
724,x>66,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,23<x<55,1
725,x>66,10<x<70,Mum,F,HighSchool,Above-7,37<x<76,F,9<x<23,1
726,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,F,x<9,1
727,21<x<66,10<x<70,Mum,S,lowerlevel,Under-7,x>76,F,x>55,1
728,10<x<21,10<x<70,Father,S,HighSchool,Above-7,12<x<37,M,9<x<23,0
729,x<10,x>70,Father,F,lowerlevel,Under-7,37<x<76,M,x>55,1
730,21<x<66,10<x<70,Father,F,HighSchool,Under-7,x>76,F,x>55,1
731,x<10,10<x<70,Father,S,HighSchool,Under-7,37<x<76,F,23<x<55,1
732,21<x<66,10<x<70,Mum,S,HighSchool,Above-7,12<x<37,M,9<x<23,0
733,x>66,x>70,Father,S,HighSchool,Above-7,37<x<76,F,x>55,1
734,21<x<66,10<x<70,Mum,F,lowerlevel,Under-7,x>76,F,x>55,1
735,x<10,10<x<70,Father,S,HighSchool,Above-7,37<x<76,M,x>55,0
736,21<x<66,10<x<70,Mum,F,HighSchool,Under-7,37<x<76,M,x>55,1
737,x>66,10<x<70,Father,S,HighSchool,Under-7,37<x<76,F,x>55,1
738,21<x<66,x<9,Mum,S,MiddleSchool,Under-7,12<x<37,M,x>55,1
739,10<x<21,10<x<70,Father,F,HighSchool,Under-7,37<x<76,M,23<x<55,1
740,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,F,9<x<23,1
741,10<x<21,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,x>55,1
742,10<x<21,10<x<70,Mum,S,HighSchool,Under-7,x>76,F,23<x<55,1
743,21<x<66,10<x<70,Father,F,lowerlevel,Under-7,12<x<37,M,x<9,1
744,x>66,10<x<70,Father,F,lowerlevel,Above-7,x>76,F,x<9,1
745,x>66,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,F,23<x<55,1
746,x>66,10<x<70,Mum,S,MiddleSchool,Above-7,12<x<37,F,23<x<55,1
747,10<x<21,x>70,Father,F,HighSchool,Under-7,x<12,F,x>55,1
748,21<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x<12,F,x>55,0
749,x>66,10<x<70,Father,F,HighSchool,Under-7,37<x<76,M,x>55,1
750,x>66,10<x<70,Father,F,MiddleSchool,Under-7,x<12,M,23<x<55,1
751,10<x<21,x>70,Mum,F,lowerlevel,Above-7,12<x<37,M,x>55,0
752,x>66,x>70,Father,S,HighSchool,Above-7,37<x<76,M,23<x<55,1
753,x<10,10<x<70,Father,S,MiddleSchool,Above-7,12<x<37,F,9<x<23,0
754,10<x<21,x>70,Mum,F,MiddleSchool,Above-7,12<x<37,F,x>55,0
755,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,F,x<9,1
756,21<x<66,x<9,Father,F,HighSchool,Above-7,37<x<76,M,x>55,1
757,21<x<66,x<9,Father,S,HighSchool,Under-7,x<12,F,x>55,1
758,21<x<66,x>70,Mum,F,HighSchool,Above-7,37<x<76,F,x>55,1
759,21<x<66,x<9,Mum,S,HighSchool,Under-7,12<x<37,F,9<x<23,1
760,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,x>55,1
761,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,37<x<76,F,23<x<55,1
762,10<x<21,x>70,Father,F,lowerlevel,Under-7,37<x<76,M,9<x<23,1
763,21<x<66,x>70,Father,S,MiddleSchool,Above-7,12<x<37,M,x<9,0
764,x>66,x>70,Mum,F,lowerlevel,Above-7,x>76,M,x>55,1
765,x>66,10<x<70,Father,F,HighSchool,Above-7,12<x<37,M,x>55,1
766,x>66,10<x<70,Father,F,HighSchool,Under-7,x>76,F,23<x<55,1
767,x>66,x>70,Father,F,HighSchool,Above-7,x<12,F,x>55,0
768,x>66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,9<x<23,1
769,x<10,10<x<70,Mum,S,lowerlevel,Above-7,37<x<76,M,x>55,0
770,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,x>76,F,x>55,1
771,x>66,10<x<70,Mum,F,HighSchool,Above-7,x<12,F,x>55,0
772,21<x<66,x<9,Mum,S,HighSchool,Above-7,37<x<76,M,23<x<55,1
773,21<x<66,10<x<70,Mum,F,MiddleSchool,Above-7,37<x<76,M,23<x<55,1
774,10<x<21,x>70,Mum,F,lowerlevel,Under-7,37<x<76,M,x<9,1
775,10<x<21,x>70,Mum,F,MiddleSchool,Above-7,12<x<37,F,23<x<55,0
776,x>66,10<x<70,Father,F,HighSchool,Above-7,x>76,M,x<9,1
777,x<10,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,M,23<x<55,1
778,21<x<66,x<9,Father,S,MiddleSchool,Under-7,x>76,M,23<x<55,1
779,21<x<66,x>70,Mum,S,HighSchool,Above-7,12<x<37,M,23<x<55,1
780,x<10,x<9,Father,F,lowerlevel,Above-7,x<12,F,9<x<23,0
781,10<x<21,x>70,Mum,S,lowerlevel,Under-7,12<x<37,F,x>55,1
782,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x<12,M,23<x<55,0
783,x>66,x>70,Father,F,HighSchool,Under-7,12<x<37,M,23<x<55,1
784,21<x<66,x<9,Father,F,HighSchool,Under-7,x>76,F,x>55,1
785,x<10,10<x<70,Father,S,HighSchool,Under-7,x<12,M,23<x<55,1
786,x>66,x>70,Father,S,HighSchool,Above-7,12<x<37,F,9<x<23,0
787,21<x<66,10<x<70,Father,S,MiddleSchool,Above-7,12<x<37,F,23<x<55,1
788,x>66,x>70,Mum,S,MiddleSchool,Above-7,37<x<76,M,23<x<55,1
789,10<x<21,x>70,Father,F,MiddleSchool,Above-7,x>76,M,x>55,1
790,10<x<21,10<x<70,Mum,F,MiddleSchool,Under-7,37<x<76,F,x<9,1
791,x>66,10<x<70,Father,F,MiddleSchool,Under-7,37<x<76,M,x>55,1
792,x>66,10<x<70,Mum,F,HighSchool,Under-7,x<12,M,x>55,1
793,10<x<21,10<x<70,Father,F,HighSchool,Above-7,12<x<37,F,x>55,0
794,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,12<x<37,F,9<x<23,0
795,21<x<66,x>70,Father,F,lowerlevel,Under-7,12<x<37,M,23<x<55,1
796,21<x<66,x<9,Father,F,lowerlevel,Above-7,x>76,M,9<x<23,1
797,x>66,x>70,Mum,F,HighSchool,Above-7,x>76,F,9<x<23,1
798,x<10,x>70,Mum,S,MiddleSchool,Above-7,x>76,F,23<x<55,1
799,x>66,x<9,Mum,F,HighSchool,Under-7,37<x<76,M,x>55,1
800,10<x<21,x>70,Father,S,MiddleSchool,Under-7,x>76,M,23<x<55,1
801,x>66,x>70,Mum,F,lowerlevel,Under-7,12<x<37,M,x>55,1
802,x>66,10<x<70,Father,F,lowerlevel,Under-7,37<x<76,M,x>55,1
803,21<x<66,10<x<70,Mum,F,HighSchool,Under-7,x>76,M,x>55,1
804,x>66,x>70,Father,F,lowerlevel,Under-7,12<x<37,F,23<x<55,1
805,21<x<66,x<9,Father,F,HighSchool,Under-7,12<x<37,F,x>55,1
806,21<x<66,10<x<70,Mum,F,HighSchool,Above-7,x>76,M,x>55,1
807,21<x<66,x>70,Father,S,HighSchool,Above-7,12<x<37,M,x>55,1
808,10<x<21,x>70,Father,F,lowerlevel,Above-7,12<x<37,F,x>55,0
809,x>66,x>70,Mum,S,HighSchool,Above-7,37<x<76,F,9<x<23,1
810,21<x<66,x>70,Father,S,MiddleSchool,Above-7,12<x<37,M,x>55,1
811,21<x<66,10<x<70,Mum,S,HighSchool,Under-7,12<x<37,F,x<9,1
812,21<x<66,10<x<70,Father,S,lowerlevel,Above-7,x<12,M,x>55,0
813,21<x<66,x<9,Mum,F,MiddleSchool,Under-7,37<x<76,F,23<x<55,1
814,10<x<21,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,F,x>55,1
815,x>66,x>70,Mum,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
816,21<x<66,x>70,Mum,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
817,x>66,10<x<70,Mum,F,MiddleSchool,Above-7,37<x<76,F,x>55,1
818,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,37<x<76,M,x<9,1
819,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,F,x>55,1
820,21<x<66,x>70,Father,F,lowerlevel,Above-7,37<x<76,F,x>55,1
821,x>66,x>70,Mum,F,HighSchool,Under-7,37<x<76,M,x>55,1
822,x<10,x>70,Father,F,HighSchool,Above-7,12<x<37,F,23<x<55,0
823,21<x<66,x<9,Father,S,MiddleSchool,Above-7,37<x<76,F,x>55,1
824,21<x<66,x>70,Father,S,HighSchool,Above-7,x<12,M,23<x<55,0
825,x>66,10<x<70,Father,F,MiddleSchool,Under-7,x>76,M,x>55,1
826,x>66,10<x<70,Father,S,lowerlevel,Above-7,37<x<76,F,x>55,1
827,21<x<66,10<x<70,Mum,S,MiddleSchool,Above-7,37<x<76,M,x>55,1
828,21<x<66,10<x<70,Mum,F,MiddleSchool,Under-7,x>76,M,x>55,1
829,21<x<66,x>70,Father,F,HighSchool,Under-7,37<x<76,M,x>55,1
830,x>66,10<x<70,Father,F,HighSchool,Above-7,12<x<37,M,23<x<55,1
831,21<x<66,10<x<70,Father,S,lowerlevel,Under-7,12<x<37,M,x>55,1
832,10<x<21,10<x<70,Father,S,MiddleSchool,Under-7,37<x<76,F,9<x<23,1
833,21<x<66,10<x<70,Mum,F,lowerlevel,Above-7,x>76,F,23<x<55,1
834,x<10,10<x<70,Father,F,HighSchool,Under-7,x>76,M,x>55,1
835,x<10,10<x<70,Father,F,MiddleSchool,Above-7,x<12,M,x<9,0
836,x>66,10<x<70,Father,S,lowerlevel,Above-7,37<x<76,M,x>55,1
837,x>66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,F,x<9,1
838,10<x<21,10<x<70,Mum,F,lowerlevel,Under-7,37<x<76,M,x>55,1
839,x<10,x>70,Mum,F,MiddleSchool,Under-7,37<x<76,M,x>55,1
840,21<x<66,x<9,Father,F,HighSchool,Under-7,x>76,F,x>55,1
841,x>66,10<x<70,Father,S,MiddleSchool,Above-7,x>76,F,x>55,1
842,x>66,10<x<70,Father,S,lowerlevel,Above-7,12<x<37,F,9<x<23,0
843,21<x<66,10<x<70,Father,F,lowerlevel,Above-7,37<x<76,M,9<x<23,1
844,10<x<21,10<x<70,Father,F,MiddleSchool,Under-7,37<x<76,M,x>55,1
845,10<x<21,10<x<70,Father,F,HighSchool,Under-7,37<x<76,M,x<9,1
846,x>66,x<9,Father,F,HighSchool,Under-7,x<12,M,x>55,1
847,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,F,x<9,1
848,21<x<66,x>70,Father,F,lowerlevel,Above-7,37<x<76,F,x>55,1
849,x>66,x<9,Mum,F,lowerlevel,Above-7,37<x<76,M,23<x<55,1
850,21<x<66,10<x<70,Mum,S,MiddleSchool,Under-7,x<12,M,x>55,1
851,x>66,x>70,Father,F,lowerlevel,Under-7,12<x<37,M,x<9,1
852,x<10,10<x<70,Mum,S,MiddleSchool,Under-7,37<x<76,M,23<x<55,1
853,10<x<21,x<9,Father,S,MiddleSchool,Under-7,x>76,M,x>55,1
854,x>66,10<x<70,Father,F,MiddleSchool,Above-7,12<x<37,M,9<x<23,0
855,21<x<66,10<x<70,Father,F,HighSchool,Under-7,12<x<37,M,23<x<55,1
856,10<x<21,10<x<70,Mum,S,lowerlevel,Above-7,37<x<76,M,x<9,0
857,x<10,10<x<70,Mum,S,MiddleSchool,Above-7,x>76,F,23<x<55,1
858,21<x<66,10<x<70,Father,S,MiddleSchool,Under-7,x>76,F,x>55,1
859,10<x<21,9<x<10,Father,S,HighSchool,Above-7,37<x<76,M,x>55,1
860,21<x<66,10<x<70,Father,F,MiddleSchool,Above-7,12<x<37,F,9<x<23,0
861,x>66,x>70,Mum,F,HighSchool,Under-7,37<x<76,F,23<x<55,1
862,21<x<66,x>70,Father,F,HighSchool,Under-7,37<x<76,M,x<9,1
863,x<10,x>70,Mum,S,HighSchool,Above-7,x<12,M,x>55,0
864,21<x<66,x>70,Father,F,HighSchool,Under-7,37<x<76,F,23<x<55,1
865,10<x<21,10<x<70,Father,S,lowerlevel,Under-7,x<12,M,x>55,1
866,x<10,x>70,Father,S,lowerlevel,Under-7,x<12,M,x>55,1
867,21<x<66,x>70,Father,S,lowerlevel,Under-7,x>76,F,x>55,1
868,21<x<66,x>70,Father,F,HighSchool,Above-7,x>76,M,x>55,1
