workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Private, 12th, Husband, White, Male, Canada,35<x<53,274186<x<527198,8<x<12,1<x<25,1
 State_gov, Assoc_voc, Wife, Black, Male, United_States,35<x<53,21174<x<274186,x<1,x>74,1
 Federal_gov, 11th, Own_child, Other, Male, England,35<x<53,274186<x<527198,x>12,1<x<25,1
 Self_emp_not_inc, Some_college, Not_in_family, Asian_Pac_Islander, Male, Mexico,x>71,21174<x<274186,x<1,x>74,1
 Private, Assoc_acdm, Other_relative, Asian_Pac_Islander, Female, China,17<x<35,21174<x<274186,4<x<8,x>74,1
 State_gov, 7th_8th, Own_child, Asian_Pac_Islander, Male, Canada,x>71,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 9th, Not_in_family, Amer_Indian_Eskimo, Male, Jamaica,17<x<35,274186<x<527198,1<x<4,25<x<50,1
 Private, Bachelors, Husband, Asian_Pac_Islander, Female, United_States,53<x<71,21174<x<274186,8<x<12,25<x<50,0
 State_gov, Prof_school, Other_relative, Other, Female, Haiti,35<x<53,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, 5th_6th, Unmarried, Other, Female, Mexico,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 Self_emp_not_inc, 5th_6th, Not_in_family, Asian_Pac_Islander, Female, El_Salvador,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Assoc_voc, Unmarried, Black, Male, Dominican_Republic,17<x<35,21174<x<274186,8<x<12,50<x<74,1
 State_gov, Bachelors, Unmarried, Amer_Indian_Eskimo, Male, El_Salvador,53<x<71,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Some_college, Other_relative, White, Female, South,53<x<71,274186<x<527198,8<x<12,50<x<74,1
 Self_emp_inc, Assoc_acdm, Own_child, Other, Male, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Local_gov, 11th, Not_in_family, Black, Female, Dominican_Republic,17<x<35,21174<x<274186,x<1,25<x<50,1
 Federal_gov, HS_grad, Other_relative, Black, Female, Mexico,x>71,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, 10th, Husband, Asian_Pac_Islander, Female, Yugoslavia,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, 9th, Husband, Other, Female, El_Salvador,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_not_inc, 7th_8th, Unmarried, Amer_Indian_Eskimo, Female, Ecuador,x>71,21174<x<274186,8<x<12,50<x<74,1
 Self_emp_inc, 10th, Own_child, Black, Female, Laos,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 Private, Bachelors, Other_relative, Other, Female, Poland,35<x<53,274186<x<527198,4<x<8,x>74,1
 Self_emp_inc, Some_college, Own_child, Asian_Pac_Islander, Female, United_States,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 State_gov, 10th, Husband, Black, Male, United_States,x>71,274186<x<527198,x>12,25<x<50,1
 Federal_gov, Preschool, Unmarried, White, Male, Cambodia,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_not_inc, HS_grad, Unmarried, Asian_Pac_Islander, Female, India,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Private, 7th_8th, Husband, Other, Male, Jamaica,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Preschool, Unmarried, Other, Female, Thailand,17<x<35,21174<x<274186,x>12,1<x<25,1
 Federal_gov, 9th, Unmarried, White, Female, South,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 11th, Own_child, Other, Female, France,17<x<35,21174<x<274186,8<x<12,x>74,1
 Self_emp_inc, 7th_8th, Unmarried, White, Female, Ecuador,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Bachelors, Own_child, Amer_Indian_Eskimo, Female, El_Salvador,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Assoc_acdm, Husband, Amer_Indian_Eskimo, Male, France,35<x<53,21174<x<274186,1<x<4,x<1,1
 State_gov, 11th, Own_child, Other, Female, Cuba,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 State_gov, 9th, Own_child, Black, Male, Portugal,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, Bachelors, Wife, Amer_Indian_Eskimo, Female, Canada,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Doctorate, Other_relative, Other, Male, Poland,53<x<71,21174<x<274186,x>12,25<x<50,0
 Private, 7th_8th, Other_relative, Amer_Indian_Eskimo, Male, Columbia,x>71,21174<x<274186,x>12,25<x<50,1
 Local_gov, Doctorate, Own_child, Black, Male, Guatemala,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Some_college, Own_child, Black, Female, El_Salvador,17<x<35,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_inc, HS_grad, Husband, Amer_Indian_Eskimo, Female, Cambodia,35<x<53,274186<x<527198,x>12,50<x<74,0
 Self_emp_inc, 1st_4th, Not_in_family, Black, Male, Yugoslavia,17<x<35,21174<x<274186,x>12,50<x<74,1
 Self_emp_inc, 12th, Husband, White, Female, Haiti,53<x<71,527198<x<780210,8<x<12,1<x<25,1
 Self_emp_not_inc, 12th, Husband, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,8<x<12,x>74,1
 Local_gov, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Female, Cuba,53<x<71,21174<x<274186,x>12,25<x<50,1
 State_gov, 10th, Wife, Amer_Indian_Eskimo, Male, Taiwan,35<x<53,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Not_in_family, Black, Female, Iran,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Private, Preschool, Unmarried, Black, Male, Yugoslavia,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Prof_school, Other_relative, Amer_Indian_Eskimo, Female, Jamaica,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Federal_gov, HS_grad, Own_child, Black, Male, Philippines,17<x<35,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, Assoc_acdm, Wife, Black, Female, Ecuador,x>71,274186<x<527198,4<x<8,25<x<50,1
 State_gov, 12th, Own_child, Amer_Indian_Eskimo, Male, South,35<x<53,274186<x<527198,8<x<12,50<x<74,1
 Private, Doctorate, Unmarried, White, Female, Cuba,17<x<35,21174<x<274186,x>12,25<x<50,1
 Federal_gov, Preschool, Not_in_family, Black, Male, Japan,53<x<71,21174<x<274186,x>12,25<x<50,1
 Federal_gov, HS_grad, Unmarried, Asian_Pac_Islander, Female, Haiti,x<17,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 1st_4th, Husband, Black, Male, Cuba,53<x<71,274186<x<527198,x>12,50<x<74,0
 Self_emp_inc, 7th_8th, Not_in_family, Other, Female, South,17<x<35,21174<x<274186,4<x<8,x>74,1
 Local_gov, Assoc_acdm, Unmarried, Amer_Indian_Eskimo, Female, Cuba,53<x<71,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 10th, Own_child, Asian_Pac_Islander, Male, Germany,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Self_emp_not_inc, Some_college, Own_child, Asian_Pac_Islander, Male, Ecuador,53<x<71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, Assoc_acdm, Other_relative, Other, Female, Mexico,17<x<35,21174<x<274186,4<x<8,x>74,1
 State_gov, 5th_6th, Not_in_family, Other, Female, Germany,x>71,274186<x<527198,1<x<4,25<x<50,1
 State_gov, 7th_8th, Other_relative, Asian_Pac_Islander, Female, Columbia,17<x<35,21174<x<274186,1<x<4,x<1,1
 Local_gov, 7th_8th, Other_relative, Other, Female, Taiwan,17<x<35,274186<x<527198,1<x<4,50<x<74,1
 Federal_gov, 10th, Not_in_family, Amer_Indian_Eskimo, Male, Taiwan,x>71,21174<x<274186,x>12,1<x<25,1
 State_gov, Preschool, Not_in_family, Amer_Indian_Eskimo, Male, South,53<x<71,527198<x<780210,8<x<12,1<x<25,1
 Private, Bachelors, Husband, Amer_Indian_Eskimo, Female, Poland,35<x<53,21174<x<274186,4<x<8,50<x<74,0
 Local_gov, Preschool, Other_relative, White, Female, Dominican_Republic,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Private, 12th, Husband, Black, Female, Laos,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 1st_4th, Husband, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, 10th, Husband, Black, Male, Dominican_Republic,35<x<53,21174<x<274186,x>12,1<x<25,1
 Private, 12th, Own_child, Other, Female, Yugoslavia,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Bachelors, Not_in_family, Other, Female, Dominican_Republic,53<x<71,21174<x<274186,x>12,50<x<74,1
 Local_gov, 12th, Wife, White, Female, Mexico,35<x<53,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 12th, Unmarried, Amer_Indian_Eskimo, Male, Puerto_Rico,35<x<53,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, 1st_4th, Unmarried, Amer_Indian_Eskimo, Male, Laos,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, HS_grad, Other_relative, Other, Male, Japan,17<x<35,21174<x<274186,8<x<12,1<x<25,1
 Local_gov, Assoc_voc, Not_in_family, Asian_Pac_Islander, Male, Puerto_Rico,53<x<71,21174<x<274186,x>12,1<x<25,1
 State_gov, 1st_4th, Other_relative, Asian_Pac_Islander, Female, Philippines,35<x<53,21174<x<274186,4<x<8,1<x<25,1
