,antecedent,pd,cls,conf_pd,conf_pnd,risk_dif,elift,sup_pd,sup_pnd
26,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'race= White']",sex= Female,class=1,0.9166666666666666,0.9523809523809523,-0.0357142857142857,0.9625,11.0,20.0
668,"['age=53<x<71', 'education_num=x>12', 'workcla= Private']",sex= Female,class=1,0.75,0.7857142857142857,-0.0357142857142857,0.9545454545454546,9.0,11.0
1738,"['hours_per_week=25<x<50', 'age=17<x<35', 'race= Amer_Indian_Eskimo']",sex= Female,class=1,0.9166666666666666,0.9523809523809523,-0.0357142857142857,0.9625,11.0,20.0
75,"['hours_per_week=25<x<50', 'workcla= Local_gov', 'education_num=1<x<4']",sex= Female,class=1,0.9166666666666666,0.9523809523809523,-0.0357142857142857,0.9625,11.0,20.0
185,"['age=53<x<71', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.7142857142857143,0.75,-0.0357142857142857,0.9523809523809524,5.0,6.0
4,"['hours_per_week=1<x<25', 'age=35<x<53', 'race= White']",sex= Female,class=1,0.9285714285714286,0.9629629629629629,-0.034391534391534306,0.9642857142857144,13.0,26.0
346,"['hours_per_week=1<x<25', 'education_num=4<x<8', 'age=x>71']",sex= Female,class=1,0.8888888888888888,0.9230769230769231,-0.03418803418803429,0.9629629629629629,8.0,12.0
207,"['age=17<x<35', 'education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8888888888888888,0.9230769230769231,-0.03418803418803429,0.9629629629629629,8.0,12.0
2065,"['education_num=4<x<8', 'education= Assoc_acdm']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,14.0,20.0
276,"['age=35<x<53', 'fnlwgt=274186<x<527198', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,7.0,10.0
1186,"['hours_per_week=25<x<50', 'race= White', 'relationship= Own_child']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,7.0,10.0
1139,"['hours_per_week=25<x<50', 'workcla= Private', 'relationship= Own_child']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,7.0,10.0
659,"['education_num=8<x<12', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,7.0,10.0
1777,"['workcla= Self_emp_not_inc', 'education= Assoc_voc']",sex= Female,class=1,0.875,0.9090909090909091,-0.03409090909090906,0.9625,7.0,10.0
631,"['hours_per_week=25<x<50', 'workcla= Private']",sex= Female,class=1,0.8918918918918919,0.9253731343283582,-0.03348124243646633,0.9638186573670444,33.0,62.0
225,"['hours_per_week=25<x<50', 'age=17<x<35', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9166666666666666,0.95,-0.033333333333333326,0.9649122807017544,11.0,19.0
741,"['race= Black', 'relationship= Wife']",sex= Female,class=1,0.9,0.9333333333333333,-0.033333333333333326,0.9642857142857143,9.0,28.0
1706,['native_country= Canada'],sex= Female,class=1,0.9285714285714286,0.9615384615384616,-0.03296703296703296,0.9657142857142857,13.0,25.0
1932,"['education_num=x>12', 'education= 11th']",sex= Female,class=1,0.9090909090909091,0.9411764705882353,-0.03208556149732622,0.9659090909090909,10.0,16.0
662,"['hours_per_week=25<x<50', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
1612,"['age=35<x<53', 'race= White', 'workcla= Self_emp_inc']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
2057,"['hours_per_week=25<x<50', 'race= Amer_Indian_Eskimo', 'education= Assoc_acdm']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
1933,"['age=17<x<35', 'education_num=x>12', 'education= 11th']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
1807,"['hours_per_week=25<x<50', 'workcla= Self_emp_not_inc', 'education_num=x<1']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
1038,"['education_num=8<x<12', 'education= Bachelors']",sex= Female,class=1,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.9642857142857143,6.0,8.0
1120,"['education_num=x>12', 'relationship= Own_child']",sex= Female,class=1,0.8333333333333334,0.8648648648648649,-0.03153153153153154,0.9635416666666666,15.0,32.0
343,"['relationship= Own_child', 'age=x>71']",sex= Female,class=1,0.9230769230769231,0.9545454545454546,-0.03146853146853146,0.967032967032967,12.0,21.0
630,['workcla= Private'],sex= Female,class=1,0.9125,0.94375,-0.03125,0.9668874172185431,73.0,151.0
1184,"['race= White', 'relationship= Own_child']",sex= Female,class=1,0.8947368421052632,0.9259259259259259,-0.031189083820662766,0.9663157894736842,17.0,25.0
936,"['age=17<x<35', 'education_num=x>12']",sex= Female,class=1,0.8333333333333334,0.864406779661017,-0.031073446327683607,0.9640522875816994,25.0,51.0
65,"['age=35<x<53', 'education_num=1<x<4']",sex= Female,class=1,0.95,0.9807692307692307,-0.03076923076923077,0.9686274509803922,19.0,51.0
19,"['hours_per_week=25<x<50', 'age=53<x<71', 'race= White']",sex= Female,class=1,0.7692307692307693,0.8,-0.03076923076923077,0.9615384615384616,10.0,16.0
1393,"['hours_per_week=25<x<50', 'race= White', 'relationship= Husband']",sex= Female,class=1,0.6363636363636364,0.6666666666666666,-0.030303030303030276,0.9545454545454546,7.0,12.0
644,"['age=53<x<71', 'workcla= Private']",sex= Female,class=1,0.8709677419354839,0.9,-0.029032258064516148,0.967741935483871,27.0,45.0
1339,"['age=53<x<71', 'education_num=8<x<12', 'relationship= Husband']",sex= Female,class=1,0.8461538461538461,0.875,-0.028846153846153855,0.967032967032967,11.0,14.0
674,"['age=53<x<71', 'fnlwgt=274186<x<527198', 'workcla= Private']",sex= Female,class=1,0.8888888888888888,0.9166666666666666,-0.02777777777777779,0.9696969696969697,8.0,11.0
1859,"['age=53<x<71', 'native_country= Philippines']",sex= Female,class=1,0.8888888888888888,0.9166666666666666,-0.02777777777777779,0.9696969696969697,8.0,11.0
763,"['hours_per_week=25<x<50', 'race= Amer_Indian_Eskimo', 'relationship= Wife']",sex= Female,class=1,0.8888888888888888,0.9166666666666666,-0.02777777777777779,0.9696969696969697,8.0,11.0
755,"['education_num=x>12', 'workcla= Self_emp_not_inc', 'relationship= Wife']",sex= Female,class=1,0.75,0.7777777777777778,-0.02777777777777779,0.9642857142857143,6.0,7.0
183,"['hours_per_week=25<x<50', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8888888888888888,0.9166666666666666,-0.02777777777777779,0.9696969696969697,8.0,11.0
306,"['workcla= Self_emp_not_inc', 'age=x>71']",sex= Female,class=1,0.8571428571428571,0.8846153846153846,-0.027472527472527486,0.9689440993788819,12.0,23.0
1843,"['race= White', 'education= 12th']",sex= Female,class=1,0.9230769230769231,0.95,-0.026923076923076827,0.9716599190283401,12.0,19.0
2007,['native_country= Haiti'],sex= Female,class=1,0.9375,0.9642857142857143,-0.0267857142857143,0.9722222222222222,15.0,27.0
1876,['education= 1st_4th'],sex= Female,class=1,0.875,0.9016393442622951,-0.026639344262295084,0.9704545454545455,28.0,55.0
1682,"['age=35<x<53', 'education_num=4<x<8']",sex= Female,class=1,0.8928571428571429,0.9193548387096774,-0.026497695852534475,0.9711779448621555,25.0,57.0
589,['education= Prof_school'],sex= Female,class=1,0.88,0.9056603773584906,-0.025660377358490583,0.9716666666666667,22.0,48.0
372,"['hours_per_week=1<x<25', 'education= Doctorate']",sex= Female,class=1,0.9444444444444444,0.9696969696969697,-0.025252525252525304,0.9739583333333333,17.0,32.0
566,"['hours_per_week=1<x<25', 'race= Black', 'fnlwgt=274186<x<527198']",sex= Female,class=1,0.8571428571428571,0.8823529411764706,-0.025210084033613467,0.9714285714285714,6.0,15.0
186,"['age=35<x<53', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.875,0.9,-0.025000000000000022,0.9722222222222222,7.0,9.0
211,"['age=35<x<53', 'education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.875,0.9,-0.025000000000000022,0.9722222222222222,7.0,9.0
2076,"['workcla= State_gov', 'education= Assoc_acdm']",sex= Female,class=1,0.9166666666666666,0.9411764705882353,-0.02450980392156865,0.9739583333333333,11.0,16.0
744,"['age=17<x<35', 'relationship= Wife']",sex= Female,class=1,0.9166666666666666,0.9411764705882353,-0.02450980392156865,0.9739583333333333,11.0,32.0
209,"['hours_per_week=1<x<25', 'education_num=x>12', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9230769230769231,0.9473684210526315,-0.024291497975708398,0.9743589743589745,12.0,18.0
187,"['hours_per_week=1<x<25', 'age=35<x<53', 'race= White', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,5.0,6.0
1962,"['fnlwgt=274186<x<527198', 'native_country= Germany']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,5.0,6.0
1778,"['hours_per_week=25<x<50', 'workcla= Self_emp_not_inc', 'education= Assoc_voc']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,5.0,6.0
728,"['age=35<x<53', 'education_num=x>12', 'relationship= Wife']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,10.0,12.0
663,"['age=53<x<71', 'race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,5.0,6.0
1352,"['age=17<x<35', 'relationship= Husband']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,20.0,36.0
1216,"['race= White', 'relationship= Own_child', 'workcla= Federal_gov']",sex= Female,class=1,0.8333333333333334,0.8571428571428571,-0.023809523809523725,0.9722222222222223,5.0,6.0
2,['race= White'],sex= Female,class=1,0.8613861386138614,0.8848167539267016,-0.023430615312840186,0.9735192454156658,87.0,169.0
1929,"['age=17<x<35', 'education= 11th']",sex= Female,class=1,0.9333333333333333,0.9565217391304348,-0.023188405797101463,0.9757575757575757,14.0,22.0
1302,"['hours_per_week=25<x<50', 'native_country= Honduras']",sex= Female,class=1,0.9,0.9230769230769231,-0.023076923076923106,0.975,9.0,12.0
671,"['age=35<x<53', 'education_num=x>12', 'workcla= Private']",sex= Female,class=1,0.9,0.9230769230769231,-0.023076923076923106,0.975,9.0,12.0
656,"['age=17<x<35', 'workcla= Private']",sex= Female,class=1,0.9230769230769231,0.9459459459459459,-0.022869022869022815,0.9758241758241759,12.0,35.0
443,"['hours_per_week=25<x<50', 'education_num=8<x<12', 'race= Asian_Pac_Islander']",sex= Female,class=1,0.9375,0.96,-0.022499999999999964,0.9765625,15.0,24.0
1141,"['hours_per_week=25<x<50', 'relationship= Own_child']",sex= Female,class=1,0.9259259259259259,0.9482758620689655,-0.022349936143039595,0.9764309764309764,25.0,55.0
888,['education= HS_grad'],sex= Female,class=1,0.918918918918919,0.9411764705882353,-0.02225755166931631,0.9763513513513514,34.0,64.0
1104,"['workcla= State_gov', 'hours_per_week=50<x<74']",sex= Female,class=1,0.9545454545454546,0.9767441860465116,-0.022198731501057,0.9772727272727274,21.0,42.0
1737,"['age=17<x<35', 'race= Amer_Indian_Eskimo']",sex= Female,class=1,0.96,0.9821428571428571,-0.02214285714285713,0.9774545454545455,24.0,55.0
229,"['education_num=4<x<8', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9523809523809523,0.9743589743589743,-0.02197802197802201,0.9774436090225563,20.0,38.0
1129,"['hours_per_week=50<x<74', 'relationship= Own_child']",sex= Female,class=1,0.9090909090909091,0.9310344827586207,-0.021943573667711602,0.9764309764309764,10.0,27.0
1203,"['education_num=x>12', 'workcla= Federal_gov']",sex= Female,class=1,0.75,0.7714285714285715,-0.021428571428571463,0.9722222222222222,12.0,27.0
381,"['age=17<x<35', 'education= Doctorate']",sex= Female,class=1,0.9285714285714286,0.95,-0.021428571428571352,0.9774436090225564,13.0,19.0
1035,['education= Bachelors'],sex= Female,class=1,0.92,0.9411764705882353,-0.02117647058823524,0.9775,23.0,48.0
670,"['hours_per_week=25<x<50', 'education_num=x>12', 'workcla= Private']",sex= Female,class=1,0.8125,0.8333333333333334,-0.02083333333333337,0.975,13.0,20.0
2056,"['race= Amer_Indian_Eskimo', 'education= Assoc_acdm']",sex= Female,class=1,0.9166666666666666,0.9375,-0.02083333333333337,0.9777777777777777,11.0,15.0
696,"['race= Amer_Indian_Eskimo', 'workcla= Private']",sex= Female,class=1,0.9523809523809523,0.972972972972973,-0.0205920205920207,0.9788359788359787,20.0,36.0
661,"['race= Asian_Pac_Islander', 'workcla= Private']",sex= Female,class=1,0.9444444444444444,0.9642857142857143,-0.019841269841269882,0.9794238683127572,17.0,27.0
78,"['workcla= Local_gov', 'education_num=1<x<4']",sex= Female,class=1,0.9545454545454546,0.9743589743589743,-0.019813519813519753,0.979665071770335,21.0,38.0
1461,"['age=53<x<71', 'hours_per_week=x>74']",sex= Female,class=1,0.875,0.8947368421052632,-0.019736842105263164,0.9779411764705882,7.0,17.0
469,"['age=35<x<53', 'workcla= State_gov']",sex= Female,class=1,0.9615384615384616,0.9811320754716981,-0.019593613933236553,0.9800295857988166,25.0,52.0
1806,"['workcla= Self_emp_not_inc', 'education_num=x<1']",sex= Female,class=1,0.9090909090909091,0.9285714285714286,-0.019480519480519543,0.979020979020979,10.0,13.0
1356,"['education_num=8<x<12', 'race= Asian_Pac_Islander', 'relationship= Husband']",sex= Female,class=1,0.75,0.7692307692307693,-0.019230769230769273,0.975,6.0,10.0
242,"['hours_per_week=1<x<25', 'age=35<x<53', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9333333333333333,0.9523809523809523,-0.01904761904761898,0.9800000000000001,14.0,20.0
417,"['hours_per_week=1<x<25', 'age=35<x<53']",sex= Female,class=1,0.9649122807017544,0.9834710743801653,-0.018558793678410956,0.9811292938227922,55.0,119.0
280,"['race= White', 'fnlwgt=274186<x<527198', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.8571428571428571,0.875,-0.017857142857142905,0.9795918367346939,6.0,7.0
293,"['hours_per_week=1<x<25', 'age=x>71']",sex= Female,class=1,0.9615384615384616,0.9791666666666666,-0.017628205128205066,0.9819967266775778,25.0,47.0
494,"['education_num=4<x<8', 'workcla= State_gov']",sex= Female,class=1,0.9642857142857143,0.9814814814814815,-0.01719576719576721,0.9824797843665768,27.0,53.0
1736,['race= Amer_Indian_Eskimo'],sex= Female,class=1,0.9387755102040817,0.9558823529411765,-0.01710684273709484,0.9821036106750393,92.0,195.0
1237,"['race= Black', 'workcla= Federal_gov']",sex= Female,class=1,0.9090909090909091,0.9259259259259259,-0.01683501683501687,0.9818181818181818,10.0,25.0
1787,"['race= White', 'education= Assoc_voc']",sex= Female,class=1,0.9,0.9166666666666666,-0.016666666666666607,0.9818181818181819,9.0,11.0
1636,"['age=17<x<35', 'workcla= Self_emp_inc']",sex= Female,class=1,0.875,0.8913043478260869,-0.016304347826086918,0.9817073170731708,21.0,41.0
1857,['native_country= Philippines'],sex= Female,class=1,0.9047619047619048,0.9210526315789473,-0.016290726817042578,0.9823129251700681,19.0,35.0
401,"['relationship= Own_child', 'education= Doctorate']",sex= Female,class=1,0.8888888888888888,0.9047619047619048,-0.015873015873015928,0.9824561403508771,8.0,19.0
1163,"['race= Black', 'relationship= Own_child']",sex= Female,class=1,0.9166666666666666,0.9310344827586207,-0.014367816091954033,0.9845679012345679,11.0,27.0
889,"['hours_per_week=25<x<50', 'education= HS_grad']",sex= Female,class=1,0.8947368421052632,0.9090909090909091,-0.014354066985645897,0.9842105263157895,17.0,30.0
1169,"['age=35<x<53', 'relationship= Own_child']",sex= Female,class=1,0.9333333333333333,0.9473684210526315,-0.014035087719298178,0.9851851851851853,14.0,36.0
1588,"['hours_per_week=1<x<25', 'race= Black', 'workcla= Self_emp_inc']",sex= Female,class=1,0.875,0.8888888888888888,-0.01388888888888884,0.984375,7.0,16.0
1844,"['hours_per_week=25<x<50', 'race= White', 'education= 12th']",sex= Female,class=1,0.875,0.8888888888888888,-0.01388888888888884,0.984375,7.0,8.0
1927,['education= 11th'],sex= Female,class=1,0.96875,0.9824561403508771,-0.013706140350877138,0.9860491071428572,31.0,56.0
418,['age=35<x<53'],sex= Female,class=1,0.916030534351145,0.9296296296296296,-0.013599095278484574,0.9853714911346979,120.0,251.0
425,"['age=53<x<71', 'education_num=8<x<12']",sex= Female,class=1,0.9459459459459459,0.9594594594594594,-0.013513513513513487,0.9859154929577465,35.0,71.0
224,"['age=17<x<35', 'workcla= Self_emp_not_inc']",sex= Female,class=1,0.9666666666666667,0.98,-0.013333333333333308,0.9863945578231292,29.0,49.0
879,"['age=53<x<71', 'education_num=x>12', 'relationship= Not_in_family']",sex= Female,class=1,0.8333333333333334,0.8461538461538461,-0.012820512820512775,0.9848484848484849,5.0,11.0
732,"['race= Black', 'fnlwgt=274186<x<527198', 'relationship= Wife']",sex= Female,class=1,0.8333333333333334,0.8461538461538461,-0.012820512820512775,0.9848484848484849,5.0,11.0
1684,"['hours_per_week=1<x<25', 'education_num=4<x<8']",sex= Female,class=1,0.9777777777777777,0.9893617021276596,-0.011583924349881869,0.9882915173237753,44.0,93.0
1068,['hours_per_week=50<x<74'],sex= Female,class=1,0.8850574712643678,0.896551724137931,-0.011494252873563204,0.9871794871794872,77.0,156.0
2086,['native_country= Poland'],sex= Female,class=1,0.8666666666666667,0.8780487804878049,-0.011382113821138184,0.987037037037037,13.0,36.0
1631,"['hours_per_week=25<x<50', 'education_num=4<x<8', 'workcla= Self_emp_inc']",sex= Female,class=1,0.8571428571428571,0.8666666666666667,-0.009523809523809601,0.9890109890109889,6.0,13.0
1299,['native_country= Honduras'],sex= Female,class=1,0.9047619047619048,0.9142857142857143,-0.00952380952380949,0.9895833333333334,19.0,32.0
931,['education_num=x>12'],sex= Female,class=1,0.8403361344537815,0.8497854077253219,-0.009449273271540326,0.9888804006451066,100.0,198.0
577,"['race= Amer_Indian_Eskimo', 'fnlwgt=274186<x<527198']",sex= Female,class=1,0.9285714285714286,0.9375,-0.008928571428571397,0.9904761904761905,13.0,30.0
1206,"['age=35<x<53', 'education_num=x>12', 'workcla= Federal_gov']",sex= Female,class=1,0.7142857142857143,0.7222222222222222,-0.007936507936507908,0.989010989010989,5.0,13.0
1322,"['hours_per_week=25<x<50', 'race= Black']",sex= Female,class=1,0.9629629629629629,0.9705882352941176,-0.007625272331154731,0.9921436588103254,26.0,66.0
1829,"['age=53<x<71', 'education= 12th']",sex= Female,class=1,0.9090909090909091,0.9166666666666666,-0.007575757575757569,0.9917355371900827,10.0,22.0
1334,['relationship= Husband'],sex= Female,class=1,0.8068181818181818,0.8143712574850299,-0.0075530756668481525,0.9907252673796791,71.0,136.0
