workcla,education,relationship,race,sex,native_country,age,fnlwgt,education_num,hours_per_week,class
 Federal_gov, 11th, Wife, Other, Female, Jamaica,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Federal_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Female, Laos,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 Private, 5th_6th, Husband, Other, Female, Germany,35<x<53,21174<x<274186,x<1,50<x<74,1
 Self_emp_not_inc, Bachelors, Not_in_family, White, Male, South,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Self_emp_not_inc, 1st_4th, Unmarried, Asian_Pac_Islander, Female, Taiwan,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 State_gov, Assoc_voc, Own_child, Amer_Indian_Eskimo, Male, Iran,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Federal_gov, Bachelors, Unmarried, White, Female, Mexico,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Assoc_voc, Not_in_family, Asian_Pac_Islander, Female, Jamaica,17<x<35,21174<x<274186,x<1,1<x<25,1
 Self_emp_inc, 5th_6th, Wife, Asian_Pac_Islander, Female, France,35<x<53,21174<x<274186,1<x<4,x>74,1
 Local_gov, HS_grad, Other_relative, Amer_Indian_Eskimo, Male, Japan,17<x<35,274186<x<527198,1<x<4,1<x<25,1
 Private, 9th, Wife, White, Female, England,35<x<53,274186<x<527198,4<x<8,25<x<50,1
 Private, 9th, Unmarried, Asian_Pac_Islander, Male, Cuba,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Local_gov, 7th_8th, Wife, Amer_Indian_Eskimo, Male, United_States,35<x<53,21174<x<274186,x>12,25<x<50,1
 Self_emp_not_inc, 1st_4th, Other_relative, Other, Male, Italy,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, Prof_school, Own_child, Black, Male, Germany,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Local_gov, 1st_4th, Not_in_family, Other, Female, Guatemala,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 Federal_gov, Assoc_voc, Own_child, Black, Male, Puerto_Rico,x>71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 1st_4th, Wife, Asian_Pac_Islander, Male, Cuba,x>71,21174<x<274186,1<x<4,25<x<50,1
 Local_gov, Doctorate, Unmarried, Asian_Pac_Islander, Female, England,53<x<71,21174<x<274186,x>12,1<x<25,1
 Private, Prof_school, Other_relative, Other, Male, Philippines,17<x<35,274186<x<527198,8<x<12,25<x<50,1
 Private, HS_grad, Own_child, Other, Male, Laos,17<x<35,21174<x<274186,8<x<12,x>74,1
 Self_emp_not_inc, 10th, Wife, Amer_Indian_Eskimo, Male, England,x>71,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 10th, Own_child, Other, Male, Yugoslavia,53<x<71,274186<x<527198,4<x<8,1<x<25,1
 Local_gov, 10th, Other_relative, Other, Male, Yugoslavia,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Federal_gov, 11th, Husband, Other, Male, Iran,53<x<71,21174<x<274186,x>12,25<x<50,1
 Federal_gov, 9th, Own_child, Asian_Pac_Islander, Female, United_States,x>71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_inc, 7th_8th, Husband, Amer_Indian_Eskimo, Male, France,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_inc, 5th_6th, Wife, Amer_Indian_Eskimo, Male, Columbia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 Self_emp_not_inc, Assoc_voc, Unmarried, Other, Female, England,17<x<35,21174<x<274186,x>12,x>74,1
 Private, Doctorate, Not_in_family, Black, Female, Thailand,53<x<71,21174<x<274186,1<x<4,1<x<25,1
 Private, 5th_6th, Not_in_family, Other, Male, South,53<x<71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Preschool, Husband, Amer_Indian_Eskimo, Male, United_States,x>71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Masters, Other_relative, Amer_Indian_Eskimo, Male, Cambodia,53<x<71,21174<x<274186,8<x<12,1<x<25,1
 State_gov, Prof_school, Not_in_family, Asian_Pac_Islander, Female, Canada,17<x<35,21174<x<274186,x>12,25<x<50,1
 Self_emp_inc, 10th, Husband, White, Male, Columbia,x>71,21174<x<274186,4<x<8,1<x<25,1
 Private, Masters, Unmarried, Other, Male, United_States,x>71,274186<x<527198,8<x<12,1<x<25,1
 State_gov, Preschool, Husband, Amer_Indian_Eskimo, Female, Cuba,35<x<53,274186<x<527198,8<x<12,25<x<50,1
 Federal_gov, Preschool, Wife, Black, Male, Italy,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 Self_emp_inc, 11th, Husband, Black, Female, China,x>71,21174<x<274186,1<x<4,25<x<50,1
 Private, Masters, Unmarried, Amer_Indian_Eskimo, Male, Columbia,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Private, 7th_8th, Wife, Other, Male, Canada,17<x<35,274186<x<527198,8<x<12,1<x<25,1
 Private, 5th_6th, Husband, Other, Female, Japan,17<x<35,21174<x<274186,1<x<4,50<x<74,1
 Private, Prof_school, Not_in_family, White, Male, Taiwan,x>71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, 7th_8th, Unmarried, White, Male, Yugoslavia,x>71,21174<x<274186,x>12,1<x<25,1
 Self_emp_inc, Doctorate, Husband, Asian_Pac_Islander, Female, Honduras,35<x<53,274186<x<527198,1<x<4,1<x<25,1
 Self_emp_inc, Masters, Not_in_family, White, Female, Taiwan,x>71,21174<x<274186,8<x<12,1<x<25,1
 Private, HS_grad, Husband, Amer_Indian_Eskimo, Female, England,35<x<53,274186<x<527198,x>12,1<x<25,1
 State_gov, 10th, Husband, Black, Male, Mexico,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_inc, Some_college, Other_relative, Other, Male, France,53<x<71,21174<x<274186,4<x<8,1<x<25,1
 Self_emp_not_inc, Preschool, Not_in_family, White, Female, Thailand,53<x<71,274186<x<527198,1<x<4,25<x<50,1
 Private, Preschool, Not_in_family, Asian_Pac_Islander, Female, Guatemala,35<x<53,21174<x<274186,1<x<4,50<x<74,1
 Self_emp_inc, Doctorate, Wife, Black, Male, France,35<x<53,21174<x<274186,x>12,1<x<25,1
 State_gov, HS_grad, Other_relative, Other, Male, Dominican_Republic,17<x<35,21174<x<274186,4<x<8,1<x<25,1
 Private, Doctorate, Unmarried, Amer_Indian_Eskimo, Male, Thailand,35<x<53,21174<x<274186,1<x<4,1<x<25,1
 State_gov, Assoc_voc, Husband, Other, Male, England,35<x<53,21174<x<274186,8<x<12,25<x<50,1
 Self_emp_inc, 10th, Husband, Other, Female, Haiti,17<x<35,21174<x<274186,x>12,25<x<50,1
 State_gov, 5th_6th, Husband, Amer_Indian_Eskimo, Male, Japan,53<x<71,21174<x<274186,8<x<12,50<x<74,1
 Federal_gov, Bachelors, Wife, Asian_Pac_Islander, Male, Portugal,x>71,21174<x<274186,1<x<4,25<x<50,1
 Self_emp_not_inc, 11th, Wife, Black, Male, Italy,35<x<53,21174<x<274186,x<1,50<x<74,1
 Self_emp_inc, Masters, Not_in_family, Amer_Indian_Eskimo, Male, England,x>71,21174<x<274186,4<x<8,x>74,1
 State_gov, 10th, Unmarried, Black, Female, South,35<x<53,21174<x<274186,8<x<12,1<x<25,1
 Federal_gov, Preschool, Other_relative, Asian_Pac_Islander, Female, Columbia,53<x<71,274186<x<527198,1<x<4,25<x<50,1
 Self_emp_inc, Preschool, Husband, White, Male, Philippines,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 Local_gov, 11th, Unmarried, Other, Female, India,35<x<53,21174<x<274186,1<x<4,25<x<50,1
 State_gov, 11th, Unmarried, Amer_Indian_Eskimo, Male, Laos,35<x<53,21174<x<274186,4<x<8,25<x<50,1
 State_gov, Doctorate, Own_child, White, Female, Canada,x>71,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, Prof_school, Wife, Asian_Pac_Islander, Female, Poland,35<x<53,274186<x<527198,1<x<4,50<x<74,1
 State_gov, 7th_8th, Other_relative, Amer_Indian_Eskimo, Female, England,53<x<71,21174<x<274186,8<x<12,25<x<50,1
 State_gov, Assoc_acdm, Other_relative, Asian_Pac_Islander, Female, Iran,x<17,21174<x<274186,4<x<8,25<x<50,1
 Federal_gov, 5th_6th, Unmarried, Amer_Indian_Eskimo, Male, South,17<x<35,21174<x<274186,4<x<8,25<x<50,1
 Private, 7th_8th, Wife, Amer_Indian_Eskimo, Female, Germany,53<x<71,21174<x<274186,x<1,1<x<25,1
 Local_gov, Masters, Husband, Other, Male, Mexico,x>71,21174<x<274186,4<x<8,1<x<25,1
 State_gov, 11th, Not_in_family, Asian_Pac_Islander, Female, Honduras,53<x<71,21174<x<274186,4<x<8,25<x<50,1
 Self_emp_not_inc, Prof_school, Other_relative, Black, Male, Dominican_Republic,17<x<35,21174<x<274186,1<x<4,1<x<25,1
 State_gov, 5th_6th, Unmarried, White, Female, Cambodia,35<x<53,21174<x<274186,4<x<8,x>74,1
 Self_emp_not_inc, 9th, Own_child, White, Male, Philippines,17<x<35,21174<x<274186,4<x<8,50<x<74,1
 Private, 12th, Own_child, Black, Female, Puerto_Rico,x>71,274186<x<527198,x>12,1<x<25,1
 Self_emp_inc, 1st_4th, Husband, Asian_Pac_Islander, Female, Dominican_Republic,53<x<71,21174<x<274186,1<x<4,x>74,1
 State_gov, Doctorate, Husband, White, Female, Italy,17<x<35,21174<x<274186,x>12,25<x<50,1
