,antecedent,pd,cls,conf_pd,conf_pnd,elift,sup_pd,sup_pnd
996,"['euribor3m=0.634<x<1.634', 'duration=1229<x<2459', 'age=57<x<77']",marital=divorced,class=yes,0.5,0.5789473684210527,0.8636363636363636,5.0,11.0
69,"['pdays=x<0', 'poutcome=failure', 'age=17<x<37']",marital=divorced,class=no,0.5555555555555556,0.6428571428571429,0.8641975308641975,5.0,18.0
2147,"['duration=2459<x<3688', 'job=blue-collar']",marital=divorced,class=no,0.5555555555555556,0.6428571428571429,0.8641975308641975,5.0,9.0
1491,"['euribor3m=0.634<x<1.634', 'age=x>77', 'previous=1<x<3']",marital=divorced,class=yes,0.7,0.8095238095238095,0.8647058823529411,7.0,17.0
1805,"['previous=3<x<5', 'duration=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.7,0.8095238095238095,0.8647058823529411,7.0,17.0
428,"['previous=3<x<5', 'duration=1229<x<2459']",marital=divorced,class=no,0.5,0.578125,0.8648648648648649,9.0,37.0
1421,"['duration=1229<x<2459', 'month=aug']",marital=divorced,class=yes,0.4166666666666667,0.48148148148148145,0.8653846153846154,5.0,13.0
1293,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'duration=2459<x<3688']",marital=divorced,class=no,0.3333333333333333,0.38461538461538464,0.8666666666666666,5.0,10.0
2003,"['pdays=0<x<249', 'previous=3<x<5', 'month=may']",marital=divorced,class=no,0.6,0.6923076923076923,0.8666666666666667,6.0,9.0
1255,"['duration=2459<x<3688', 'job=unemployed']",marital=divorced,class=no,0.5,0.5769230769230769,0.8666666666666667,5.0,15.0
891,"['pdays=x<0', 'job=self-employed']",marital=divorced,class=yes,0.47058823529411764,0.5428571428571428,0.8668730650154799,8.0,19.0
1812,"['age=x>77', 'day_of_week=mon']",marital=divorced,class=no,0.47058823529411764,0.5423728813559322,0.8676470588235294,8.0,32.0
1675,"['poutcome=success', 'education=professional.course']",marital=divorced,class=yes,0.46153846153846156,0.5319148936170213,0.8676923076923078,6.0,25.0
1807,"['pdays=0<x<249', 'duration=x<0', 'day_of_week=mon']",marital=divorced,class=no,0.5555555555555556,0.64,0.8680555555555556,5.0,16.0
1066,"['poutcome=success', 'euribor3m=x>3.634', 'duration=0<x<1229']",marital=divorced,class=no,0.75,0.8636363636363636,0.868421052631579,6.0,19.0
231,"['pdays=0<x<249', 'day_of_week=thu']",marital=divorced,class=yes,0.47619047619047616,0.547945205479452,0.8690476190476191,10.0,40.0
1442,"['pdays=0<x<249', 'age=x>77']",marital=divorced,class=no,0.34782608695652173,0.4,0.8695652173913043,8.0,30.0
1464,"['pdays=x<0', 'previous=x<0', 'age=x>77']",marital=divorced,class=no,0.38461538461538464,0.4411764705882353,0.8717948717948719,5.0,15.0
925,"['pdays=x<0', 'age=x>77', 'month=apr']",marital=divorced,class=yes,0.7142857142857143,0.8181818181818182,0.873015873015873,5.0,9.0
1835,"['euribor3m=0.634<x<1.634', 'day_of_week=mon']",marital=divorced,class=yes,0.4230769230769231,0.484375,0.8734491315136477,11.0,31.0
1094,"['age=x>77', 'day_of_week=tue']",marital=divorced,class=no,0.46153846153846156,0.5283018867924528,0.8736263736263736,6.0,28.0
1689,"['day_of_week=tue', 'education=professional.course']",marital=divorced,class=no,0.45454545454545453,0.52,0.8741258741258741,5.0,13.0
380,"['poutcome=success', 'previous=x<0']",marital=divorced,class=yes,0.36363636363636365,0.4157303370786517,0.8746928746928747,12.0,37.0
1061,['duration=0<x<1229'],marital=divorced,class=yes,0.3375,0.3858267716535433,0.8747448979591838,27.0,98.0
1642,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'education=professional.course']",marital=divorced,class=yes,0.7,0.8,0.8749999999999999,7.0,16.0
796,"['pdays=x<0', 'education=basic.4y']",marital=divorced,class=yes,0.4375,0.5,0.875,7.0,25.0
2014,"['poutcome=success', 'pdays=0<x<249', 'month=may']",marital=divorced,class=no,0.625,0.7142857142857143,0.875,5.0,10.0
118,"['euribor3m=0.634<x<1.634', 'duration=x<0']",marital=divorced,class=yes,0.5,0.5714285714285714,0.875,15.0,44.0
1575,"['previous=3<x<5', 'day_of_week=wed']",marital=divorced,class=no,0.4166666666666667,0.47619047619047616,0.8750000000000001,5.0,20.0
1545,"['duration=2459<x<3688', 'previous=1<x<3']",marital=divorced,class=yes,0.4090909090909091,0.4666666666666667,0.8766233766233766,9.0,28.0
1700,"['pdays=x<0', 'job=technician']",marital=divorced,class=yes,0.6,0.6842105263157895,0.8769230769230769,9.0,26.0
31,"['pdays=0<x<249', 'poutcome=failure']",marital=divorced,class=no,0.5,0.5700934579439252,0.8770491803278689,18.0,61.0
1448,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'age=x>77']",marital=divorced,class=yes,0.6666666666666666,0.7586206896551724,0.8787878787878788,10.0,22.0
36,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'previous=3<x<5']",marital=divorced,class=no,0.35714285714285715,0.40625,0.8791208791208791,5.0,13.0
1398,"['poutcome=failure', 'month=aug']",marital=divorced,class=yes,0.38461538461538464,0.4375,0.8791208791208792,5.0,14.0
334,"['poutcome=success', 'month=jun']",marital=divorced,class=yes,0.38461538461538464,0.4375,0.8791208791208792,5.0,14.0
968,"['poutcome=failure', 'age=57<x<77']",marital=divorced,class=yes,0.42424242424242425,0.4823529411764706,0.8795269770879527,14.0,41.0
223,"['age=37<x<57', 'day_of_week=thu']",marital=divorced,class=no,0.5,0.5681818181818182,0.8799999999999999,7.0,25.0
1161,"['poutcome=success', 'education=basic.9y']",marital=divorced,class=no,0.6,0.6818181818181818,0.88,12.0,30.0
1425,"['previous=x<0', 'month=aug']",marital=divorced,class=no,0.45454545454545453,0.5161290322580645,0.8806818181818182,5.0,16.0
137,"['pdays=0<x<249', 'previous=3<x<5', 'duration=x<0']",marital=divorced,class=no,0.45454545454545453,0.5151515151515151,0.8823529411764706,5.0,17.0
303,"['pdays=x<0', 'job=student']",marital=divorced,class=yes,0.6153846153846154,0.696969696969697,0.882943143812709,8.0,23.0
1774,"['poutcome=success', 'day_of_week=mon']",marital=divorced,class=yes,0.32,0.36231884057971014,0.8832,8.0,25.0
257,"['duration=0<x<1229', 'day_of_week=thu']",marital=divorced,class=yes,0.4,0.4528301886792453,0.8833333333333334,6.0,24.0
218,"['previous=x<0', 'day_of_week=thu']",marital=divorced,class=yes,0.4,0.4528301886792453,0.8833333333333334,6.0,24.0
1346,"['age=x>77', 'education=high.school']",marital=divorced,class=no,0.45454545454545453,0.5142857142857142,0.8838383838383839,5.0,18.0
981,"['pdays=x<0', 'previous=x<0', 'age=57<x<77']",marital=divorced,class=yes,0.5,0.5652173913043478,0.8846153846153847,5.0,13.0
1651,"['pdays=x<0', 'previous=x<0', 'education=professional.course']",marital=divorced,class=yes,0.5,0.5652173913043478,0.8846153846153847,5.0,13.0
730,"['age=x>77', 'day_of_week=fri']",marital=divorced,class=yes,0.391304347826087,0.4423076923076923,0.8846880907372402,9.0,23.0
1617,"['poutcome=success', 'job=entrepreneur']",marital=divorced,class=yes,0.3125,0.35294117647058826,0.8854166666666666,5.0,12.0
372,['previous=x<0'],marital=divorced,class=yes,0.36363636363636365,0.41044776119402987,0.8859504132231405,32.0,110.0
99,"['duration=0<x<1229', 'age=17<x<37']",marital=divorced,class=no,0.6,0.676923076923077,0.8863636363636362,12.0,44.0
1505,"['poutcome=success', 'previous=1<x<3']",marital=divorced,class=no,0.5,0.5641025641025641,0.8863636363636364,12.0,44.0
1662,"['age=37<x<57', 'education=professional.course']",marital=divorced,class=yes,0.4666666666666667,0.5263157894736842,0.8866666666666667,7.0,20.0
1176,"['day_of_week=fri', 'education=basic.9y']",marital=divorced,class=no,0.5384615384615384,0.6071428571428571,0.8868778280542987,7.0,17.0
2060,"['euribor3m=0.634<x<1.634', 'education=illiterate']",marital=divorced,class=yes,0.4444444444444444,0.5,0.8888888888888888,8.0,25.0
2082,"['age=37<x<57', 'education=illiterate']",marital=divorced,class=no,0.5,0.5625,0.8888888888888888,6.0,18.0
1892,"['previous=3<x<5', 'month=sep']",marital=divorced,class=no,0.6666666666666666,0.75,0.8888888888888888,6.0,21.0
2068,"['day_of_week=wed', 'education=illiterate']",marital=divorced,class=no,0.5555555555555556,0.625,0.888888888888889,5.0,15.0
915,"['duration=1229<x<2459', 'month=apr']",marital=divorced,class=yes,0.2777777777777778,0.3125,0.888888888888889,5.0,10.0
1486,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'previous=1<x<3']",marital=divorced,class=yes,0.5833333333333334,0.65625,0.888888888888889,7.0,21.0
280,"['day_of_week=mon', 'education=basic.6y']",marital=divorced,class=no,0.5833333333333334,0.6551724137931034,0.8903508771929826,7.0,19.0
1848,['job=housemaid'],marital=divorced,class=yes,0.25,0.2804878048780488,0.8913043478260869,7.0,23.0
727,"['pdays=0<x<249', 'day_of_week=fri']",marital=divorced,class=no,0.42105263157894735,0.4722222222222222,0.891640866873065,8.0,34.0
1010,"['poutcome=success', 'euribor3m=0.634<x<1.634', 'age=57<x<77']",marital=divorced,class=yes,0.4166666666666667,0.4666666666666667,0.8928571428571429,5.0,14.0
808,"['pdays=x<0', 'euribor3m=x>3.634', 'education=basic.4y']",marital=divorced,class=no,0.8333333333333334,0.9333333333333333,0.8928571428571429,5.0,14.0
9,['euribor3m=0.634<x<1.634'],marital=divorced,class=yes,0.504424778761062,0.5649546827794562,0.8928588329941792,57.0,187.0
1269,"['poutcome=success', 'duration=2459<x<3688']",marital=divorced,class=no,0.4411764705882353,0.4936708860759494,0.8936651583710407,15.0,39.0
1610,"['age=x>77', 'day_of_week=wed']",marital=divorced,class=no,0.42857142857142855,0.4791666666666667,0.8944099378881987,6.0,23.0
47,"['euribor3m=x>3.634', 'poutcome=failure', 'previous=3<x<5']",marital=divorced,class=no,0.8571428571428571,0.9583333333333334,0.8944099378881987,6.0,23.0
321,"['pdays=x>749', 'month=jun']",marital=divorced,class=no,0.7777777777777778,0.8695652173913043,0.8944444444444445,7.0,20.0
687,['day_of_week=fri'],marital=divorced,class=yes,0.35135135135135137,0.3923444976076555,0.8955174686882005,26.0,82.0
1654,"['age=x>77', 'education=professional.course']",marital=divorced,class=no,0.4375,0.4883720930232558,0.8958333333333334,7.0,21.0
425,"['pdays=0<x<249', 'duration=1229<x<2459']",marital=divorced,class=no,0.4230769230769231,0.4722222222222222,0.8959276018099548,11.0,34.0
1947,"['pdays=0<x<249', 'month=jul']",marital=divorced,class=yes,0.5454545454545454,0.6086956521739131,0.896103896103896,6.0,28.0
1086,"['poutcome=success', 'day_of_week=tue']",marital=divorced,class=yes,0.36363636363636365,0.4057971014492754,0.8961038961038961,8.0,28.0
1118,"['duration=2459<x<3688', 'day_of_week=tue']",marital=divorced,class=no,0.5,0.5576923076923077,0.896551724137931,7.0,29.0
343,"['previous=x<0', 'month=jun']",marital=divorced,class=no,0.5555555555555556,0.6190476190476191,0.8974358974358975,5.0,13.0
1548,"['age=37<x<57', 'previous=1<x<3']",marital=divorced,class=yes,0.47368421052631576,0.5272727272727272,0.8983666061705989,9.0,29.0
278,"['previous=0<x<1', 'education=basic.6y']",marital=divorced,class=no,0.5555555555555556,0.6176470588235294,0.8994708994708994,5.0,21.0
2106,"['previous=3<x<5', 'education=illiterate']",marital=divorced,class=no,0.5,0.5555555555555556,0.8999999999999999,7.0,20.0
1633,"['day_of_week=thu', 'job=entrepreneur']",marital=divorced,class=no,0.75,0.8333333333333334,0.8999999999999999,6.0,15.0
1705,"['pdays=x<0', 'poutcome=failure', 'job=technician']",marital=divorced,class=yes,0.6,0.6666666666666666,0.9,6.0,14.0
1038,"['pdays=0<x<249', 'euribor3m=0.634<x<1.634', 'duration=0<x<1229']",marital=divorced,class=yes,0.6,0.6666666666666666,0.9,6.0,22.0
1273,"['pdays=x<0', 'duration=2459<x<3688']",marital=divorced,class=yes,0.5517241379310345,0.611764705882353,0.9018567639257293,16.0,52.0
277,"['euribor3m=x>3.634', 'age=57<x<77', 'education=basic.6y']",marital=divorced,class=no,0.8333333333333334,0.9230769230769231,0.9027777777777778,5.0,12.0
294,"['age=37<x<57', 'education=basic.6y']",marital=divorced,class=yes,0.2777777777777778,0.3076923076923077,0.9027777777777778,5.0,12.0
2004,"['poutcome=failure', 'previous=3<x<5', 'month=may']",marital=divorced,class=no,0.625,0.6923076923076923,0.9027777777777778,5.0,9.0
1531,"['pdays=0<x<249', 'duration=0<x<1229', 'previous=1<x<3']",marital=divorced,class=no,0.5555555555555556,0.6153846153846154,0.9027777777777778,5.0,16.0
2148,"['poutcome=success', 'duration=2459<x<3688', 'job=blue-collar']",marital=divorced,class=no,0.5555555555555556,0.6153846153846154,0.9027777777777778,5.0,8.0
1830,"['age=17<x<37', 'day_of_week=mon']",marital=divorced,class=yes,0.25,0.2765957446808511,0.9038461538461539,5.0,13.0
1040,"['euribor3m=0.634<x<1.634', 'duration=0<x<1229']",marital=divorced,class=yes,0.5,0.5529411764705883,0.9042553191489361,12.0,47.0
161,"['pdays=0<x<249', 'duration=x<0']",marital=divorced,class=no,0.4583333333333333,0.5061728395061729,0.9054878048780487,11.0,41.0
850,"['previous=0<x<1', 'job=self-employed']",marital=divorced,class=yes,0.4375,0.4827586206896552,0.90625,7.0,14.0
854,"['age=37<x<57', 'job=self-employed']",marital=divorced,class=yes,0.375,0.41379310344827586,0.90625,6.0,12.0
1433,"['euribor3m=0.634<x<1.634', 'job=retired']",marital=divorced,class=yes,0.5833333333333334,0.6428571428571429,0.9074074074074074,7.0,27.0
1280,"['pdays=0<x<249', 'duration=2459<x<3688']",marital=divorced,class=yes,0.48,0.5287356321839081,0.9078260869565217,12.0,46.0
182,"['pdays=x>749', 'age=57<x<77', 'duration=x<0']",marital=divorced,class=no,0.75,0.8260869565217391,0.9078947368421053,9.0,19.0
1495,"['age=x>77', 'previous=1<x<3']",marital=divorced,class=yes,0.4375,0.48148148148148145,0.9086538461538463,7.0,26.0
34,"['pdays=x>749', 'euribor3m=0.634<x<1.634', 'previous=3<x<5']",marital=divorced,class=no,0.7272727272727273,0.8,0.9090909090909091,8.0,24.0
889,"['education=illiterate', 'job=self-employed']",marital=divorced,class=no,0.625,0.6875,0.9090909090909091,5.0,11.0
1656,"['euribor3m=0.634<x<1.634', 'age=x>77', 'education=professional.course']",marital=divorced,class=yes,0.625,0.6875,0.9090909090909091,5.0,11.0
1707,"['euribor3m=x>3.634', 'poutcome=failure', 'job=technician']",marital=divorced,class=no,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1367,"['euribor3m=x>3.634', 'previous=3<x<5', 'education=high.school']",marital=divorced,class=no,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1691,"['pdays=x<0', 'day_of_week=tue', 'education=professional.course']",marital=divorced,class=yes,0.8333333333333334,0.9166666666666666,0.9090909090909092,5.0,11.0
1602,"['euribor3m=x>3.634', 'age=37<x<57', 'day_of_week=wed']",marital=divorced,class=no,0.7142857142857143,0.7857142857142857,0.9090909090909092,5.0,11.0
554,"['pdays=x<0', 'month=dec']",marital=divorced,class=yes,0.6363636363636364,0.7,0.9090909090909092,7.0,28.0
1339,"['euribor3m=0.634<x<1.634', 'education=high.school']",marital=divorced,class=yes,0.5789473684210527,0.6363636363636364,0.9097744360902256,11.0,35.0
1156,"['age=57<x<77', 'education=basic.9y']",marital=divorced,class=yes,0.4444444444444444,0.4883720930232558,0.91005291005291,8.0,21.0
2038,"['education=professional.course', 'month=may']",marital=divorced,class=no,0.75,0.8235294117647058,0.9107142857142858,6.0,14.0
1179,"['pdays=0<x<249', 'education=basic.9y']",marital=divorced,class=no,0.4666666666666667,0.5121951219512195,0.9111111111111111,7.0,21.0
526,"['age=57<x<77', 'education=university.degree']",marital=divorced,class=yes,0.4166666666666667,0.45714285714285713,0.9114583333333334,5.0,16.0
2156,"['poutcome=failure', 'job=services']",marital=divorced,class=yes,0.5,0.5483870967741935,0.911764705882353,6.0,17.0
1314,"['poutcome=success', 'education=high.school']",marital=divorced,class=yes,0.47368421052631576,0.5192307692307693,0.9122807017543858,9.0,27.0
284,"['pdays=0<x<249', 'euribor3m=x>3.634', 'education=basic.6y']",marital=divorced,class=no,0.8333333333333334,0.9130434782608695,0.9126984126984128,5.0,21.0
1615,['job=entrepreneur'],marital=divorced,class=yes,0.2692307692307692,0.2948717948717949,0.9130434782608695,7.0,23.0
2030,"['duration=x<0', 'month=may']",marital=divorced,class=no,0.75,0.8214285714285714,0.9130434782608696,6.0,23.0
356,"['pdays=x<0', 'euribor3m=0.634<x<1.634', 'previous=x<0']",marital=divorced,class=yes,0.75,0.8214285714285714,0.9130434782608696,6.0,23.0
1818,"['pdays=x<0', 'duration=0<x<1229', 'day_of_week=mon']",marital=divorced,class=no,0.625,0.6842105263157895,0.9134615384615384,5.0,13.0
1918,"['education=illiterate', 'month=sep']",marital=divorced,class=no,0.625,0.6842105263157895,0.9134615384615384,5.0,13.0
1111,"['age=37<x<57', 'day_of_week=tue']",marital=divorced,class=yes,0.3888888888888889,0.425531914893617,0.9138888888888889,7.0,20.0
383,"['poutcome=success', 'pdays=0<x<249', 'previous=x<0']",marital=divorced,class=yes,0.5384615384615384,0.5882352941176471,0.9153846153846154,7.0,20.0
1902,"['poutcome=success', 'euribor3m=x>3.634', 'month=sep']",marital=divorced,class=no,0.75,0.8181818181818182,0.9166666666666666,6.0,9.0
1443,"['poutcome=success', 'pdays=0<x<249', 'age=x>77']",marital=divorced,class=yes,0.6666666666666666,0.7272727272727273,0.9166666666666666,6.0,16.0
13,"['poutcome=success', 'pdays=0<x<249', 'euribor3m=0.634<x<1.634']",marital=divorced,class=yes,0.6666666666666666,0.7272727272727273,0.9166666666666666,8.0,24.0
1906,"['duration=0<x<1229', 'month=sep']",marital=divorced,class=no,0.75,0.8181818181818182,0.9166666666666666,6.0,18.0
2112,"['pdays=x>749', 'duration=x<0', 'education=illiterate']",marital=divorced,class=no,0.8333333333333334,0.9090909090909091,0.9166666666666667,5.0,10.0
858,"['duration=x<0', 'job=self-employed']",marital=divorced,class=yes,0.625,0.6818181818181818,0.9166666666666667,5.0,15.0
1098,"['poutcome=success', 'pdays=x>749', 'day_of_week=tue']",marital=divorced,class=no,0.8333333333333334,0.9090909090909091,0.9166666666666667,5.0,20.0
2052,"['poutcome=failure', 'day_of_week=fri', 'month=may']",marital=divorced,class=no,0.8333333333333334,0.9090909090909091,0.9166666666666667,5.0,10.0
2116,"['duration=2459<x<3688', 'education=illiterate']",marital=divorced,class=no,0.5454545454545454,0.5945945945945946,0.9173553719008263,6.0,22.0
273,"['pdays=0<x<249', 'education=basic.6y']",marital=divorced,class=yes,0.35294117647058826,0.38461538461538464,0.9176470588235294,6.0,20.0
205,"['previous=3<x<5', 'day_of_week=thu']",marital=divorced,class=no,0.5263157894736842,0.5735294117647058,0.9176788124156545,10.0,39.0
602,['job=admin.'],marital=divorced,class=yes,0.14285714285714285,0.15555555555555556,0.9183673469387754,5.0,14.0
2071,"['poutcome=success', 'euribor3m=x>3.634', 'education=illiterate']",marital=divorced,class=no,0.8571428571428571,0.9333333333333333,0.9183673469387754,6.0,14.0
590,"['previous=x<0', 'age=x>77', 'job=admin.']",marital=divorced,class=no,0.7142857142857143,0.7777777777777778,0.9183673469387755,5.0,7.0
855,"['previous=x<0', 'age=37<x<57', 'job=self-employed']",marital=divorced,class=no,0.7142857142857143,0.7777777777777778,0.9183673469387755,5.0,7.0
2040,"['poutcome=failure', 'age=37<x<57', 'month=may']",marital=divorced,class=no,0.7142857142857143,0.7777777777777778,0.9183673469387755,5.0,7.0
